Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Muguruza G.,Flipkens K.,3,80.0,5101,773.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.1,6.5,1.1,7.0,1.13,7.38,1.13,8.66,1.09,7.17
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Brengle M.,Larsson J.,49,50.0,1070,1043.0,7.0,5.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.1,1.73,1.96,1.94,2.1,1.94,2.01,1.78
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Kovinic D.,16,54.0,2745,977.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.01,21.0,1.02,12.0,1.02,17.0,1.03,18.17,1.03,21.0,1.02,14.67
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Allertova D.,Lisicki S.,66,32.0,917,1622.0,6.0,3.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.35,1.55,2.38,1.57,2.31,1.69,2.6,1.69,2.28,1.62
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Siegemund L.,Jankovic J.,97,22.0,654,2445.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,5.5,1.14,4.75,1.17,5.0,1.17,5.83,1.17,5.83,1.2,5.16,1.16
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Shvedova Y.,17,70.0,2600,839.0,6.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.4,3.0,1.38,3.31,1.42,3.31,1.37,3.06
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Cornet A.,133,33.0,423,1430.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.36,3.2,1.33,3.25,1.36,3.27,1.39,3.3,1.39,3.12,1.35
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Dulgheru A.,6,61.0,3710,926.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.08,7.5,1.08,8.0,1.07,10.85,1.1,10.85,1.07,8.52
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Maria T.,24,73.0,2300,824.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.5,1.13,5.5,1.12,6.0,1.14,6.73,1.14,7.0,1.12,6.11
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Beck A.,Bacsinszky T.,55,14.0,976,2954.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.4,2.6,1.48,2.75,1.44,2.7,1.53,2.75,1.54,2.59,1.49
WTA,2016,6,Melbourne,Australian Open,2016-01-21,Grand Slam,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Goerges J.,12,45.0,3090,1160.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.36,3.25,1.39,3.26,1.4,3.26,1.36,3.08
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Bencic B.,Bondarenko K.,13,92.0,3030,708.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.22,4.33,1.22,3.75,1.25,4.0,1.29,4.14,1.29,4.33,1.24,4.0
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Davis L.,5,103.0,4542,618.0,6.0,1.0,6.0,7.0,6.0,0.0,2.0,1.0,Completed,1.01,21.0,1.03,11.0,1.03,12.0,1.03,21.1,1.04,24.9,1.02,15.29
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Friedsam A.L.,Vinci R.,82,15.0,770,2825.0,0.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,3.75,1.28,3.75,1.22,3.4,1.33,3.49,1.36,3.95,1.36,3.51,1.29
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Puig M.,4,52.0,4670,990.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.14,5.5,1.11,5.75,1.14,5.5,1.18,5.7,1.19,6.0,1.15,5.21
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Gasparyan M.,Putintseva Y.,58,76.0,959,793.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,1.6,2.3,1.57,2.38,1.65,2.41,1.65,2.5,1.58,2.37
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Gavrilova D.,Mladenovic K.,39,30.0,1275,1725.0,6.0,4.0,4.0,6.0,11.0,9.0,2.0,1.0,Completed,1.8,2.0,1.88,1.88,1.91,1.91,1.8,2.15,1.91,2.15,1.82,1.96
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Kasatkina D.,1,69.0,9945,849.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.06,8.5,1.05,10.0,1.1,9.05,1.1,11.0,1.06,9.39
WTA,2016,6,Melbourne,Australian Open,2016-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Suarez Navarro C.,Kulichkova E.,11,109.0,3175,601.0,6.0,4.0,2.0,0.0,,,1.0,0.0,Retired,1.4,3.0,1.33,3.2,1.36,3.25,1.41,3.23,1.5,3.25,1.37,3.05
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Konta J.,Allertova D.,47,66.0,1098,917.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.62,1.48,2.6,1.53,2.5,1.58,2.59,1.61,2.75,1.51,2.53
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Pliskova Ka.,24,12.0,2300,3090.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.8,2.0,1.75,2.0,1.8,2.0,1.8,2.15,1.85,2.15,1.77,2.04
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Strycova B.,Muguruza G.,48,3.0,1075,5101.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,5.0,1.16,4.75,1.17,5.0,1.17,5.8,1.18,5.9,1.2,5.13,1.16
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Beck A.,Siegemund L.,55,97.0,976,654.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,1.65,2.2,1.62,2.25,1.57,2.61,1.68,2.65,1.58,2.39
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Osaka N.,16,127.0,2745,436.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.04,13.0,1.03,10.0,1.03,12.0,1.04,16.32,1.06,16.32,1.03,11.76
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Brengle M.,6,49.0,3710,1070.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.09,7.0,1.08,8.0,1.1,9.05,1.1,9.53,1.07,8.08
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Ivanovic A.,17,23.0,2600,2341.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.57,2.37,1.55,2.35,1.62,2.25,1.65,2.43,1.65,2.45,1.59,2.32
WTA,2016,6,Melbourne,Australian Open,2016-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Zhang S.,Lepchenko V.,133,51.0,423,1040.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.3,1.61,2.2,1.65,2.25,1.62,2.26,1.73,2.3,1.73,2.21,1.65
WTA,2016,6,Melbourne,Australian Open,2016-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Sharapova M.,Bencic B.,5,13.0,4542,3030.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.36,3.25,1.33,3.2,1.4,3.0,1.39,3.35,1.4,3.35,1.36,3.12
WTA,2016,6,Melbourne,Australian Open,2016-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Gasparyan M.,1,58.0,9945,959.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.04,10.0,1.04,11.0,1.05,14.88,1.06,15.0,1.04,11.56
WTA,2016,6,Melbourne,Australian Open,2016-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Friedsam A.L.,4,82.0,4670,770.0,6.0,7.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.06,10.0,1.05,9.0,1.07,8.5,1.08,10.67,1.08,11.6,1.06,9.36
WTA,2016,6,Melbourne,Australian Open,2016-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Suarez Navarro C.,Gavrilova D.,11,39.0,3175,1275.0,0.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.8,2.0,1.75,2.0,1.8,2.0,1.85,2.08,1.85,2.14,1.79,2.01
WTA,2016,6,Melbourne,Australian Open,2016-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Kerber A.,Beck A.,6,55.0,3710,976.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.07,8.0,1.07,8.0,1.1,7.0,1.12,8.01,1.12,9.15,1.08,7.71
WTA,2016,6,Melbourne,Australian Open,2016-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Strycova B.,16,48.0,2745,1075.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.06,10.0,1.06,8.5,1.06,9.0,1.07,11.59,1.08,11.6,1.06,9.44
WTA,2016,6,Melbourne,Australian Open,2016-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Konta J.,Makarova E.,47,24.0,1098,2300.0,4.0,6.0,6.0,4.0,8.0,6.0,2.0,1.0,Completed,2.3,1.61,2.4,1.55,2.25,1.62,2.41,1.65,2.42,1.68,2.33,1.6
WTA,2016,6,Melbourne,Australian Open,2016-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Zhang S.,Keys M.,133,17.0,423,2600.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,3.0,1.4,2.85,1.4,3.0,1.4,3.14,1.43,3.14,1.48,2.87,1.42
WTA,2016,6,Melbourne,Australian Open,2016-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Radwanska A.,Suarez Navarro C.,4,11.0,4670,3175.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,1.25,3.75,1.29,3.75,1.31,3.86,1.31,4.33,1.27,3.79
WTA,2016,6,Melbourne,Australian Open,2016-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams S.,Sharapova M.,1,5.0,9945,4542.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.1,1.22,4.33,1.24,4.64,1.27,4.75,1.22,4.31
WTA,2016,6,Melbourne,Australian Open,2016-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Kerber A.,Azarenka V.,6,16.0,3710,2745.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,5.0,1.16,4.6,1.18,4.5,1.2,5.3,1.2,5.5,1.25,4.72,1.19
WTA,2016,6,Melbourne,Australian Open,2016-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Konta J.,Zhang S.,47,133.0,1098,423.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.45,2.7,1.44,2.75,1.45,3.04,1.48,3.1,1.44,2.81
WTA,2016,6,Melbourne,Australian Open,2016-01-28,Grand Slam,Outdoor,Hard,Semifinals,3,Williams S.,Radwanska A.,1,4.0,9945,4670.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.12,6.0,1.14,5.4,1.14,5.5,1.2,5.55,1.44,6.0,1.16,5.37
WTA,2016,6,Melbourne,Australian Open,2016-01-28,Grand Slam,Outdoor,Hard,Semifinals,3,Kerber A.,Konta J.,6,47.0,3710,1098.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.5,1.33,3.1,1.33,3.4,1.38,3.42,1.4,3.5,1.34,3.29
WTA,2016,6,Melbourne,Australian Open,2016-01-30,Grand Slam,Outdoor,Hard,The Final,3,Kerber A.,Williams S.,6,1.0,3710,9945.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,6.5,1.11,6.0,1.12,6.0,1.12,7.47,1.14,7.5,1.17,6.41,1.12
WTA,2016,28,Paris,French Open,2016-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Hsieh S.W.,Arruabarrena L.,80,92.0,817,738.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.4,2.65,1.42,2.75,1.44,2.88,1.48,2.88,1.53,2.68,1.46
WTA,2016,28,Paris,French Open,2016-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Kvitova P.,Kovinic D.,12,59.0,2878,1035.0,6.0,2.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.22,4.0,1.2,4.0,1.25,3.75,1.27,4.22,1.27,4.33,1.24,4.0
WTA,2016,28,Paris,French Open,2016-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Golubic V.,Riske A.,130,93.0,471,737.0,6.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,2.2,1.61,1.95,1.72,2.2,1.67,2.24,1.73,2.24,1.79,2.15,1.68
WTA,2016,28,Paris,French Open,2016-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Sorribes Tormo S.,27,190.0,1840,278.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.4,1.53,2.5,1.59,2.53,1.62,2.67,1.53,2.46
WTA,2016,28,Paris,French Open,2016-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Safarova L.,Diatchenko V.,13,225.0,2843,228.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.12,5.0,1.1,7.0,1.11,8.36,1.13,8.5,1.1,7.12
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Georges M.,Mchale C.,203,67.0,254,960.0,6.0,7.0,6.0,0.0,6.0,3.0,2.0,1.0,Completed,6.5,1.11,5.0,1.12,6.5,1.11,6.58,1.15,6.58,1.14,5.98,1.12
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Gasparyan M.,22,55.0,2260,1082.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,1.25,3.5,1.25,4.0,1.24,4.6,1.25,4.33,1.22,4.14
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Hercog P.,Dominguez Lino L.,94,112.0,730,594.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.54,2.66,1.54,2.67,1.51,2.55
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Osaka N.,Ostapenko J.,101,36.0,659,1365.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,3.0,1.36,3.0,1.33,3.0,1.4,3.31,1.38,3.4,1.4,3.1,1.35
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Muguruza G.,Schmiedlova A.,4,38.0,5196,1340.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.06,10.0,1.04,8.5,1.06,9.0,1.07,11.51,1.08,11.51,1.06,9.18
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Cepede Royg V.,Lisicki S.,161,51.0,355,1122.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.4,2.7,1.4,2.62,1.5,2.66,1.54,2.75,1.54,2.6,1.49
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Strycova B.,Hradecka L.,33,146.0,1520,392.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.3,1.3,3.5,1.37,3.39,1.37,3.6,1.3,3.43
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Lucic-Baroni M.,Hantuchova D.,52,170.0,1118,312.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.4,1.35,2.9,1.36,3.25,1.36,3.46,1.36,3.6,1.33,3.26
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Buyukakcay C.,Sasnovich A.,83,98.0,794,676.0,5.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.5,2.4,1.53,2.5,1.54,2.66,1.54,2.75,1.49,2.55
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Rogers S.,Pliskova Ka.,108,19.0,611,2420.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,4.5,1.18,4.75,1.15,4.5,1.2,4.93,1.22,4.93,1.22,4.54,1.19
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Wickmayer Y.,Dulgheru A.,54,127.0,1095,482.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,1.48,2.45,1.57,2.25,1.62,2.39,1.64,2.5,1.56,2.39
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kuznetsova S.,Shvedova Y.,15,89.0,2585,754.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.2,4.33,1.22,3.8,1.22,4.33,1.21,5.02,1.22,5.02,1.2,4.47
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Pironkova T.,Errani S.,102,18.0,644,2450.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,3.0,1.36,2.8,1.38,3.25,1.36,3.29,1.39,3.4,1.39,3.09,1.36
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Halep S.,Hibino N.,6,71.0,4301,936.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.03,15.0,1.01,11.0,1.02,15.0,1.04,15.91,1.04,15.91,1.03,12.98
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Vesnina E.,Brengle M.,49,68.0,1159,950.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.5,1.44,2.75,1.49,2.82,1.5,2.84,1.45,2.68
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Beck A.,Zanevska M.,39,141.0,1335,410.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.3,1.53,2.5,1.59,2.52,1.61,2.6,1.55,2.41
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Tsurenko L.,40,41.0,1305,1301.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.33,3.25,1.35,2.9,1.33,3.25,1.31,3.85,1.36,3.85,1.3,3.48
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Watson H.,Gibbs N.,56,72.0,1081,906.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.45,2.55,1.44,2.75,1.43,3.1,1.45,3.1,1.41,2.86
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Radwanska A.,Jovanovski B.,2,120.0,5850,534.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.03,17.0,1.01,10.0,1.02,15.0,1.03,18.59,1.04,18.59,1.02,14.19
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Larsson J.,Linette M.,62,84.0,1023,791.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.5,2.5,1.48,2.45,1.5,2.62,1.61,2.49,1.61,2.62,1.53,2.46
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Diyas Z.,Witthoeft C.,90,100.0,750,663.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.1,1.66,1.9,1.8,2.0,1.8,2.19,1.76,2.25,1.8,2.13,1.7
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Bondarenko K.,Vinci R.,65,7.0,978,3405.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.68,2.1,1.73,2.03,1.88,2.2,1.88,2.03,1.77
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Mattek-Sands B.,28,86.0,1655,787.0,5.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.22,4.0,1.22,3.6,1.25,4.0,1.26,4.35,1.28,4.35,1.24,3.93
WTA,2016,28,Paris,French Open,2016-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Vandeweghe C.,Broady N.,43,79.0,1242,824.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.58,2.46,1.62,2.75,1.49,2.59
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Siniakova K.,14,104.0,2585,631.0,6.0,2.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.28,3.5,1.25,3.5,1.3,3.5,1.33,3.68,1.33,3.8,1.29,3.53
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Flipkens K.,50,61.0,1145,1025.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.53,2.37,1.6,2.2,1.57,2.38,1.63,2.43,1.63,2.5,1.58,2.36
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bertens K.,Kerber A.,58,3.0,1051,5740.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,3.0,1.36,3.0,1.33,3.0,1.4,3.19,1.41,3.2,1.44,3.04,1.37
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Konjuh A.,Rodionova Ar.,76,237.0,844,209.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.11,5.1,1.11,6.0,1.12,7.58,1.13,7.58,1.11,6.51
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Mladenovic K.,Schiavone F.,30,95.0,1550,712.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.56,2.61,1.57,2.75,1.48,2.63
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Wang Q.,Andrianjafitrimo T.,74,311.0,879,130.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.3,1.29,3.75,1.3,3.88,1.32,3.88,1.27,3.64
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Babos T.,Crawford S.,45,106.0,1200,628.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.5,1.17,5.0,1.18,5.61,1.18,6.1,1.16,5.15
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Maria T.,Jankovic J.,111,26.0,604,1940.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,3.75,1.25,3.3,1.28,3.75,1.29,3.42,1.37,3.75,1.37,3.39,1.31
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bouchard E.,Siegemund L.,47,37.0,1170,1345.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,2.25,1.58,2.25,1.62,2.19,1.76,2.35,1.76,2.2,1.66
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cibulkova D.,Zheng S.,25,85.0,1951,790.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.11,5.0,1.12,6.0,1.13,7.21,1.13,7.25,1.11,6.47
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Doi M.,24,42.0,2050,1290.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.5,2.5,1.45,2.55,1.5,2.62,1.54,2.66,1.54,3.0,1.48,2.62
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bacsinszky T.,Soler-Espinosa S.,9,126.0,3150,483.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.08,6.5,1.06,9.0,1.08,9.95,1.1,10.5,1.07,8.48
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Zhang S.,Voskoboeva G.,69,492.0,949,57.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.5,2.62,1.5,2.8,1.51,2.88,1.44,2.71
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Chirico L.,Davis L.,78,113.0,830,589.0,6.0,2.0,2.0,6.0,8.0,6.0,2.0,1.0,Completed,1.33,3.25,1.38,2.8,1.4,3.0,1.46,2.95,1.46,3.25,1.39,2.92
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Giorgi C.,Lim A.,44,156.0,1230,365.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.2,4.0,1.17,5.0,1.22,4.85,1.22,5.05,1.19,4.61
