Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2015,6,Melbourne,Australian Open,2015-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Groth S.,Kokkinakis T.,82.0,147.0,625.0,361.0,3.0,6.0,6.0,3.0,7.0,5.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.61,2.2,1.65,2.2,1.62,2.25,1.72,2.25,1.75,2.33,1.66,2.19
ATP,2015,6,Melbourne,Australian Open,2015-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Smyczek T.,3.0,112.0,6585.0,502.0,6.0,2.0,3.0,6.0,6.0,7.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,1.02,17.0,1.03,11.0,1.03,12.0,1.03,20.0,1.04,20.0,1.02,13.89
ATP,2015,6,Melbourne,Australian Open,2015-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Kohlschreiber P.,66.0,24.0,737.0,1415.0,6.0,7.0,6.0,4.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.66,2.1,1.72,2.05,1.73,2.1,1.69,2.3,1.75,2.3,1.7,2.12
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Haider-Maurer A.,21.0,79.0,1685.0,651.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.12,5.5,1.1,6.25,1.11,6.0,1.16,6.08,1.18,6.95,1.13,5.87
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Mannarino A.,14.0,36.0,2130.0,1043.0,4.0,6.0,4.0,6.0,7.0,6.0,4.0,0.0,,,1.0,2.0,Retired,2.0,1.72,2.0,1.8,1.8,1.91,2.09,1.84,2.09,1.95,1.94,1.83
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Nieminen J.,Bachinger M.,72.0,142.0,693.0,378.0,7.0,6.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,2.0,1.72,1.9,1.82,1.83,1.83,2.05,1.86,2.09,2.0,1.95,1.82
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Dodig I.,5.0,86.0,5025.0,610.0,4.0,6.0,7.0,5.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.06,10.0,1.06,8.25,1.06,9.0,1.06,12.26,1.08,12.26,1.06,9.53
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Garcia-Lopez G.,Gonzalez A.,37.0,107.0,1020.0,519.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,2.75,1.4,2.9,1.36,3.0,1.41,3.17,1.44,3.17,1.39,2.95
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Johnson S.,Giraldo S.,38.0,32.0,993.0,1175.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.53,2.71,1.54,2.75,1.48,2.6
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Pospisil V.,Lorenzi P.,60.0,64.0,785.0,759.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.16,5.0,1.17,4.75,1.2,4.33,1.23,4.69,1.23,5.2,1.18,4.78
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Copil M.,4.0,194.0,5370.0,254.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,9.5,1.03,12.0,1.05,13.0,1.08,15.0,1.03,12.09
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Muller G.,Bautista R.,42.0,16.0,964.0,2110.0,7.0,6.0,1.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.44,2.6,1.45,2.5,1.5,2.86,1.48,2.86,1.5,2.69,1.45
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Kuznetsov An.,1.0,88.0,11405.0,595.0,6.0,0.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,13.0,1.01,26.0,1.01,23.22,1.02,43.0,1.01,20.17
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Granollers M.,20.0,58.0,1730.0,790.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,1.33,3.2,1.29,3.5,1.32,3.73,1.36,3.75,1.3,3.41
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Stakhovsky S.,10.0,71.0,4145.0,699.0,5.0,7.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,1.06,8.5,1.06,8.0,1.05,14.0,1.07,14.0,1.05,10.71
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Janowicz J.,Monfils G.,44.0,19.0,925.0,1770.0,6.0,4.0,1.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,3.25,1.33,3.0,1.35,3.25,1.33,3.22,1.4,3.3,1.4,3.1,1.36
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Becker B.,Hewitt L.,41.0,87.0,973.0,595.0,2.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.72,2.0,1.8,2.0,1.8,2.0,1.88,2.02,1.91,2.1,1.8,1.99
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Soeda G.,33.0,92.0,1135.0,571.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.22,4.85,1.22,5.4,1.19,4.62
ATP,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Young D.,8.0,56.0,4575.0,809.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,8.0,1.06,9.0,1.08,10.25,1.09,11.0,1.06,8.96
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Baghdatis M.,11.0,78.0,3645.0,658.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.2,4.33,1.22,4.0,1.2,4.5,1.27,4.35,1.27,4.6,1.21,4.25
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Troicki V.,7.0,54.0,4660.0,826.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.75,1.17,5.0,1.19,5.54,1.21,5.54,1.17,4.91
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Federer R.,46.0,2.0,915.0,9875.0,6.0,4.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,17.0,1.02,11.5,1.02,12.0,1.03,23.5,1.02,23.5,1.04,14.28,1.02
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Sousa J.,6.0,55.0,4675.0,822.0,6.0,1.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,11.5,1.02,17.0,1.02,23.0,1.03,26.4,1.02,16.31
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Tomic B.,Groth S.,66.0,82.0,737.0,625.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.28,3.5,1.3,3.5,1.28,4.19,1.32,4.25,1.27,3.73
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Gasquet R.,15.0,28.0,2125.0,1350.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.5,1.5,2.7,1.45,2.5,1.53,2.56,1.59,2.7,1.59,2.57,1.5
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,Jaziri M.,53.0,75.0,830.0,676.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,5.0,1.14,5.5,1.2,5.36,1.2,5.5,1.17,4.98
ATP,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Sela D.,3.0,106.0,6585.0,520.0,6.0,1.0,6.0,0.0,7.0,5.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,7.0,1.1,7.0,1.12,7.95,1.12,8.15,1.1,6.99
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Becker B.,8.0,41.0,4575.0,973.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,7.5,1.08,8.0,1.08,10.81,1.1,10.81,1.07,8.45
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Lopez F.,Janowicz J.,14.0,44.0,2130.0,925.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.25,1.57,2.4,1.52,2.25,1.62,2.47,1.63,2.55,1.68,2.33,1.6
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Nieminen J.,4.0,72.0,5370.0,693.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,8.0,1.08,10.8,1.09,10.8,1.07,8.58
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Garcia-Lopez G.,Pospisil V.,37.0,60.0,1020.0,785.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.25,1.62,2.25,1.62,2.2,1.68,2.35,1.69,2.35,1.63,2.25
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Johnson S.,5.0,38.0,5025.0,993.0,6.0,7.0,6.0,1.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.08,7.5,1.08,8.0,1.1,9.23,1.1,9.23,1.08,7.75
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Muller G.,Isner J.,42.0,21.0,964.0,1685.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.37,1.53,2.4,1.55,2.38,1.57,2.6,1.57,2.6,1.61,2.45,1.54
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Verdasco F.,1.0,33.0,11405.0,1135.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,11.0,1.02,15.0,1.05,14.8,1.05,19.0,1.03,12.88
ATP,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Simon G.,10.0,20.0,4145.0,1730.0,6.0,2.0,7.0,5.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.0,1.4,2.9,1.4,3.0,1.45,3.04,1.45,3.2,1.4,2.89
ATP,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Tomic B.,7.0,66.0,4660.0,737.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.28,3.5,1.29,3.75,1.35,3.55,1.37,3.85,1.31,3.45
ATP,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Anderson K.,3.0,15.0,6585.0,2125.0,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,1.3,3.4,1.29,3.75,1.3,4.01,1.34,4.01,1.29,3.54
ATP,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Kyrgios N.,Seppi A.,53.0,46.0,830.0,915.0,5.0,7.0,4.0,6.0,6.0,3.0,7.0,6.0,8.0,6.0,3.0,2.0,Completed,1.72,2.1,1.75,2.0,1.67,2.2,1.78,2.19,1.8,2.3,1.72,2.11
ATP,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Dimitrov G.,6.0,11.0,4675.0,3645.0,6.0,4.0,6.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.28,3.75,1.28,3.5,1.29,3.75,1.32,3.8,1.32,3.9,1.29,3.57
ATP,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Garcia-Lopez G.,4.0,37.0,5370.0,1020.0,7.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.07,9.0,1.07,7.5,1.08,8.0,1.08,10.5,1.1,10.5,1.07,8.6
ATP,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Ferrer D.,5.0,10.0,5025.0,4145.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,3.0,1.48,2.6,1.4,3.0,1.41,3.21,1.48,3.35,1.39,2.98
ATP,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Lopez F.,8.0,14.0,4575.0,2130.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.14,5.5,1.14,5.25,1.17,5.0,1.18,5.84,1.19,6.0,1.16,5.2
ATP,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Muller G.,1.0,42.0,11405.0,964.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,11.0,1.02,15.0,1.03,19.0,1.04,21.0,1.02,14.37
ATP,2015,6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Nadal R.,7.0,3.0,4660.0,6585.0,6.0,2.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,2.5,1.53,2.45,1.5,2.62,1.5,2.51,1.61,2.7,1.61,2.52,1.52
ATP,2015,6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Kyrgios N.,6.0,53.0,4675.0,830.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.5,1.12,6.0,1.15,6.55,1.15,7.23,1.12,6.1
ATP,2015,6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Nishikori K.,4.0,5.0,5370.0,5025.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.72,2.15,1.68,2.1,1.73,2.3,1.71,2.35,1.74,2.2,1.67
ATP,2015,6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Raonic M.,1.0,8.0,11405.0,4575.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.5,1.11,6.0,1.12,6.0,1.15,6.54,1.15,7.75,1.12,6.27
ATP,2015,6,Melbourne,Australian Open,2015-01-29,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Berdych T.,6.0,7.0,4675.0,4660.0,6.0,7.0,6.0,0.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.66,2.2,1.65,2.2,1.67,2.2,1.74,2.28,1.75,2.3,1.69,2.18
ATP,2015,6,Melbourne,Australian Open,2015-01-30,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Wawrinka S.,1.0,4.0,11405.0,5370.0,7.0,6.0,3.0,6.0,6.0,4.0,4.0,6.0,6.0,0.0,3.0,2.0,Completed,1.22,4.33,1.2,4.3,1.2,4.5,1.26,4.53,1.3,4.7,1.23,4.26
ATP,2015,6,Melbourne,Australian Open,2015-02-01,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,1.0,6.0,11405.0,4675.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,1.44,2.75,1.4,2.8,1.44,2.75,1.45,3.08,1.47,3.08,1.43,2.86
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Bautista R.,Mayer F.,20.0,527.0,1750.0,63.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,5.5,1.14,5.0,1.13,7.41,1.15,7.54,1.12,6.12
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Dzumhur D.,Youzhny M.,88.0,68.0,601.0,720.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Retired,2.25,1.57,2.25,1.62,2.2,1.62,2.27,1.71,2.3,1.75,2.21,1.64
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Soeda G.,28.0,92.0,1285.0,575.0,6.0,1.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,11.0,1.04,9.0,1.04,16.0,1.06,16.0,1.04,11.54
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Rosol L.,Ymer E.,43.0,175.0,1035.0,283.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.42,3.11,1.5,3.11,1.45,2.7
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Karlovic I.,59.0,25.0,832.0,1330.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,2.05,1.72,1.91,1.8,2.11,1.81,2.11,1.85,2.0,1.78
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Falla A.,2.0,109.0,9235.0,485.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,13.0,1.02,17.0,1.02,24.52,1.02,36.0,1.01,18.03
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ilhan M.,9.0,81.0,3845.0,647.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,17.0,1.01,13.0,1.02,17.0,1.03,20.0,1.04,25.21,1.02,15.89
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Bachinger M.,57.0,124.0,845.0,431.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.62,1.42,2.8,1.4,2.75,1.58,2.54,1.58,2.9,1.47,2.64
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Ramos-Vinolas A.,42.0,63.0,1050.0,780.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.47,2.9,1.5,2.92,1.43,2.75
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Mahut N.,Coppejans K.,116.0,107.0,469.0,494.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.0,1.36,2.9,1.4,3.0,1.36,3.56,1.34,3.64,1.42,3.0,1.38
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Sijsling I.,29.0,166.0,1275.0,311.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.1,1.33,3.25,1.36,3.44,1.4,3.46,1.34,3.2
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Mathieu P.H.,5.0,125.0,5220.0,429.0,6.0,3.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,13.0,1.02,15.0,1.02,22.73,1.03,26.0,1.02,16.48
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Lajovic D.,Gonzalez M.,67.0,114.0,730.0,471.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.28,4.14,1.29,4.14,1.26,3.8
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Garcia-Lopez G.,56.0,24.0,850.0,1335.0,6.0,3.0,6.0,3.0,6.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,5.0,1.16,4.5,1.18,4.33,1.2,5.24,1.2,5.25,1.22,4.58,1.19
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Lindell C.,15.0,214.0,2045.0,225.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,12.0,1.03,12.0,1.03,20.0,1.04,20.0,1.02,14.14
ATP,2015,33,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Sela D.,Kukushkin M.,91.0,58.0,580.0,842.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,8.0,1.08,7.5,1.08,7.0,1.08,10.15,1.08,10.15,1.14,7.57,1.08
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Becker B.,Bemelmans R.,48.0,95.0,965.0,546.0,6.0,3.0,6.0,7.0,2.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.72,2.05,1.67,2.1,1.91,2.0,1.91,2.16,1.77,2.02
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Dodig I.,129.0,119.0,422.0,466.0,5.0,7.0,6.0,3.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,3.0,1.36,3.0,1.38,2.75,1.4,3.1,1.42,3.1,1.44,2.94,1.39
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Ito T.,27.0,106.0,1295.0,494.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,11.0,1.03,10.0,1.04,16.0,1.05,16.0,1.03,12.28
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Delbonis F.,35.0,82.0,1170.0,627.0,6.0,7.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.68,2.15,1.67,2.1,1.78,2.16,1.78,2.4,1.66,2.19
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Nishioka Y.,4.0,146.0,5230.0,360.0,6.0,0.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,,34.0,1.01,13.0,1.02,17.0,1.01,29.16,1.02,41.0,1.01,19.35
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Tiafoe F.,36.0,287.0,1170.0,168.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,4.5,1.17,4.75,1.2,4.33,1.18,5.63,1.21,5.63,1.18,4.79
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Groth S.,23.0,72.0,1502.0,691.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.07,9.0,1.07,8.0,1.06,8.0,1.07,11.25,1.09,11.25,1.06,8.97
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Gabashvili T.,Lopez F.,74.0,12.0,677.0,2280.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.2,1.61,2.3,1.6,2.25,1.57,2.42,1.64,2.45,1.66,2.31,1.6
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Berankis R.,54.0,93.0,894.0,573.0,6.0,2.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.53,2.37,1.58,2.35,1.53,2.38,1.59,2.52,1.64,2.52,1.57,2.37
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Daniel T.,34.0,168.0,1180.0,303.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.75,1.1,6.5,1.14,6.8,1.15,6.8,1.12,5.9
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Elias G.,71.0,152.0,698.0,342.0,5.0,7.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.5,2.8,1.5,3.1,1.41,2.84
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Tomic B.,Vanni L.,26.0,102.0,1320.0,505.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.25,1.62,2.25,1.57,2.25,1.7,2.29,1.7,2.3,1.63,2.24
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Bedene A.,31.0,75.0,1225.0,668.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.47,2.89,1.47,3.1,1.41,2.82
