Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Querrey S.,80,13.0,674,2535.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,3.4,1.33,3.1,1.32,,,3.38,1.37,3.65,1.37,3.32,1.33
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Ramos-Vinolas A.,Smyczek T.,22,131.0,1845,441.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.75,1.4,2.75,,,1.47,2.89,1.5,3.13,1.42,2.86
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Kudla D.,5,190.0,4060,272.0,6.0,7.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.06,10.0,1.05,7.75,,,1.08,10.58,1.1,11.0,1.07,8.69
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Kicker N.,Lacko L.,93,86.0,590,621.0,6.0,2.0,7.0,5.0,1.0,6.0,7.0,5.0,,,3.0,1.0,Completed,5.5,1.14,4.75,1.15,,,5.5,1.19,5.68,1.19,5.12,1.16
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Garcia-Lopez G.,20,71.0,2050,720.0,6.0,3.0,2.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.14,5.0,,,1.17,5.77,1.2,5.94,1.15,5.38
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Vesely J.,27,64.0,1625,815.0,6.0,3.0,7.0,6.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.35,2.95,,,1.39,3.29,1.43,3.29,1.37,3.09
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Donskoy E.,25,72.0,1715,710.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.5,1.3,3.2,,,1.37,3.41,1.37,3.65,1.33,3.34
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Khachanov K.,10,47.0,2725,1030.0,6.0,4.0,7.0,6.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.16,5.0,1.16,4.6,,,1.2,5.15,1.22,5.25,1.18,4.89
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Monfils G.,14,39.0,2335,1265.0,4.0,6.0,6.0,3.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,1.2,4.1,,,1.23,4.66,1.25,4.7,1.22,4.34
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Goffin D.,59,7.0,855,3775.0,1.0,6.0,7.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,8.0,1.08,6.25,1.09,,,7.04,1.13,8.0,1.13,7.05,1.1
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Chung H.,Medvedev D.,58,53.0,857,884.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.44,2.75,1.4,2.75,,,1.46,2.95,1.5,3.0,1.43,2.82
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Sonego L.,31,219.0,1375,243.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,5.6,,,1.14,6.9,1.15,7.81,1.11,6.46
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Marterer M.,Verdasco F.,94,40.0,587,1225.0,6.0,4.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,3.5,1.28,3.35,1.28,,,3.58,1.34,3.8,1.35,3.47,1.31
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Gojowczyk P.,4,62.0,4610,827.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.17,4.4,,,1.2,5.24,1.22,5.24,1.18,4.77
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Sandgren T.,Wawrinka S.,97,8.0,583,3060.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,3.25,1.36,3.2,1.3,,,3.56,1.34,3.64,1.41,3.24,1.34
ATP,2018,6,Melbourne,Australian Open,2018-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Struff J.L.,2,55.0,9605,870.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,11.5,,,1.02,22.73,1.05,22.73,1.02,16.84
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Edmund K.,Basilashvili N.,49,61.0,992,836.0,7.0,6.0,3.0,6.0,4.0,6.0,6.0,0.0,7.0,5.0,3.0,2.0,Completed,1.22,4.33,1.2,4.1,,,1.25,4.59,1.28,4.6,1.23,4.19
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Muller G.,11,28.0,2615,1490.0,7.0,6.0,4.0,6.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,1.61,2.3,1.57,2.25,,,1.76,2.22,1.76,2.49,1.62,2.31
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Rublev A.,3,32.0,4990,1373.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.42,2.65,,,1.46,2.99,1.54,2.99,1.45,2.74
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Karlovic I.,76,89.0,686,615.0,6.0,3.0,7.0,6.0,6.0,7.0,6.0,7.0,9.0,7.0,3.0,2.0,Completed,1.53,2.5,1.53,2.35,,,1.68,2.36,1.68,2.56,1.56,2.42
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Dolgopolov O.,26,37.0,1675,1296.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.72,2.0,1.72,,,2.19,1.78,2.27,1.79,2.1,1.74
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,Tsonga J.W.,17,15.0,2260,2320.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.4,3.0,1.35,2.95,,,1.38,3.36,1.45,3.5,1.36,3.15
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Dzumhur D.,1,30.0,10600,1391.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,10.0,,,1.04,17.22,1.05,18.36,1.03,14.15
ATP,2018,6,Melbourne,Australian Open,2018-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Harrison R.,6,45.0,3805,1115.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.14,5.5,1.13,5.2,,,1.15,6.55,1.18,6.55,1.14,5.82
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Sandgren T.,Marterer M.,97,94.0,583,587.0,5.0,7.0,6.0,3.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,2.2,1.66,2.25,1.57,2.2,1.67,2.36,1.68,2.44,1.78,2.25,1.65
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Mannarino A.,5,27.0,4060,1625.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.3,3.5,1.3,3.2,1.33,3.4,1.36,3.54,1.36,3.72,1.33,3.37
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Benneteau J.,25,59.0,1715,855.0,3.0,6.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.45,2.55,1.44,2.75,1.5,2.84,1.53,2.95,1.45,2.78
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Chung H.,Zverev A.,58,4.0,857,4610.0,5.0,7.0,7.0,6.0,2.0,6.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,2.25,1.61,2.35,1.53,2.25,1.61,2.59,1.58,2.59,1.7,2.32,1.62
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Kicker N.,80,93.0,674,590.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,4.6,1.17,5.0,1.21,5.23,1.22,5.94,1.18,4.99
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Del Potro J.M.,20,10.0,2050,2725.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,2.37,1.57,2.4,1.5,2.5,1.53,2.61,1.57,2.7,1.7,2.45,1.56
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Ramos-Vinolas A.,14,22.0,2335,1845.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,7.0,1.1,7.0,1.09,9.61,1.13,9.61,1.09,7.64
ATP,2018,6,Melbourne,Australian Open,2018-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Gasquet R.,2,31.0,9605,1375.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.05,7.75,1.08,7.5,1.08,10.98,1.1,11.5,1.07,8.94
ATP,2018,6,Melbourne,Australian Open,2018-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Carreno Busta P.,6,11.0,3805,2615.0,6.0,7.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,1.21,3.95,1.22,4.33,1.23,4.85,1.27,4.85,1.23,4.31
ATP,2018,6,Melbourne,Australian Open,2018-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Schwartzman D.,1,26.0,10600,1675.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.06,10.0,1.03,9.0,1.05,10.0,1.06,13.84,1.08,14.25,1.05,10.69
ATP,2018,6,Melbourne,Australian Open,2018-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Edmund K.,Seppi A.,49,76.0,992,686.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.25,1.35,2.95,1.4,3.0,1.4,3.28,1.43,3.35,1.38,3.08
ATP,2018,6,Melbourne,Australian Open,2018-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Kyrgios N.,3,17.0,4990,2260.0,7.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.3,1.61,2.25,1.57,2.25,1.61,2.4,1.66,2.49,1.67,2.31,1.62
ATP,2018,6,Melbourne,Australian Open,2018-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Fognini F.,20,25.0,2050,1715.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.3,4.03,1.36,4.03,1.31,3.51
ATP,2018,6,Melbourne,Australian Open,2018-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Fucsovics M.,2,80.0,9605,674.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,17.0,1.01,11.5,1.02,21.0,1.03,20.83,1.05,24.0,1.02,16.41
ATP,2018,6,Melbourne,Australian Open,2018-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Sandgren T.,Thiem D.,97,5.0,583,4060.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,7.0,1.1,6.25,1.09,6.5,1.11,7.4,1.13,7.8,1.13,6.81,1.11
ATP,2018,6,Melbourne,Australian Open,2018-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Chung H.,Djokovic N.,58,14.0,857,2335.0,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,4.0,1.25,3.75,1.23,4.0,1.25,4.4,1.26,4.5,1.29,4.06,1.25
ATP,2018,6,Melbourne,Australian Open,2018-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Edmund K.,Dimitrov G.,49,3.0,992,4990.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,3.75,1.28,3.45,1.27,3.5,1.28,3.83,1.32,4.0,1.35,3.68,1.29
ATP,2018,6,Melbourne,Australian Open,2018-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Cilic M.,Nadal R.,6,1.0,3805,10600.0,3.0,6.0,6.0,3.0,6.0,7.0,6.0,2.0,2.0,0.0,2.0,2.0,Retired,4.0,1.25,3.75,1.23,4.0,1.25,4.18,1.28,4.5,1.3,4.03,1.25
ATP,2018,6,Melbourne,Australian Open,2018-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Chung H.,Sandgren T.,58,97.0,857,583.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.24,3.65,1.25,4.0,1.29,4.13,1.32,4.2,1.27,3.87
ATP,2018,6,Melbourne,Australian Open,2018-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Berdych T.,2,20.0,9605,2050.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,4.75,1.17,5.0,1.18,5.8,1.2,6.0,1.17,5.22
ATP,2018,6,Melbourne,Australian Open,2018-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Cilic M.,Edmund K.,6,49.0,3805,992.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.4,1.28,3.35,1.3,3.5,1.33,3.83,1.36,3.9,1.31,3.52
ATP,2018,6,Melbourne,Australian Open,2018-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Chung H.,2,58.0,9605,857.0,6.0,1.0,5.0,2.0,,,,,,,1.0,0.0,Retired,1.12,6.0,1.14,5.0,1.17,5.0,1.17,6.22,1.21,6.5,1.16,5.55
ATP,2018,6,Melbourne,Australian Open,2018-01-28,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Cilic M.,2,6.0,9605,3805.0,6.0,2.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.22,4.5,1.21,3.95,1.25,4.33,1.25,4.66,1.3,4.75,1.23,4.37
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Barrere G.,97,197.0,634,303.0,4.0,6.0,0.0,6.0,7.0,5.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,2.0,1.8,2.05,1.69,2.0,1.8,2.12,1.81,2.18,1.91,2.06,1.77
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Dzumhur D.,Kudla D.,29,113.0,1415,471.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.75,1.47,2.49,1.5,2.62,1.48,2.86,1.54,3.02,1.46,2.72
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Safwat M.,5,182.0,4870,320.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.03,25.0,1.02,19.0
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Donaldson J.,Jarry N.,57,61.0,910,888.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,2.75,1.44,2.55,1.45,2.62,1.5,2.8,1.5,2.86,1.55,2.67,1.48
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Benchetrit E.,37,306.0,1220,166.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.16,5.0,1.13,5.0,1.14,5.5,1.2,5.24,1.2,6.13,1.17,5.18
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Djere L.,117,101.0,463,596.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.5,2.62,1.48,2.46,1.53,2.5,1.46,2.95,1.57,2.95,1.51,2.58
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Carreno Busta P.,Kovalik J.,11,146.0,2415,383.0,4.0,6.0,6.0,1.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,1.16,5.0,1.16,4.7,1.17,5.0,1.19,5.42,1.22,5.8,1.17,5.13
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Janvier M.,21,307.0,1710,165.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,9.4,1.05,10.0,1.04,15.08,1.06,15.72,1.03,12.49
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Karlovic I.,141,92.0,398,665.0,7.0,6.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.72,2.14,1.63,2.1,1.73,2.27,1.71,2.3,1.77,2.18,1.69
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Nishioka Y.,35,266.0,1280,207.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.25,4.0,1.25,3.6,1.25,4.0,1.25,4.46,1.29,4.55,1.25,4.05
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Berrettini M.,Otte O.,96,156.0,639,351.0,3.0,6.0,7.0,5.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.61,2.3,1.59,2.22,1.61,2.25,1.65,2.4,1.69,2.4,1.63,2.3
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Medvedev D.,16,53.0,2030,974.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,4.1,1.22,4.33,1.22,4.85,1.3,4.85,1.22,4.37
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Andreozzi G.,Fritz T.,108,68.0,506,849.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.5,2.62,1.49,2.46,1.53,2.5,1.54,2.66,1.57,2.66,1.51,2.57
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Zverev A.,Berankis R.,3,102.0,5615,594.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,11.0,1.01,21.0,1.01,25.99,1.03,28.5,1.01,20.11
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Haase R.,9,44.0,3020,1155.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,0.0,3.0,2.0,Completed,1.14,5.5,1.13,5.0,1.14,5.5,1.16,6.28,1.17,6.28,1.15,5.52
ATP,2018,33,Paris,French Open,2018-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Delbonis F.,Bellucci T.,69,278.0,835,201.0,6.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.53,2.5,1.47,2.5,1.53,2.5,1.53,2.71,1.58,2.71,1.51,2.56
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Cecchinato M.,Copil M.,72,94.0,806,662.0,2.0,6.0,6.0,7.0,7.0,5.0,6.0,2.0,10.0,8.0,3.0,2.0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.48,2.86,1.48,3.0,1.44,2.8
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Wawrinka S.,67,30.0,850,1400.0,6.0,2.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,2.2,1.66,2.15,1.63,2.1,1.73,2.3,1.69,2.33,1.76,2.22,1.67
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Carballes Baena R.,51,76.0,1020,753.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.4,3.0,1.36,2.9,1.4,3.0,1.4,3.22,1.44,3.22,1.38,3.04
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Taberner C.,39,213.0,1212,278.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.09,6.2,1.11,6.5,1.11,8.05,1.14,8.5,1.1,7.07
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Muller G.,160,34.0,342,1300.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.4,2.75,1.44,2.75,1.5,2.8,1.5,3.0,1.43,2.83
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Khachanov K.,Haider-Maurer A.,38,412.0,1220,96.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,11.0,1.05,8.2,1.05,10.0,1.04,15.92,1.07,15.92,1.04,11.48
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Trungelliti M.,Tomic B.,190,206.0,313,291.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.72,2.08,1.67,2.1,1.73,2.34,1.68,2.34,1.75,2.13,1.71
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Norrie C.,Gojowczyk P.,85,43.0,682,1175.0,6.0,1.0,2.0,0.0,,,,,,,1.0,0.0,Retired,2.5,1.53,2.4,1.51,2.37,1.57,2.6,1.56,2.6,1.58,2.49,1.54
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Lajovic D.,Vesely J.,60,80.0,894,720.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.48,2.86,1.48,2.94,1.45,2.77
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Istomin D.,13,100.0,2120,602.0,6.0,2.0,6.0,7.0,1.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.08,9.0,1.07,6.8,1.08,7.5,1.09,9.01,1.1,9.6,1.08,8.35
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Munar J.,Ferrer D.,155,41.0,356,1190.0,3.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,2.75,1.44,2.65,1.42,2.75,1.44,2.8,1.5,2.9,1.5,2.77,1.44
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Dutra Silva R.,22,134.0,1665,421.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,11.0,1.05,8.0,1.05,10.0,1.06,12.02,1.07,12.5,1.05,10.45
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Kohlschreiber P.,40,24.0,1200,1620.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.65,2.1,1.67,2.2,1.69,2.3,1.74,2.3,1.68,2.19
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Ivashka I.,8,119.0,3355,462.0,6.0,2.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.07,10.0,1.06,7.4,1.06,9.0,1.05,13.9,1.08,14.5,1.05,11.12
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Giraldo S.,Baghdatis M.,315,84.0,159,689.0,3.0,6.0,3.0,4.0,,,,,,,0.0,1.0,Retired,1.44,2.75,1.44,2.6,1.44,2.75,1.43,3.05,1.51,3.05,1.45,2.77
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pavlasek A.,Basic M.,185,81.0,317,717.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.62,1.45,2.55,,,1.47,2.9,1.54,2.9,1.49,2.65
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Thompson J.,157,91.0,350,669.0,6.0,1.0,6.0,4.0,2.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.33,3.4,1.25,3.6,1.3,3.5,1.28,4.14,1.33,4.15,1.27,3.76
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Basilashvili N.,65,77.0,870,747.0,6.0,4.0,6.0,0.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.53,2.34,1.57,2.37,1.56,2.6,1.62,2.63,1.56,2.44
