Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2016,39,London,Wimbledon,2016-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Vesely J.,9.0,64.0,2950.0,780.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.2,4.5,1.2,4.0,1.3,3.5,1.24,4.55,1.3,4.8,1.21,4.32
ATP,2016,39,London,Wimbledon,2016-07-06,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Cilic M.,3.0,13.0,6425.0,2695.0,6.0,7.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.28,3.75,1.25,3.4,1.33,3.4,1.33,3.7,1.33,4.1,1.28,3.69
ATP,2016,39,London,Wimbledon,2016-07-06,Grand Slam,Outdoor,Grass,Quarterfinals,5,Raonic M.,Querrey S.,7.0,41.0,3175.0,1075.0,6.0,4.0,7.0,5.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.75,1.25,3.4,1.3,3.5,1.32,3.85,1.35,4.0,1.29,3.63
ATP,2016,39,London,Wimbledon,2016-07-06,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berdych T.,Pouille L.,9.0,30.0,2950.0,1311.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.25,3.4,1.25,4.0,1.27,4.35,1.28,4.5,1.24,4.07
ATP,2016,39,London,Wimbledon,2016-07-06,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Tsonga J.W.,2.0,12.0,8915.0,2725.0,7.0,6.0,6.0,1.0,3.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.1,7.0,1.1,6.0,1.11,6.5,1.12,8.01,1.13,8.01,1.1,6.94
ATP,2016,39,London,Wimbledon,2016-07-08,Grand Slam,Outdoor,Grass,Semifinals,5,Raonic M.,Federer R.,7.0,3.0,3175.0,6425.0,6.0,3.0,6.0,7.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,2.62,1.5,2.35,1.52,2.25,1.62,2.55,1.55,2.66,1.62,2.5,1.54
ATP,2016,39,London,Wimbledon,2016-07-08,Grand Slam,Outdoor,Grass,Semifinals,5,Murray A.,Berdych T.,2.0,9.0,8915.0,2950.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.12,5.0,1.12,6.0,1.15,6.75,1.17,7.5,1.12,6.55
ATP,2016,39,London,Wimbledon,2016-07-10,Grand Slam,Outdoor,Grass,The Final,5,Murray A.,Raonic M.,2.0,7.0,8915.0,3175.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.33,1.25,3.5,1.25,4.0,1.27,4.36,4.36,1.3,3.97,1.26
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Thompson J.,106.0,91.0,562.0,633.0,5.0,7.0,3.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.5,2.5,1.45,2.35,1.5,2.6,1.59,2.52,1.59,2.6,1.53,2.47
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov An.,Bellucci T.,47.0,65.0,988.0,760.0,6.0,4.0,3.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.55,2.1,1.67,2.2,1.61,2.47,1.67,2.47,1.6,2.31
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Dutra Silva R.,9.0,427.0,3515.0,98.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,21.0,1.0,10.0,1.02,17.0,1.02,24.52,1.03,31.0,1.01,18.13
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Gasquet R.,84.0,15.0,679.0,2230.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,4.33,1.2,3.9,1.18,4.33,1.22,4.85,1.22,4.85,1.23,4.34,1.21
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,Fratangelo B.,51.0,115.0,898.0,540.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.25,1.57,2.2,1.52,2.2,1.67,2.41,1.64,2.45,1.67,2.32,1.6
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Lacko L.,201.0,99.0,277.0,606.0,6.0,4.0,4.0,6.0,4.0,6.0,6.0,3.0,,,2.0,2.0,Retired,1.66,2.1,1.72,1.88,1.8,2.0,1.78,2.16,1.85,2.3,1.72,2.1
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Stakhovsky S.,Elias G.,92.0,60.0,631.0,806.0,6.0,1.0,3.0,6.0,2.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.61,2.2,1.55,2.2,1.67,2.2,1.69,2.3,1.69,2.38,1.63,2.26
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Klizan M.,61.0,29.0,801.0,1405.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,2.0,1.72,1.95,1.68,2.0,1.8,1.99,1.92,2.05,1.92,1.97,1.83
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Benneteau J.,33.0,248.0,1330.0,214.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,1.57,2.25,1.55,2.1,1.62,2.25,1.68,2.34,1.68,2.38,1.61,2.29
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Fucsovics M.,48.0,155.0,987.0,366.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.62,1.45,2.4,1.5,2.62,1.56,2.59,1.73,2.65,1.52,2.52
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Robert S.,87.0,52.0,675.0,856.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.5,2.5,1.4,2.5,1.5,2.62,1.54,2.66,1.54,2.66,1.5,2.56
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Muller G.,12.0,37.0,2835.0,1175.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.0,1.2,3.5,1.25,4.0,1.19,5.42,1.26,5.42,1.22,4.26
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Tiafoe F.,21.0,125.0,1645.0,484.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,Completed,1.08,8.0,1.08,5.75,1.08,8.0,1.09,9.43,1.1,9.75,1.08,8.03
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Istomin D.,5.0,107.0,4850.0,560.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.06,6.0,1.06,9.0,1.08,10.44,1.08,11.38,1.06,9.01
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Delbonis F.,Baker B.,43.0,312.0,1015.0,157.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.61,2.2,1.58,2.1,1.73,2.1,1.6,2.52,1.75,2.52,1.63,2.26
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Satral J.,Mcdonald M.,226.0,406.0,237.0,107.0,4.0,6.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.45,2.4,1.53,2.5,1.45,2.99,1.53,2.99,1.47,2.68
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Chiudinelli M.,Clezar G.,144.0,203.0,408.0,276.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.83,1.83,1.82,1.82,1.91,1.91,1.98,1.93,2.0,2.0,1.89,1.89
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Lajovic D.,34.0,59.0,1305.0,806.0,6.0,2.0,2.0,6.0,3.0,6.0,7.0,5.0,6.0,1.0,3.0,2.0,Completed,1.44,2.62,1.4,2.5,1.5,2.62,1.54,2.66,1.54,2.75,1.48,2.62
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Bagnis F.,44.0,90.0,1015.0,660.0,6.0,4.0,6.0,2.0,1.0,1.0,,,,,2.0,0.0,Retired,1.07,9.0,1.05,6.5,1.06,9.0,1.08,9.9,1.09,10.5,1.06,8.95
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Pospisil V.,Kovalik J.,123.0,126.0,495.0,476.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.25,1.52,2.2,1.57,2.38,1.68,2.34,1.68,2.5,1.59,2.3
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Nishioka Y.,35.0,85.0,1275.0,678.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.22,3.3,1.3,3.5,1.39,3.28,1.39,3.6,1.32,3.34
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Sela D.,20.0,80.0,1745.0,691.0,6.0,3.0,6.0,2.0,0.0,6.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,1.22,4.0,1.2,3.6,1.22,3.8,1.24,4.55,1.27,4.55,1.23,4.14
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Zverev M.,Herbert P.H.,127.0,114.0,468.0,540.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.8,1.9,1.82,1.82,1.8,2.0,1.86,2.05,1.91,2.05,1.83,1.95
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Pouille L.,Kukushkin M.,25.0,67.0,1481.0,759.0,3.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.33,1.18,3.9,1.2,4.5,1.19,5.42,1.23,5.5,1.19,4.7
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Andreozzi G.,11.0,133.0,2875.0,437.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,7.0,1.05,10.0,1.04,15.14,1.05,15.2,1.04,11.47
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Fritz T.,27.0,53.0,1450.0,829.0,7.0,6.0,7.0,5.0,3.0,6.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.3,3.4,1.25,3.3,1.3,3.5,1.33,3.69,1.33,3.69,1.3,3.47
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Mannarino A.,120.0,54.0,509.0,826.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.83,1.83,1.82,1.82,1.91,1.91,2.16,1.78,2.16,2.2,1.95,1.84
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Duckworth J.,Haase R.,195.0,62.0,289.0,798.0,4.0,6.0,7.0,5.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.8,1.9,1.85,1.75,1.91,1.91,1.87,2.04,1.92,2.04,1.84,1.94
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Myneni S.,49.0,143.0,928.0,410.0,7.0,6.0,4.0,6.0,2.0,6.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.36,3.0,1.3,3.0,1.3,3.5,1.39,3.28,1.4,3.5,1.36,3.12
ATP,2016,52,New York,US Open,2016-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Garcia-Lopez G.,17.0,50.0,2040.0,900.0,7.0,5.0,6.0,1.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.5,1.25,3.3,1.25,4.0,1.3,3.9,1.33,4.0,1.29,3.56
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Brown D.,6.0,86.0,4805.0,678.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,8.0,1.04,11.0,1.04,15.92,1.05,15.92,1.03,12.33
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Janowicz J.,1.0,247.0,14840.0,216.0,6.0,3.0,5.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.01,26.0,1.0,10.0,1.02,23.0,1.02,24.52,1.02,50.0,1.01,20.3
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Cervantes I.,24.0,75.0,1555.0,713.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.07,9.0,1.05,6.25,1.08,8.0,1.06,12.52,1.08,13.75,1.05,10.09
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Ram R.,64.0,104.0,775.0,577.0,6.0,2.0,4.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.62,1.45,2.4,1.48,2.7,1.57,2.57,1.59,2.7,1.52,2.53
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Fabbiano T.,95.0,111.0,619.0,545.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.0,1.35,2.75,1.44,2.75,1.4,3.24,1.45,3.24,1.39,2.96
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Becker B.,7.0,96.0,4165.0,610.0,6.0,1.0,6.0,1.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.01,21.0,,10.0,1.02,15.0,1.02,22.73,1.03,22.73,1.02,16.3
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Brands D.,28.0,153.0,1415.0,370.0,3.0,6.0,6.0,1.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.2,4.33,1.14,4.5,1.17,5.0,1.17,6.02,1.2,6.02,1.16,5.17
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Ivashka I.,39.0,182.0,1110.0,308.0,6.0,0.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.5,1.14,4.3,1.22,4.33,1.21,5.12,1.22,5.42,1.19,4.67
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Mmoh M.,55.0,384.0,825.0,118.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,6.0,1.08,8.0,1.11,8.37,1.11,8.75,1.09,7.5
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Albot R.,32.0,97.0,1340.0,608.0,5.0,7.0,3.0,6.0,6.0,4.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.22,4.0,1.15,4.25,1.22,4.33,1.27,4.22,1.27,4.56,1.22,4.25
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Querrey S.,250.0,30.0,208.0,1400.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,4.33,1.2,3.9,1.18,4.33,1.22,4.18,1.27,4.6,1.27,4.16,1.23
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Kohlschreiber P.,42.0,26.0,1038.0,1475.0,6.0,3.0,7.0,5.0,1.0,0.0,,,,,2.0,0.0,Retired,2.1,1.66,2.1,1.58,2.2,1.67,2.09,1.83,2.2,1.83,2.06,1.75
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Verdasco F.,3.0,46.0,4980.0,1010.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.5,1.22,3.3,1.3,3.5,1.33,3.64,1.34,3.84,1.3,3.47
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Giannessi A.,Kudla D.,243.0,128.0,217.0,464.0,0.0,6.0,6.0,4.0,6.0,1.0,1.0,6.0,6.0,0.0,3.0,2.0,Completed,2.5,1.5,2.3,1.5,2.62,1.5,2.73,1.52,2.73,1.61,2.48,1.54
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Dolgopolov O.,13.0,57.0,2660.0,815.0,6.0,5.0,,,,,,,,,0.0,0.0,Retired,1.33,3.25,1.28,3.0,1.33,3.4,1.37,3.39,1.4,3.5,1.34,3.23
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Donaldson J.,Goffin D.,122.0,14.0,497.0,2565.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,5.5,1.14,4.75,1.13,5.5,1.14,6.87,1.14,7.0,1.17,5.7,1.14
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Gabashvili T.,38.0,105.0,1155.0,571.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.33,3.25,1.33,2.85,1.33,3.4,1.35,3.52,1.36,3.52,1.33,3.31
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Harrison C.,70.0,694.0,741.0,35.0,6.0,0.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.25,1.3,3.0,1.3,3.3,1.4,3.22,1.42,3.3,1.36,3.12
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Estrella Burgos V.,36.0,83.0,1215.0,682.0,6.0,0.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.0,1.3,2.85,1.36,3.25,1.38,3.35,1.4,3.4,1.36,3.12
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Tomic B.,72.0,19.0,720.0,1780.0,6.0,4.0,6.0,3.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,8.0,1.08,6.25,1.06,8.0,1.08,8.21,1.11,8.5,1.11,7.35,1.09
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Coric B.,18.0,41.0,1840.0,1070.0,3.0,4.0,,,,,,,,,0.0,0.0,Retired,1.57,2.25,1.52,2.25,1.57,2.38,1.72,2.25,1.72,2.55,1.62,2.27
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Zeballos H.,Mayer F.,71.0,58.0,736.0,813.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.4,1.3,2.9,1.3,3.1,1.33,3.69,1.33,3.69,1.4,3.28,1.33
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Lu Y.H.,23.0,73.0,1570.0,720.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.44,2.62,1.38,2.65,1.44,2.75,1.47,2.9,1.5,3.0,1.45,2.74
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Schwartzman D.,142.0,69.0,410.0,746.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,11.0,1.05,6.25,1.06,9.0,1.06,13.02,1.08,13.75,1.06,9.26
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Struff J.L.,56.0,78.0,817.0,694.0,6.0,3.0,7.0,5.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.36,3.0,1.35,2.7,1.4,3.0,1.4,3.22,1.4,3.26,1.37,3.04
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Donskoy E.,22.0,79.0,1635.0,691.0,4.0,6.0,1.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.12,6.0,1.12,4.75,1.14,5.5,1.14,6.65,1.15,7.0,1.13,5.95
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Millman J.,10.0,66.0,3205.0,760.0,6.0,3.0,2.0,6.0,5.0,7.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.2,4.33,1.2,3.5,1.22,4.33,1.23,4.77,1.24,42586.0,1.2,4.37
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Monaco J.,45.0,94.0,1011.0,620.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.61,2.2,1.58,2.1,1.62,2.25,1.75,2.2,1.75,2.3,1.66,2.2
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Stepanek R.,31.0,113.0,1385.0,541.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.58,2.1,1.73,2.1,1.75,2.2,1.83,2.2,1.72,2.11
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Berlocq C.,40.0,76.0,1110.0,702.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.44,2.62,1.45,2.35,1.53,2.5,1.56,2.59,1.57,2.62,1.52,2.52
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Bedene A.,16.0,77.0,2060.0,695.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.06,6.0,1.08,8.0,1.07,11.23,1.08,11.36,1.06,9.17
ATP,2016,52,New York,US Open,2016-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Jaziri M.,89.0,68.0,665.0,749.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.75,1.4,2.85,1.3,3.25,1.36,3.02,1.44,3.25,1.45,2.93,1.39
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Marchenko I.,Dodig I.,63.0,74.0,795.0,718.0,6.0,3.0,6.0,4.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.83,1.83,1.75,1.85,1.8,2.0,2.08,1.84,2.08,2.04,1.87,1.92
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Rosol L.,2.0,81.0,9305.0,690.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.0,10.0,1.02,21.0,1.02,22.73,1.02,31.0,1.01,19.22
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Edmund K.,Escobedo E.,84.0,201.0,679.0,277.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.0,1.22,3.3,1.25,4.0,1.25,4.46,1.27,4.46,1.24,4.03
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Pospisil V.,35.0,123.0,1275.0,495.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.75,1.22,3.5,1.25,4.0,1.26,4.34,1.28,4.34,1.25,3.95
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Darcis S.,21.0,106.0,1645.0,562.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.11,4.9,1.1,7.0,1.15,6.52,1.15,7.0,1.11,6.35
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Duckworth J.,11.0,195.0,2875.0,289.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,1.03,7.25,1.06,9.0,1.07,11.51,1.08,12.25,1.06,9.56
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Paire B.,44.0,34.0,1015.0,1305.0,6.0,2.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.25,1.52,2.2,1.57,2.38,1.64,2.41,1.65,2.6,1.58,2.36
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Harrison R.,Raonic M.,120.0,6.0,509.0,4805.0,6.0,7.0,7.0,5.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,9.0,1.07,6.5,1.05,9.0,1.06,9.87,1.08,10.5,1.1,8.61,1.07
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Vesely J.,1.0,49.0,14840.0,928.0,,,,,,,,,,,,,Walkover,1.06,10.0,1.03,7.0,1.05,10.0,1.07,10.98,1.07,11.75,1.05,9.61
ATP,2016,52,New York,US Open,2016-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Pella G.,61.0,51.0,801.0,898.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.5,1.45,2.35,1.53,2.5,1.55,2.64,1.57,2.64,1.51,2.51
