Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2010,6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Tomic B.,14.0,289.0,2430.0,150.0,6.0,7.0,6.0,3.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.1,6.5,1.07,7.5,1.1,6.5,1.109,8.5,1.125,6.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Marchenko I.,6.0,119.0,4930.0,455.0,6.0,3.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.02,11.0,1.017,41.0,1.02,11.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Becker B.,25.0,38.0,1305.0,1016.0,6.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.66,2.1,1.7,2.1,1.667,2.1,1.709,2.3,1.727,2.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Berrer M.,103.0,66.0,515.0,653.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.61,2.2,1.65,2.2,1.615,2.4,1.658,2.2,1.615,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Ferrer D.,31.0,18.0,1215.0,1825.0,4.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.72,2.0,1.7,2.1,1.727,2.0,1.719,2.28,1.667,2.1,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Chiudinelli M.,3.0,58.0,8310.0,775.0,3.0,6.0,6.0,1.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.02,12.0,1.03,11.0,1.03,10.0,1.04,17.0,1.04,9.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Monaco J.,Llodra M.,33.0,72.0,1170.0,627.0,3.0,6.0,3.0,6.0,7.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.33,3.25,1.35,3.05,1.333,3.25,1.339,3.67,1.333,3.2,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Falla A.,Granollers M.,77.0,113.0,594.0,483.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.83,1.83,1.87,1.87,1.909,1.8,1.962,1.962,1.833,1.833,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Hajek J.,20.0,92.0,1690.0,546.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.14,5.21,1.143,5.0,1.148,6.73,1.182,4.333,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Kubot L.,Giraldo S.,86.0,114.0,573.0,483.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.61,2.2,1.7,2.1,1.727,2.0,1.685,2.35,1.571,2.25,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Tipsarevic J.,17.0,36.0,1855.0,1060.0,4.0,6.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.61,2.2,1.7,2.1,1.727,2.0,1.725,2.27,1.615,2.2,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Dodig I.,134.0,185.0,377.0,260.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.72,2.0,1.75,2.0,1.727,2.0,1.794,2.16,1.667,2.1,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Young D.,22.0,195.0,1600.0,244.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,8.0,1.09,6.75,1.071,7.5,1.108,8.53,1.1,7.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Montanes A.,Robert S.,32.0,104.0,1185.0,515.0,4.0,6.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.65,2.15,1.66,2.1,1.725,2.27,1.615,2.2,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Dent T.,10.0,79.0,2875.0,588.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,5.5,1.12,5.64,1.083,7.0,1.156,6.46,1.1,6.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Hanescu V.,1.0,47.0,10550.0,905.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,13.0,1.01,13.0,1.014,46.0,1.02,11.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Sergeyev I.,9.0,209.0,3300.0,225.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.05,8.5,1.02,11.0,1.025,21.0,1.05,8.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Lopez F.,7.0,46.0,4510.0,905.0,6.0,7.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.08,7.0,1.1,6.25,1.1,6.5,1.096,9.3,1.1,7.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Korolev E.,11.0,53.0,2870.0,860.0,6.0,7.0,6.0,3.0,1.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.22,4.0,1.2,4.0,1.22,4.0,1.325,3.78,1.222,4.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Serra F.,4.0,64.0,6780.0,665.0,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,21.0,1.02,11.5,1.015,13.0,1.019,33.5,1.02,13.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Monfils G.,28.0,12.0,1260.0,2610.0,6.0,1.0,4.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.44,2.6,1.45,2.625,1.444,2.67,1.549,2.75,1.444,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Mayer F.,5.0,60.0,6580.0,746.0,6.0,3.0,0.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.05,9.0,1.07,7.5,1.071,7.5,1.093,9.5,1.083,7.5,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Wawrinka S.,14.0,19.0,2430.0,1765.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.1,1.75,2.05,1.66,2.1,1.763,2.21,1.727,2.1,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Kohlschreiber P.,2.0,26.0,9310.0,1260.0,6.0,4.0,6.0,2.0,2.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.04,10.0,1.03,10.5,1.04,9.0,1.068,11.75,1.04,10.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Karlovic I.,Ljubicic I.,39.0,24.0,1015.0,1405.0,6.0,3.0,3.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.8,1.9,1.9,1.85,1.833,1.833,1.935,1.99,1.9,1.9,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Kubot L.,Youzhny M.,86.0,20.0,573.0,1690.0,,,,,,,,,,,,,Walkover,4.0,1.22,3.89,1.23,3.4,1.3,3.8,1.322,3.5,1.286,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Montanes A.,1.0,32.0,10550.0,1185.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.005,21.0,1.01,13.5,1.0,21.0,1.013,51.0,1.01,15.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Monaco J.,6.0,33.0,4930.0,1170.0,6.0,0.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,9.0,1.05,8.5,1.04,9.0,1.098,9.2,1.071,8.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,3.0,103.0,8310.0,515.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.04,9.56,1.02,11.0,1.059,13.0,1.03,11.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Koubek S.,9.0,134.0,3300.0,377.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,1.03,11.0,1.04,9.25,1.02,11.0,1.056,13.4,1.04,10.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Falla A.,25.0,77.0,1305.0,594.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.65,2.15,1.615,2.2,1.833,2.11,1.615,2.25,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Haas T.,10.0,17.0,2875.0,1855.0,6.0,4.0,3.0,6.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.3,3.4,1.32,3.22,1.286,3.5,1.308,3.92,1.333,3.25,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Baghdatis M.,22.0,31.0,1600.0,1215.0,6.0,0.0,4.0,2.0,,,,,,,1.0,0.0,Retired,2.0,1.72,1.87,1.87,1.833,1.833,2.06,1.87,1.9,1.9,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Isner J.,4.0,28.0,6780.0,1260.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,7.5,1.13,5.5,1.125,5.5,1.118,8.01,1.125,6.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Karlovic I.,2.0,39.0,9310.0,1015.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.1,6.5,1.13,5.5,1.1,6.5,1.149,6.69,1.125,6.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Del Potro J.M.,14.0,5.0,2430.0,6580.0,5.0,7.0,6.0,4.0,7.0,5.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.42,1.649,2.375,1.571,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Gonzalez F.,7.0,11.0,4510.0,2870.0,6.0,3.0,3.0,6.0,4.0,6.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.25,3.75,1.27,3.55,1.33,3.25,1.305,3.95,1.286,3.5,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Verdasco F.,6.0,9.0,4930.0,3300.0,6.0,2.0,7.0,5.0,4.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.3,3.4,1.3,3.35,1.364,3.0,1.351,3.58,1.571,2.375,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Kubot L.,3.0,86.0,8310.0,573.0,6.0,1.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,13.0,1.03,9.25,1.02,11.0,1.033,19.0,1.03,11.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Almagro N.,10.0,25.0,2875.0,1305.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,1.11,6.0,1.12,5.85,1.1,6.5,1.159,6.39,1.125,6.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Hewitt L.,1.0,22.0,10550.0,1600.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,7.5,1.07,7.19,1.083,7.0,1.124,7.69,1.05,9.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5,Cilic M.,Roddick A.,14.0,7.0,2430.0,4510.0,7.0,6.0,6.0,3.0,3.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,2.37,1.57,2.45,1.52,2.25,1.57,2.37,1.671,2.4,1.533,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Nadal R.,4.0,2.0,6780.0,9310.0,6.0,3.0,7.0,6.0,3.0,0.0,,,,,2.0,0.0,Retired,1.8,2.0,1.9,1.85,1.8,1.909,1.885,2.04,1.8,2.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Davydenko N.,1.0,6.0,10550.0,4930.0,2.0,6.0,6.0,3.0,6.0,0.0,7.0,5.0,,,3.0,1.0,Completed,1.33,3.4,1.27,3.65,1.333,3.25,1.333,3.71,1.364,3.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsonga J.W.,Djokovic N.,10.0,3.0,2875.0,8310.0,7.0,6.0,6.0,7.0,1.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,3.0,1.4,2.85,1.42,2.75,1.4,3.08,1.439,2.75,1.444,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-28,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Cilic M.,4.0,14.0,6780.0,2430.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.5,1.2,4.5,1.2,4.33,1.238,4.73,1.2,4.5,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-29,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Tsonga J.W.,1.0,10.0,10550.0,2875.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.18,4.95,1.167,4.5,1.186,5.66,1.167,5.0,,,,
ATP,2010,6,Melbourne,Australian Open,2010-01-31,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Murray A.,1.0,4.0,10550.0,6780.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.53,2.5,1.53,2.55,1.533,2.375,1.565,2.63,1.57,2.38,,,,
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,De Bakker T.,Patience O.,50.0,294.0,858.0,145.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.55,1.25,3.75,1.24,4.76,1.22,3.75,1.29,4.8,1.24,3.88
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Mello R.,12.0,90.0,2945.0,575.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.04,10.0,1.06,8.0,1.06,8.0,1.07,11.25,1.05,8.0,1.1,11.8,1.06,8.62
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Massu N.,92.0,91.0,570.0,571.0,6.0,1.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.72,2.0,1.75,2.0,1.8,1.91,1.72,2.27,1.8,1.9,1.95,2.27,1.73,2.05
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Przysiezny M.,14.0,94.0,2375.0,565.0,6.0,1.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.07,7.5,1.06,8.0,1.05,14.3,1.03,10.0,1.07,14.63,1.04,9.83
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Falla A.,Tipsarevic J.,70.0,43.0,705.0,940.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.25,1.6,2.25,1.57,2.25,1.76,2.21,1.62,2.2,2.3,2.35,1.79,1.98
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Soderling R.,Recouderc L.,7.0,171.0,4755.0,275.0,6.0,0.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,12.0,1.03,10.0,1.03,10.0,1.04,15.5,1.02,11.0,1.05,16.0,1.03,11.28
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Schuettler R.,40.0,79.0,965.0,622.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.0,1.17,4.65,1.17,4.5,1.17,6.19,1.17,4.5,1.18,6.7,1.15,5.21
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Galvani S.,34.0,281.0,1325.0,160.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.12,5.75,1.13,5.5,1.11,8.36,1.1,6.0,1.13,8.36,1.1,6.44
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Gulbis E.,38.0,28.0,1024.0,1494.0,6.0,4.0,6.0,2.0,1.0,0.0,,,,,2.0,0.0,Retired,6.5,1.1,5.3,1.13,5.5,1.13,7.23,1.13,5.0,1.14,7.23,1.17,5.68,1.13
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Brands D.,10.0,88.0,3185.0,577.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.05,9.0,1.04,9.0,1.06,8.0,1.06,13.0,1.05,8.0,1.08,13.11,1.05,9.19
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Ouanna J.,Kubot L.,128.0,52.0,397.0,850.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.66,2.15,1.65,2.1,1.67,2.49,1.63,2.1,1.67,2.49,1.72,2.18,1.65
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Chiudinelli M.,Devvarman S.,68.0,108.0,715.0,473.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.9,1.8,2.0,1.75,1.83,1.83,1.96,1.96,1.91,1.8,2.0,1.96,1.91,1.83
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Kamke T.,Robert S.,157.0,65.0,307.0,724.0,6.0,0.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,2.5,1.5,2.35,1.55,2.38,1.53,2.65,1.56,2.25,1.57,2.65,1.63,2.38,1.56
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Anderson K.,124.0,93.0,406.0,567.0,1.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.4,1.66,2.25,1.57,2.5,1.67,2.26,1.61
ATP,2010,31,Paris,French Open,2010-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Sweeting R.,54.0,116.0,837.0,438.0,6.0,0.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.0,1.2,4.25,1.25,3.75,1.22,5.05,1.2,4.0,1.25,5.05,1.22,4.07
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Hajek J.,24.0,75.0,1600.0,637.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,7.5,1.07,7.2,1.08,7.0,1.1,9.35,1.1,6.0,1.13,9.6,1.08,7.22
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Rochus O.,Paire B.,62.0,216.0,776.0,217.0,3.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.44,2.62,1.5,2.55,1.5,2.5,1.61,2.52,1.4,2.75,1.61,2.65,1.51,2.5
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Beck A.,Lorenzi P.,74.0,95.0,645.0,564.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.62,2.49,1.5,2.5,1.65,2.54,1.57,2.35
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Gimeno-Traver D.,Tursunov D.,98.0,143.0,538.0,355.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.2,4.25,1.2,4.33,1.17,6.04,1.17,4.5,1.22,6.04,1.17,4.8
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Golubev A.,19.0,77.0,1880.0,633.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.7,1.29,3.5,1.31,3.92,1.22,3.75,1.31,4.3,1.26,3.73
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Dent T.,Lapentti N.,102.0,129.0,499.0,395.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,4.5,1.16,3.7,1.25,4.0,1.22,4.64,1.24,3.75,1.22,4.64,1.29,3.9,1.24
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Reister J.,Lopez F.,165.0,31.0,296.0,1420.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.25,3.3,1.3,3.5,1.29,3.8,1.32,4.0,1.2,4.11,1.35,3.58,1.27
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Aguilar J.,17.0,226.0,2115.0,205.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,13.0,1.05,8.5,1.04,9.0,1.06,12.75,1.05,8.0,1.06,15.0,1.04,10.47
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Ball C.,Petzschner P.,132.0,39.0,391.0,1020.0,6.0,3.0,7.0,6.0,2.0,6.0,5.0,7.0,7.0,9.0,3.0,2.0,Completed,3.75,1.25,3.1,1.33,3.75,1.25,3.67,1.34,3.5,1.25,4.0,1.35,3.56,1.28
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Luczak P.,1.0,71.0,10030.0,691.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,15.0,1.01,21.0,1.01,51.0,1.01,17.0,1.01,21.0,1.01,15.09
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Korolev E.,3.0,73.0,6405.0,655.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.02,12.0,1.03,10.0,1.03,10.0,1.05,13.8,1.02,11.0,1.06,14.5,1.04,10.86
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Bolelli S.,146.0,126.0,350.0,403.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.62,1.44,2.65,1.45,2.5,1.5,2.56,1.59,2.5,1.5,2.7,1.59,2.55,1.49
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Giraldo S.,246.0,58.0,190.0,821.0,2.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,2.75,1.4,2.8,1.4,2.63,1.44,2.9,1.48,2.75,1.4,3.0,1.55,2.73,1.42
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Witten J.,30.0,183.0,1465.0,257.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,10.0,1.07,7.25,1.06,8.0,1.07,11.25,1.05,8.0,1.08,11.35,1.05,9.02
ATP,2010,31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Lacko L.,Yani M.,81.0,151.0,614.0,315.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,12.0,10.0,3.0,2.0,Completed,1.66,2.1,1.85,1.9,1.73,2.0,1.65,2.42,1.73,2.0,1.78,2.42,1.69,2.11
