Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Davydenko N.,9,61.0,3140,760.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,4.5,1.22,4.0,1.25,3.75,1.23,4.73,1.22,4.0,1.27,5.5,1.21,4.26
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Janowicz J.,Andujar P.,20,48.0,1615,946.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.25,3.75,1.3,3.4,1.29,3.5,1.3,3.94,1.29,3.5,1.34,4.23,1.29,3.56
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Mannarino A.,3,71.0,5640,692.0,7.0,6.0,5.0,7.0,6.0,0.0,6.0,3.0,,,3.0,1.0,Completed,1.04,13.0,1.05,9.0,1.05,10.0,1.04,15.0,1.05,9.0,1.07,15.0,1.04,10.7
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Chardy J.,Dolgopolov O.,31,56.0,1255,825.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.1,1.66,2.15,1.68,2.2,1.62,2.24,1.73,2.1,1.73,2.25,1.79,2.15,1.68
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Benneteau J.,18,38.0,1810,1090.0,6.0,3.0,6.0,7.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.72,2.0,1.8,2.0,1.83,1.83,1.91,2.0,1.8,2.0,1.91,2.12,1.8,1.97
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Mayer L.,2,98.0,12260,579.0,6.0,0.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,13.0,1.0,34.0,1.01,51.0,1.01,21.0,1.01,51.0,1.01,23.19
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Tursunov D.,49,26.0,945,1314.0,7.0,6.0,4.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,2.0,1.72,2.05,1.75,2.0,1.73,2.12,1.81,2.0,1.8,2.18,1.81,2.05,1.74
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Roger-Vasselin E.,Garcia-Lopez G.,40,58.0,1038,801.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.1,1.66,2.2,1.65,2.0,1.73,2.2,1.75,2.1,1.73,2.3,1.75,2.12,1.7
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Gulbis E.,51,24.0,915,1418.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.4,2.6,1.48,2.62,1.5,2.8,1.5,2.63,1.5,2.88,1.53,2.63,1.47
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Thiem D.,21,136.0,1580,422.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.45,2.99,1.5,2.63,1.55,2.99,1.47,2.65
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Nieminen J.,16,39.0,1930,1090.0,7.0,5.0,6.0,4.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.72,2.0,1.7,2.1,1.73,2.0,1.92,1.99,1.8,2.0,1.92,2.15,1.77,2.01
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Falla A.,8,87.0,3890,612.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.07,9.0,1.07,8.0,1.08,8.0,1.09,9.16,1.06,8.5,1.12,9.5,1.07,8.02
ATP,2014,6,Melbourne,Australian Open,2014-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Pospisil V.,Ebden M.,30,67.0,1289,711.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.4,2.75,1.42,2.8,1.4,3.0,1.46,2.95,1.4,2.88,1.48,3.2,1.41,2.82
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Lajovic D.,17,117.0,1915,483.0,6.0,1.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.0,1.09,8.95,1.07,8.0,1.1,12.0,1.07,8.31
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Young D.,Seppi A.,91,25.0,595,1360.0,6.0,4.0,2.0,6.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,2.0,Completed,2.62,1.44,2.6,1.48,2.75,1.4,3.14,1.42,2.75,1.44,2.95,1.53,2.67,1.46
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Klizan M.,Rola B.,106,185.0,518,276.0,6.0,4.0,6.0,3.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.62,2.25,1.57,2.25,1.69,2.31,1.62,2.25,1.69,2.45,1.6,2.3
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Bellucci T.,10,129.0,3065,430.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,10.0,1.08,7.5,1.07,8.5,1.08,9.65,1.07,8.0,1.1,11.5,1.07,8.61
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Robert S.,Przysiezny M.,119,64.0,479,730.0,7.0,6.0,6.0,1.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,2.5,1.5,2.6,1.48,2.38,1.53,2.64,1.55,2.63,1.5,2.88,1.55,2.56,1.49
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Kavcic B.,6,99.0,4355,559.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,12.0,1.02,15.0,1.03,20.0,1.01,15.0,1.04,26.0,1.02,15.98
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kokkinakis T.,1,570.0,13130,53.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,13.0,1.01,26.0,1.01,25.99,1.01,17.0,1.02,50.25,1.01,23.2
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Lu Y.H.,22,53.0,1460,860.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,2.75,1.5,2.5,1.44,2.62,1.59,2.53,1.5,2.63,1.53,2.8,1.47,2.64
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Cilic M.,19,36.0,1790,1130.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,3.5,1.28,3.5,1.28,3.75,1.25,4.22,1.27,3.75,1.25,4.3,1.33,3.77,1.26
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Hanescu V.,11,76.0,2860,665.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.75,1.12,5.5,1.17,5.8,1.14,5.5,1.15,7.9,1.13,5.96
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Berrer M.,27,144.0,1310,391.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.29,4.05,1.29,3.5,1.37,3.75,1.29,3.49
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gabashvili T.,Verdasco F.,79,33.0,651,1235.0,7.0,6.0,3.0,6.0,2.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,6.5,1.11,5.25,1.15,5.0,1.14,6.55,1.15,6.0,1.13,7.0,1.18,5.74,1.13
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Sock J.,32,95.0,1245,582.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,7.0,1.08,7.5,1.1,7.0,1.12,7.55,1.07,8.0,1.11,8.7,1.09,7.17
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista R.,Del Potro J.M.,62,5.0,750,5415.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,11.0,1.05,8.0,1.07,8.5,1.07,12.25,1.06,8.0,1.07,12.0,1.08,9.61,1.05
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Millot V.,4,267.0,5560,170.0,6.0,2.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,13.0,1.01,26.0,1.01,25.99,1.01,19.0,1.02,41.0,1.01,21.3
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Paire B.,Kyrgios N.,28,183.0,1300,277.0,6.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.38,2.87,1.4,2.9,1.4,3.0,1.45,2.99,1.4,2.88,1.48,3.05,1.4,2.87
ATP,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Pospisil V.,8,30.0,3890,1289.0,,,,,,,,,,,,,Walkover,1.12,6.0,1.12,5.75,1.14,5.5,1.14,6.92,1.13,6.0,1.16,6.35,1.14,5.68
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Mayer F.,Janowicz J.,37,20.0,1110,1615.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.5,1.6,2.3,1.57,2.38,1.59,2.56,1.53,2.5,1.71,2.62,1.56,2.4
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Chardy J.,3,31.0,5640,1255.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.5,1.33,3.2,1.33,3.4,1.39,3.32,1.29,3.5,1.4,3.7,1.33,3.27
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Roger-Vasselin E.,21,40.0,1580,1038.0,3.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.44,2.62,1.55,2.4,1.57,2.38,1.56,2.64,1.53,2.5,1.61,2.68,1.54,2.45
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Dzumhur D.,7,188.0,4180,272.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,12.0,1.02,17.0,1.03,19.0,1.02,13.0,1.03,29.0,1.02,15.18
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Gasquet R.,18,9.0,1810,3140.0,2.0,6.0,7.0,5.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.44,2.7,1.45,2.62,1.5,2.85,1.5,2.63,1.5,2.95,1.55,2.6,1.48
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Querrey S.,16,51.0,1930,915.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.5,2.4,1.55,2.62,1.5,2.56,1.59,2.38,1.57,2.75,1.6,2.44,1.53
ATP,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,2,49.0,12260,945.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,26.0,1.02,12.0,1.02,17.0,1.01,41.0,1.02,15.0,1.02,45.0,1.01,18.59
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Robert S.,Klizan M.,119,106.0,479,518.0,6.0,0.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.66,2.25,1.62,2.38,1.57,2.32,1.7,2.25,1.62,2.4,1.74,2.24,1.64
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Gabashvili T.,6,79.0,4355,651.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,1.02,12.0,1.03,12.0,1.03,21.0,1.03,11.0,1.04,21.0,1.03,13.11
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Raonic M.,22,11.0,1460,2860.0,6.0,3.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.1,1.72,2.1,1.7,2.1,1.73,2.13,1.82,2.2,1.67,2.2,1.82,2.08,1.73
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista R.,Paire B.,62,28.0,750,1300.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.45,2.7,1.5,2.62,1.48,2.89,1.44,2.75,1.52,2.9,1.46,2.67
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Lopez F.,4,27.0,5560,1310.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.5,1.1,6.5,1.12,6.0,1.09,9.5,1.1,7.0,1.15,9.5,1.1,6.75
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Simon G.,10,19.0,3065,1790.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,5.0,1.14,5.5,1.15,6.54,1.14,5.5,1.18,6.54,1.16,5.21
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Young D.,17,91.0,1915,595.0,7.0,5.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.5,1.12,6.0,1.17,6.11,1.13,6.0,1.17,6.7,1.14,5.59
ATP,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Monfils G.,1,32.0,13130,1245.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.2,4.3,1.12,6.0,1.12,8.04,1.13,6.0,1.2,8.04,1.11,6.73
ATP,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Mayer F.,3,37.0,5640,1110.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.22,4.0,1.25,4.0,1.28,4.18,1.25,4.0,1.29,4.5,1.24,3.99
ATP,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Fognini F.,2,16.0,12260,1930.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,13.0,1.02,17.0,1.01,34.0,1.02,15.0,1.02,38.25,1.02,18.31
ATP,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Anderson K.,7,21.0,4180,1580.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,6.5,1.1,7.0,1.11,8.47,1.13,6.5,1.13,8.47,1.11,6.68
ATP,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Robredo T.,8,18.0,3890,1810.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.4,1.35,3.1,1.36,3.25,1.37,3.45,1.33,3.4,1.42,3.55,1.35,3.14
ATP,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Bautista R.,22,62.0,1460,750.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,1.52,2.45,1.57,2.38,1.65,2.43,1.57,2.38,1.65,2.6,1.56,2.4
ATP,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Nishikori K.,1,17.0,13130,1915.0,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,12.0,1.03,12.0,1.05,14.8,1.03,13.0,1.05,19.85,1.03,12.42
ATP,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Robert S.,4,119.0,5560,479.0,6.0,1.0,6.0,2.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.01,26.0,1.01,13.0,1.02,17.0,1.02,27.78,1.02,15.0,1.02,33.25,1.01,18.27
ATP,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Tsonga J.W.,6,10.0,4355,3065.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.58,2.35,1.57,2.38,1.64,2.45,1.67,2.25,1.67,2.5,1.59,2.34
ATP,2014,6,Melbourne,Australian Open,2014-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Ferrer D.,7,3.0,4180,5640.0,6.0,1.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.6,2.3,1.62,2.25,1.59,2.56,1.62,2.38,1.69,2.56,1.61,2.32
ATP,2014,6,Melbourne,Australian Open,2014-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Djokovic N.,8,2.0,3890,12260.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,9.0,7.0,3.0,2.0,Completed,9.0,1.07,7.5,1.08,7.0,1.1,9.95,1.09,7.5,1.1,9.95,1.12,7.54,1.09
ATP,2014,6,Melbourne,Australian Open,2014-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Dimitrov G.,1,22.0,13130,1460.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.1,7.0,1.09,7.0,1.08,8.0,1.12,7.54,1.07,9.0,1.14,9.0,1.1,7.05
ATP,2014,6,Melbourne,Australian Open,2014-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Murray A.,6,4.0,4355,5560.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.2,1.7,2.1,1.8,2.0,1.72,2.28,1.8,2.05,1.83,2.3,1.71,2.15
ATP,2014,6,Melbourne,Australian Open,2014-01-23,Grand Slam,Outdoor,Hard,Semifinals,5,Wawrinka S.,Berdych T.,8,7.0,3890,4180.0,6.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.66,2.2,1.7,2.1,1.67,2.2,1.81,2.16,1.73,2.2,1.81,2.3,1.7,2.16
ATP,2014,6,Melbourne,Australian Open,2014-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Federer R.,1,6.0,13130,4355.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.37,1.6,2.3,1.62,2.25,1.65,2.43,1.62,2.38,1.7,2.45,1.62,2.32
ATP,2014,6,Melbourne,Australian Open,2014-01-26,Grand Slam,Outdoor,Hard,The Final,5,Wawrinka S.,Nadal R.,8,1.0,3890,13130.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,5.5,1.14,5.25,1.15,5.5,1.14,5.96,1.18,5.5,1.17,5.96,1.25,5.19,1.17
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Kyrgios N.,9,160.0,2975,350.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.1,6.5,1.07,7.5,1.09,9.06,1.08,7.5,1.1,9.06,1.08,7.7
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Carreno-Busta P.,16,68.0,2065,729.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,6.0,0.0,3.0,2.0,Completed,1.36,3.0,1.42,2.8,1.36,3.0,1.47,2.9,1.4,2.88,1.47,3.1,1.41,2.88
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Nedovyesov A.,Devvarman S.,101,96.0,591,595.0,5.0,7.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.9,1.8,1.8,2.0,1.73,2.0,1.99,1.92,1.8,2.0,1.99,2.05,1.85,1.92
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Przysiezny M.,60,102.0,790,572.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.14,5.5,1.2,4.3,1.17,4.5,1.14,6.87,1.17,5.0,1.2,6.87,1.17,5.03
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Arguello F.,43,114.0,1040,512.0,6.0,7.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.31,3.85,1.29,3.5,1.33,4.0,1.28,3.6
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Lacko L.,4,87.0,5125,617.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.02,12.0,1.02,17.0,1.01,27.22,1.02,13.0,1.03,27.22,1.02,16.47
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Polansky P.,6,135.0,4330,421.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,21.0,1.02,12.0,1.03,12.0,1.02,22.73,1.03,13.0,1.03,23.5,1.02,15.43
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Elias G.,109,178.0,533,294.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.53,2.37,1.55,2.4,1.57,2.25,1.57,2.57,1.57,2.38,1.61,2.57,1.57,2.37
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Janowicz J.,Estrella Burgos V.,23,100.0,1510,592.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.18,4.5,1.22,4.0,1.22,4.0,1.22,4.85,1.29,3.5,1.29,4.85,1.22,4.17
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Herbert P.H.,11,130.0,2600,431.0,7.0,6.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,6.0,1.11,6.0,1.1,8.6,1.1,7.0,1.15,8.6,1.1,6.96
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Roger-Vasselin E.,14,51.0,2315,895.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,5.25,1.14,5.0,1.17,5.87,1.17,5.0,1.17,5.87,1.15,5.28
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Starace P.,32,176.0,1155,304.0,6.0,1.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.56,2.62,1.53,2.5,1.59,2.75,1.5,2.56
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Querrey S.,Volandri F.,67,99.0,730,592.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.35,3.1,1.36,3.0,1.33,3.64,1.36,3.0,1.38,3.64,1.34,3.2
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Dolgopolov O.,Ramos A.,21,115.0,1645,511.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.0,1.4,2.9,1.33,3.25,1.39,3.27,1.4,2.88,1.42,3.35,1.37,3.05
ATP,2014,32,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Gimeno-Traver D.,42,94.0,1060,599.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.0,1.42,2.8,1.4,2.75,1.4,3.22,1.44,2.75,1.45,3.22,1.41,2.86
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Falla A.,61,70.0,760,713.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.66,2.1,1.68,2.15,1.73,2.0,1.87,2.04,1.8,2.0,1.87,2.35,1.72,2.09
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,Davydenko N.,50,92.0,910,610.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.5,1.52,2.45,1.53,2.38,1.54,2.66,1.5,2.63,1.57,2.75,1.52,2.5
