Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Wolf J.J.,Schwartzman D.,67.0,26.0,758.0,1550.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.49,2.83,1.59,2.83,1.51,2.56
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Fritz T.,113.0,9.0,506.0,3545.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,6.5,1.11,8.3,1.11,8.3,1.12,7.16,1.1
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Humbert U.,Kudla D.,106.0,108.0,523.0,522.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.97,1.49,2.97,1.44,2.81
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Mmoh M.,Zverev A.,107.0,13.0,523.0,2560.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,4.5,1.2,5.26,1.2,5.26,1.22,4.73,1.19
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Djere L.,28.0,68.0,1395.0,758.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.29,3.75,1.27,4.16,1.3,4.35,1.25,3.97
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Rune H.,Cressy M.,10.0,41.0,2876.0,992.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.2,5.21,1.2,5.5,1.18,5.01
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Holt B.,25.0,215.0,1675.0,255.0,4.0,6.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,1.1,8.84,1.13,8.84,1.09,7.64
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bonzi B.,Carreno Busta P.,48.0,15.0,911.0,2420.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,1.0,7.0,6.0,3.0,2.0,Completed,3.2,1.36,3.41,1.37,3.41,1.4,3.17,1.36
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Mannarino A.,24.0,45.0,1710.0,971.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.17,5.0,1.18,5.68,1.19,5.68,1.17,5.13
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Couacaud E.,5.0,191.0,5070.0,302.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.01,29.0,1.01,42.0,1.02,42.0,1.01,22.36
ATP,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Kokkinakis T.,66.0,159.0,770.0,362.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,2.38,1.57,2.56,1.58,2.56,1.64,2.42,1.57
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Sinner J.,Fucsovics M.,16.0,78.0,2375.0,687.0,4.0,6.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,0.0,3.0,2.0,Completed,1.1,7.0,1.13,7.22,1.17,7.22,1.11,6.6
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Griekspoor T.,4.0,63.0,5715.0,789.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,9.21,1.11,9.43,1.09,7.71
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nishioka Y.,Mcdonald M.,33.0,65.0,1212.0,775.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.61,2.49,1.61,2.56,1.57,2.41
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Cerundolo F.,7.0,29.0,3895.0,1383.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.1,8.61,1.13,8.61,1.09,7.38
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Lehecka J.,Norrie C.,71.0,12.0,717.0,2680.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,3.4,1.33,4.04,1.29,4.04,1.34,3.62,1.29
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Hurkacz H.,Shapovalov D.,11.0,22.0,2860.0,1830.0,7.0,6.0,6.0,4.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.91,1.91,1.91,2.0,1.94,2.05,1.89,1.93
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Khachanov K.,Tiafoe F.,20.0,17.0,1885.0,2260.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.06,1.86,2.06,1.91,1.98,1.83
ATP,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Korda S.,Medvedev D.,31.0,8.0,1325.0,3860.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,4.5,1.2,4.83,1.22,4.83,1.23,4.56,1.2
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Evans D.,6.0,30.0,3930.0,1380.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.36,3.46,1.36,3.75,1.31,3.49
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Rune H.,Humbert U.,10.0,106.0,2876.0,523.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.17,5.0,1.22,4.93,1.22,5.2,1.19,4.71
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Bonzi B.,24.0,48.0,1710.0,911.0,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.78,1.27,4.78,1.22,4.42
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Paul T.,Brooksby J.,35.0,39.0,1160.0,1010.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.67,2.2,1.71,2.27,1.74,2.35,1.68,2.2
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Wolf J.J.,Mmoh M.,67.0,107.0,758.0,523.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.4,1.35,3.52,1.42,3.6,1.34,3.29
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Shelton B.,Popyrin A.,89.0,113.0,604.0,506.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.3,1.62,2.4,1.65,2.63,1.69,2.34,1.61
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Murray A.,25.0,66.0,1675.0,770.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.4,1.37,3.41,1.4,4.0,1.34,3.3
ATP,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Dimitrov G.,5.0,28.0,5070.0,1395.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.52,1.25,5.5,1.2,4.59
ATP,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Korda S.,Hurkacz H.,31.0,11.0,1325.0,2860.0,3.0,6.0,6.0,3.0,6.0,2.0,1.0,6.0,7.0,6.0,3.0,2.0,Completed,1.53,2.5,1.64,2.41,1.65,2.65,1.58,2.4
ATP,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Khachanov K.,Nishioka Y.,20.0,33.0,1885.0,1212.0,6.0,0.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.47,2.95,1.53,3.0,1.43,2.86
ATP,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Lehecka J.,Auger-Aliassime F.,71.0,7.0,717.0,3895.0,4.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,4.5,1.2,4.72,1.23,4.89,1.25,4.34,1.22
ATP,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas S.,Sinner J.,4.0,16.0,5715.0,2375.0,6.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.51,2.77,1.52,3.11,1.47,2.71
ATP,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Shelton B.,Wolf J.J.,89.0,67.0,604.0,758.0,6.0,7.0,6.0,2.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.91,1.91,2.0,1.9,2.0,2.0,1.93,1.89
ATP,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Rune H.,6.0,10.0,3930.0,2876.0,6.0,3.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,2.1,1.73,2.17,1.78,2.25,1.78,2.12,1.74
ATP,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Paul T.,Bautista Agut R.,35.0,25.0,1160.0,1675.0,6.0,2.0,4.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.73,2.1,1.77,2.18,1.81,2.3,1.73,2.13
ATP,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,De Minaur A.,5.0,24.0,5070.0,1710.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.51,1.26,4.75,1.21,4.4
ATP,2023,5,Melbourne,Australian Open,2023-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Khachanov K.,Korda S.,20.0,31.0,1885.0,1325.0,7.0,6.0,6.0,3.0,3.0,0.0,,,,,2.0,0.0,Retired,2.0,1.8,2.13,1.8,2.24,1.86,2.07,1.78
ATP,2023,5,Melbourne,Australian Open,2023-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Lehecka J.,4.0,71.0,5715.0,717.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.18,5.79,1.2,6.0,1.16,5.49
ATP,2023,5,Melbourne,Australian Open,2023-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Paul T.,Shelton B.,35.0,89.0,1160.0,604.0,7.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.4,1.33,3.67,1.39,3.67,1.35,3.28
ATP,2023,5,Melbourne,Australian Open,2023-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Rublev A.,5.0,6.0,5070.0,3930.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.5,1.15,6.53,1.18,7.1,1.13,6.25
ATP,2023,5,Melbourne,Australian Open,2023-01-27,Grand Slam,Outdoor,Hard,Semifinals,5,Tsitsipas S.,Khachanov K.,4.0,20.0,5715.0,1885.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.5,1.3,3.95,1.4,3.95,1.32,3.48
ATP,2023,5,Melbourne,Australian Open,2023-01-27,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Paul T.,5.0,35.0,5070.0,1160.0,7.0,5.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.08,10.57,1.08,12.29,1.05,10.67
ATP,2023,5,Melbourne,Australian Open,2023-01-29,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Tsitsipas S.,5.0,4.0,5070.0,5715.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.8,1.22,4.85,1.23,5.25,1.2,4.69
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Khachanov K.,Lestienne C.,11.0,70.0,2945.0,769.0,3.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.02,21.0,1.04,19.52,1.04,21.0,1.02,15.47
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Hurkacz H.,Goffin D.,14.0,111.0,2525.0,570.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.36,3.2,1.37,3.4,1.46,3.51,1.39,3.0
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ofner S.,Cressy M.,118.0,44.0,534.0,975.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.8,1.36,3.8,1.32,3.44
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Griekspoor T.,Martinez P.,39.0,135.0,1034.0,448.0,6.0,4.0,2.0,6.0,0.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,2.1,1.73,2.15,1.79,2.2,1.8,2.11,1.74
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Kypson P.,113.0,329.0,564.0,154.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.12,1.46,3.2,1.39,3.0
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kokkinakis T.,Evans D.,108.0,25.0,587.0,1480.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.02,1.88,2.05,1.9,1.99,1.82
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Fucsovics M.,Grenier H.,83.0,122.0,720.0,518.0,6.0,3.0,5.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,1.21,5.04,1.24,5.18,1.2,4.68
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Vesely J.,5.0,455.0,4775.0,92.0,7.0,5.0,6.0,3.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.02,19.0,1.02,22.09,1.03,22.09,1.02,16.29
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kubler J.,Diaz Acosta F.,69.0,137.0,777.0,441.0,1.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,2.3,1.62,2.44,1.63,2.45,1.67,2.29,1.63
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Borges N.,Isner J.,80.0,90.0,727.0,675.0,6.0,4.0,5.0,7.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.4,3.0,1.41,3.15,1.45,3.15,1.4,2.96
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Korda S.,Mcdonald M.,30.0,59.0,1265.0,845.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.63,1.55,2.65,1.55,2.66,1.5,2.6
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Arnaldi M.,Galan D.E.,106.0,91.0,592.0,671.0,2.0,6.0,6.0,3.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.55,2.63,1.56,2.75,1.51,2.58
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Carballes Baena R.,Nava E.,57.0,242.0,850.0,238.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,4.1,1.29,4.1,1.26,3.9
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Musetti L.,Ymer M.,18.0,56.0,2040.0,876.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.21,5.02,1.23,5.15,1.2,4.62
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Rublev A.,Djere L.,7.0,60.0,4270.0,845.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.24,4.6,1.24,4.75,1.22,4.33
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Cazaux A.,61.0,190.0,823.0,321.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.8,2.0,1.98,1.93,1.99,2.09,1.83,1.97
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Sonego L.,Shelton B.,48.0,36.0,925.0,1095.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.47,2.92,1.51,3.0,1.44,2.79
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Otte O.,87.0,120.0,703.0,521.0,7.0,5.0,4.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.4,3.0,1.46,2.94,1.49,3.1,1.42,2.88
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Humbert U.,Mannarino A.,40.0,47.0,1026.0,937.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.31,3.85,1.33,4.33,1.27,3.83
ATP,2023,31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Rodionov J.,675.0,134.0,40.0,452.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.73,2.1,1.75,2.21,1.76,2.25,1.71,2.15
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Shapovalov D.,Nakashima B.,32.0,45.0,1210.0,957.0,6.0,4.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.73,2.15,1.79,2.24,1.8,2.1,1.75
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Norrie C.,Paire B.,13.0,149.0,2565.0,398.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.11,6.5,1.13,7.45,1.14,7.45,1.12,6.54
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Zapata Miralles B.,95.0,38.0,660.0,1051.0,1.0,6.0,6.0,7.0,6.0,2.0,6.0,0.0,6.0,4.0,3.0,2.0,Completed,2.1,1.73,2.24,1.73,2.32,1.8,2.18,1.69
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Varillas J.P.,Shang J.,94.0,200.0,661.0,303.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.57,2.38,1.57,2.57,1.59,2.7,1.54,2.49
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,De Minaur A.,Ivashka I.,19.0,73.0,1870.0,741.0,6.0,1.0,5.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.29,3.75,1.31,3.84,1.32,3.9,1.29,3.63
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Etcheverry T.,Draper J.,49.0,55.0,920.0,877.0,6.0,4.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.67,2.2,1.75,2.21,1.8,2.25,1.73,2.12
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Karatsev A.,Popyrin A.,62.0,85.0,818.0,707.0,6.0,3.0,6.0,7.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.67,2.2,1.72,2.26,1.72,2.3,1.68,2.19
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Wu Y.,24.0,54.0,1485.0,884.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.41,3.19,1.46,3.19,1.4,2.92
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Auger-Aliassime F.,130.0,10.0,468.0,3100.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,3.2,1.36,3.49,1.35,3.51,1.39,3.3,1.34
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramos-Vinolas A.,89.0,67.0,684.0,782.0,7.0,6.0,6.0,4.0,6.0,7.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.36,3.2,1.43,3.07,1.43,3.4,1.38,3.03
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Daniel T.,O Connell C.,112.0,77.0,566.0,737.0,6.0,0.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.67,2.23,1.74,2.4,1.75,2.18,1.69
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Kovacevic A.,3.0,114.0,5955.0,545.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,29.0,1.02,37.53,1.02,37.53,1.01,20.63
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tirante T.A.,Van De Zandschulp B.,153.0,31.0,390.0,1215.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,4.5,1.2,4.67,1.23,5.0,1.23,4.46,1.21
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Coria F.,16.0,96.0,2410.0,656.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.13,6.0,1.12,7.64,1.15,7.64,1.12,6.42
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Cachin P.,Thiem D.,64.0,92.0,803.0,666.0,6.0,3.0,6.0,2.0,6.0,7.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,2.2,1.67,2.22,1.74,2.26,1.74,2.19,1.68
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Giron M.,Medjedovic H.,75.0,168.0,740.0,353.0,6.0,0.0,6.0,2.0,1.0,6.0,6.0,0.0,,,3.0,1.0,Completed,2.1,1.73,2.13,1.8,2.25,1.8,2.12,1.73
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Lehecka J.,Struff J.L.,41.0,28.0,994.0,1447.0,7.0,5.0,1.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,2.3,1.62,2.24,1.73,2.35,1.73,2.24,1.65
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Davidovich Fokina A.,Fils A.,34.0,63.0,1115.0,807.0,6.0,1.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.37,3.37,1.38,3.6,1.34,3.26
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Alcaraz C.,Cobolli F.,1.0,159.0,6815.0,378.0,6.0,0.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.02,21.0,1.03,25.73,1.03,28.0,1.02,18.1
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Altmaier D.,Huesler M.A.,79.0,84.0,733.0,719.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.45,2.99,1.48,3.2,1.42,2.88
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tiafoe F.,Krajinovic F.,12.0,93.0,2790.0,661.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.28,4.13,1.28,4.54,1.24,4.02
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zhang Zh.,Lajovic D.,71.0,53.0,752.0,899.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,Retired,2.5,1.53,2.78,1.51,2.79,1.59,2.61,1.5
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Van Assche L.,Cecchinato M.,82.0,72.0,725.0,742.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.8,2.0,1.84,2.08,1.9,2.12,1.8,2.01
ATP,2023,31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Sinner J.,Muller A.,9.0,101.0,3435.0,639.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,15.4,1.05,16.0,1.03,13.23
