Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
WTA,2012,5,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Dellacqua C.,3.0,126.0,6865.0,527.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.02,17.0,1.02,12.5,1.02,13.0,1.04,15.5,1.01,15.0,1.04,21.0,1.02,13.42
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Kanepi K.,56.0,27.0,1114.0,2049.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,6.5,1.11,5.5,1.13,5.0,1.14,5.98,1.17,5.0,1.17,6.52,1.17,5.53,1.13
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Hampton J.,4.0,144.0,6440.0,468.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.04,13.0,1.06,8.75,1.05,9.0,1.04,14.5,1.05,9.0,1.07,14.77,1.05,10.08
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Krajicek M.,22.0,91.0,2260.0,709.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.05,8.5,1.13,7.05,1.1,7.0,1.13,8.5,1.1,6.4
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Zvonareva V.,Hradecka L.,7.0,51.0,5435.0,1146.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.33,1.25,3.75,1.25,4.0,1.28,4.14,1.22,4.0,1.28,4.4,1.23,3.95
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Errani S.,Petrova N.,48.0,31.0,1190.0,1765.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.2,1.62,2.23,1.74,1.9,1.9,2.3,1.9,2.15,1.66
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Dubois S.,30.0,97.0,1810.0,678.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.15,5.25,1.12,5.5,1.13,7.04,1.13,6.0,1.15,7.33,1.12,5.95
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Zahlavova Strycova B.,12.0,49.0,3300.0,1165.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.02,17.0,1.03,12.0,1.02,13.0,1.02,19.52,1.01,23.0,1.04,23.0,1.02,13.41
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Zheng J.,Vinci R.,38.0,25.0,1405.0,2115.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.44,2.62,1.5,2.8,1.44,2.75,1.67,2.9,1.45,2.66
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,King V.,Pavlyuchenkova A.,66.0,16.0,940.0,2795.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.2,1.61,2.3,1.6,2.25,1.57,2.35,1.67,2.38,1.53,2.38,1.75,2.24,1.62
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Cirstea S.,Radwanska U.,59.0,99.0,1031.0,667.0,1.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.4,2.85,1.44,2.62,1.43,3.05,1.4,2.75,1.44,3.3,1.39,2.9
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Kvitova P.,Suarez Navarro C.,2.0,58.0,7290.0,1078.0,6.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.03,15.0,1.02,15.0,1.01,17.0,1.03,18.0,1.03,11.0,1.04,20.5,1.03,12.54
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Arn G.,Cibulkova D.,92.0,18.0,697.0,2695.0,6.0,2.0,3.0,6.0,10.0,8.0,2.0,1.0,Completed,6.5,1.11,5.5,1.13,5.5,1.12,6.16,1.16,6.0,1.13,7.5,1.16,6.0,1.12
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Lisicki S.,Peer S.,15.0,34.0,2903.0,1530.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.2,1.75,2.0,1.62,2.2,1.6,2.51,1.53,2.5,1.82,2.51,1.67,2.14
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Kirilenko M.,Wozniak A.,29.0,102.0,1930.0,660.0,6.0,4.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.27,4.22,1.25,3.75,1.31,4.22,1.27,3.63
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Bartoli M.,Dokic J.,9.0,64.0,4710.0,963.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.13,5.5,1.12,5.5,1.17,5.9,1.13,6.0,1.18,6.0,1.14,5.33
WTA,2012,5,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Stephens S.,19.0,95.0,2646.0,685.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.08,8.0,1.11,6.0,1.08,7.0,1.15,6.52,1.1,7.0,1.15,8.65,1.09,6.84
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Barthel M.,3.0,44.0,6865.0,1220.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.11,6.0,1.1,6.5,1.11,8.64,1.1,7.0,1.11,8.95,1.09,7.01
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Benesova I.,Bratchikova N.,46.0,136.0,1198.0,496.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.5,1.53,2.5,1.55,2.67,1.53,2.5,1.59,2.67,1.52,2.47
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Goerges J.,Oprandi R.,23.0,80.0,2225.0,824.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.53,2.37,1.5,2.5,1.53,2.5,1.53,2.74,1.53,2.5,1.57,2.74,1.53,2.46
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Voskoboeva G.,8.0,57.0,5330.0,1108.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.22,4.0,1.14,5.0,1.18,5.77,1.14,5.5,1.22,5.77,1.17,4.87
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Niculescu M.,1.0,32.0,7485.0,1725.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.07,8.0,1.1,7.0,1.12,7.65,1.08,7.5,1.12,8.0,1.09,7.12
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Jankovic J.,Mchale C.,13.0,42.0,3115.0,1241.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.36,3.25,1.35,3.55,1.33,3.25,1.38,3.55,1.33,3.25
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Clijsters K.,Hantuchova D.,14.0,21.0,3041.0,2295.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.13,5.5,1.12,6.0,1.19,5.53,1.13,6.0,1.19,6.5,1.13,5.54
WTA,2012,5,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Li N.,Medina Garrigues A.,6.0,28.0,5570.0,1950.0,3.0,0.0,,,,,0.0,0.0,Retired,1.11,6.5,1.1,6.75,1.1,7.0,1.18,5.92,1.1,7.0,1.18,7.0,1.12,5.99
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Kvitova P.,Kirilenko M.,2.0,29.0,7290.0,1930.0,6.0,0.0,1.0,0.0,,,1.0,0.0,Retired,1.2,4.5,1.18,4.5,1.12,5.5,1.24,4.76,1.17,5.0,1.25,5.5,1.18,4.67
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Errani S.,Cirstea S.,48.0,59.0,1190.0,1031.0,6.0,7.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,1.66,2.2,1.7,2.1,1.67,2.2,1.63,2.47,1.62,2.25,1.83,2.58,1.65,2.2
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Kerber A.,4.0,30.0,6440.0,1810.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.22,4.0,1.2,4.33,1.27,4.3,1.1,7.0,1.28,7.0,1.22,4.18
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Zvonareva V.,56.0,7.0,1114.0,5435.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,3.75,1.28,3.75,1.25,3.75,1.29,4.19,1.28,3.5,1.29,4.2,1.3,3.7,1.26
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Ivanovic A.,King V.,22.0,66.0,2260.0,940.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.0,1.22,4.33,1.23,4.8,1.17,5.0,1.25,5.0,1.21,4.23
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Zheng J.,Bartoli M.,38.0,9.0,1405.0,4710.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.5,1.5,2.75,1.4,3.08,1.44,2.88,1.4,3.11,1.53,2.71,1.44
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Lisicki S.,Kuznetsova S.,15.0,19.0,2903.0,2646.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.66,2.2,1.65,2.2,1.73,2.1,1.8,2.14,1.73,2.1,1.8,2.35,1.68,2.13
WTA,2012,5,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Arn G.,12.0,92.0,3300.0,697.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.02,19.0,1.02,15.0,1.02,13.0,1.04,17.0,1.03,11.0,1.04,19.75,1.02,13.06
WTA,2012,5,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Benesova I.,3.0,46.0,6865.0,1198.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.04,13.0,1.04,10.0,1.05,8.5,1.06,12.5,1.04,10.0,1.07,14.5,1.04,10.36
WTA,2012,5,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Goerges J.,8.0,23.0,5330.0,2225.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.16,5.0,1.17,5.0,1.2,5.45,1.17,5.0,1.25,5.5,1.17,4.77
WTA,2012,5,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Clijsters K.,Li N.,14.0,6.0,3041.0,5570.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.61,2.25,1.6,2.3,1.62,2.2,1.61,2.5,1.9,1.9,1.9,2.5,1.62,2.27
WTA,2012,5,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Wozniacki C.,Jankovic J.,1.0,13.0,7485.0,3115.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.45,1.5,2.62,1.53,2.74,1.44,2.75,1.57,2.8,1.49,2.56
WTA,2012,5,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Kvitova P.,Ivanovic A.,2.0,22.0,7290.0,2260.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.5,1.3,3.4,1.36,3.25,1.43,3.14,1.3,3.5,1.44,3.8,1.32,3.33
WTA,2012,5,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Errani S.,Zheng J.,48.0,38.0,1190.0,1405.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.62,1.5,2.85,1.4,2.62,1.44,2.56,1.59,2.75,1.44,3.0,1.59,2.7,1.45
WTA,2012,5,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Makarova E.,Williams S.,56.0,12.0,1114.0,3300.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,11.0,1.05,12,1.03,11.0,1.02,9.95,1.09,13.0,1.02,13.0,1.09,9.77,1.05
WTA,2012,5,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Sharapova M.,Lisicki S.,4.0,15.0,6440.0,2903.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.3,3.5,1.3,3.29,1.3,3.5,1.36,3.54,1.25,3.75,1.36,3.95,1.29,3.49
WTA,2012,5,Melbourne,Australian Open,2012-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Radwanska A.,3.0,8.0,6865.0,5330.0,6.0,7.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,1.4,3.1,1.4,2.85,1.4,2.75,1.48,2.92,1.25,3.75,1.48,3.8,1.38,2.96
WTA,2012,5,Melbourne,Australian Open,2012-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Wozniacki C.,14.0,1.0,3041.0,7485.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.25,1.7,2.05,1.7,2.2,1.67,2.29,1.71,1.9,1.9,2.33,1.9,2.11,1.71
WTA,2012,5,Melbourne,Australian Open,2012-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Kvitova P.,Errani S.,2.0,48.0,7290.0,1190.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.1,8.0,1.07,8.0,1.1,6.5,1.13,8.01,1.08,7.5,1.13,8.01,1.09,7.1
WTA,2012,5,Melbourne,Australian Open,2012-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Makarova E.,4.0,56.0,6440.0,1114.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.28,4.0,1.25,3.75,1.29,3.5,1.28,4.22,1.29,3.5,1.29,4.3,1.25,3.84
WTA,2012,5,Melbourne,Australian Open,2012-01-26,Grand Slam,Outdoor,Hard,Semifinals,3,Azarenka V.,Clijsters K.,3.0,14.0,6865.0,3041.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.83,2.05,1.8,1.95,1.8,1.91,1.86,2.09,1.83,1.91,1.91,2.2,1.82,1.96
WTA,2012,5,Melbourne,Australian Open,2012-01-26,Grand Slam,Outdoor,Hard,Semifinals,3,Sharapova M.,Kvitova P.,4.0,2.0,6440.0,7290.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.7,2.1,1.67,2.2,1.67,2.25,1.75,2.1,1.73,2.3,1.75,2.17,1.68
WTA,2012,5,Melbourne,Australian Open,2012-01-28,Grand Slam,Outdoor,Hard,The Final,3,Azarenka V.,Sharapova M.,3.0,4.0,6865.0,6440.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.66,2.3,1.68,2.09,1.67,2.1,1.7,2.35,1.73,2.1,1.8,2.4,1.68,2.16
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Baltacha E.,6.0,68.0,5440.0,931.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.03,15.0,1.04,10.0,1.03,11.0,1.03,18.0,1.03,10.0,1.06,19.12,1.03,11.59
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Falconi I.,Gallovits E.,112.0,89.0,621.0,740.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,3.0,1.36,2.85,1.4,2.62,1.44,3.22,1.4,2.63,1.44,3.3,1.45,2.94,1.38
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Birnerova E.,48.0,113.0,1233.0,617.0,4.0,6.0,6.0,4.0,8.0,6.0,2.0,1.0,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.55,2.64,1.44,2.63,1.57,2.88,1.46,2.65
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Safarova L.,Yakimova A.,22.0,100.0,2215.0,670.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.02,17.0,1.04,10.0,1.05,8.5,1.02,24.52,1.07,7.0,1.07,24.52,1.03,12.98
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Kuznetsova S.,Lucic M.,28.0,117.0,1931.0,588.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.08,6.75,1.1,7.0,1.1,8.6,1.1,6.0,1.11,10.02,1.08,7.56
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Oudin M.,Larsson J.,269.0,80.0,200.0,816.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.25,1.33,3.1,1.35,3.25,1.33,3.29,1.39,2.75,1.4,3.5,1.4,3.13,1.35
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Kerber A.,Zhang S.,10.0,169.0,3560.0,369.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.04,13.0,1.04,10.0,1.04,10.0,1.04,15.0,1.03,10.0,1.05,16.57,1.04,10.88
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Dellacqua C.,24.0,108.0,2050.0,632.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.06,10.0,1.07,8.0,1.07,7.5,1.04,14.5,1.07,7.0,1.08,14.5,1.05,9.61
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Ivanovic A.,Arruabarrena-Vecino L.,14.0,135.0,2975.0,505.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.5,1.05,13.5,1.05,8.0,1.09,13.5,1.06,8.78
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Peer S.,Dubois S.,55.0,97.0,1160.0,679.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.2,4.33,1.21,5.0,1.22,3.75,1.22,5.3,1.19,4.49
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Johansson M.,Rodionova An.,93.0,103.0,697.0,655.0,5.0,7.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.88,1.88,1.83,1.83,2.14,1.79,1.83,1.83,2.14,1.94,1.9,1.84
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Wozniak A.,El Tabakh H.,58.0,186.0,1140.0,332.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.1,1.36,3.0,1.44,3.01,1.29,3.25,1.48,3.1,1.4,2.9
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Pavlovic I.,Chang K.C.,176.0,104.0,342.0,650.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.37,1.6,2.3,1.62,2.2,1.61,2.49,1.73,2.0,1.73,2.5,1.62,2.27
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Williams V.,Ormaechea P.,53.0,120.0,1175.0,568.0,4.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.08,8.0,1.07,8.0,1.07,8.0,1.08,10.25,1.07,7.0,1.1,10.25,1.08,7.8
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Pfizenmaier D.,Garcia C.,198.0,133.0,310.0,507.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.94,1.96,1.83,1.83,2.0,2.0,1.87,1.87
WTA,2012,28,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Glatch A.,Tatishvili A.,190.0,75.0,325.0,873.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,2.2,1.61,2.2,1.65,2.25,1.57,2.29,1.7,2.38,1.53,2.4,1.73,2.26,1.62
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Brianti A.,1.0,105.0,9020.0,650.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.01,23.0,1.01,11.74,1.01,21.0,1.01,51.0,1.01,17.0,1.02,57.0,1.01,21.58
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Cibulkova D.,Mladenovic K.,16.0,158.0,2685.0,409.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.04,9.25,1.06,8.0,1.04,15.0,1.05,8.0,1.1,17.0,1.04,10.44
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Davis L.,Barthel M.,162.0,32.0,381.0,1762.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,10.0,1.06,8,1.07,6.5,1.1,8.71,1.1,8.0,1.07,10.17,1.11,7.76,1.08
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Jankovic J.,Mayr P.,21.0,85.0,2260.0,772.0,1.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.19,5.42,1.2,4.0,1.22,5.44,1.19,4.58
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Medina Garrigues A.,Robson L.,31.0,126.0,1775.0,540.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.5,1.13,5.5,1.14,5.0,1.16,6.16,1.2,4.0,1.2,6.16,1.15,5.26
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Petrova N.,Benesova I.,29.0,51.0,1850.0,1190.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.51,2.76,1.5,2.5,1.53,2.78,1.49,2.56
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Chan Y.J.,Bondarenko K.,151.0,65.0,433.0,975.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.83,1.83,1.9,2.01,1.83,1.83,1.93,2.05,1.83,1.92
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,King V.,Voskoboeva G.,57.0,49.0,1147.0,1209.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.67,2.18,1.77,2.1,1.67,2.28,1.77,2.15,1.67
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Govortsova O.,Oprandi R.,77.0,71.0,847.0,924.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.49,2.84,1.5,2.5,1.52,2.84,1.47,2.63
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Zheng J.,Cornet A.,34.0,66.0,1730.0,952.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.65,1.45,2.62,1.5,2.86,1.48,2.38,1.53,2.96,1.53,2.68,1.45
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Mchale C.,Bertens K.,36.0,91.0,1611.0,716.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.57,2.25,1.55,2.4,1.53,2.38,1.68,2.34,1.62,2.2,1.68,2.5,1.58,2.32
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Martic P.,Krajicek M.,50.0,73.0,1201.0,879.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.25,3.75,1.22,4.0,1.25,3.75,1.26,4.32,1.33,3.0,1.34,4.6,1.26,3.79
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Scheepers C.,Pous-Tio L.,45.0,98.0,1350.0,677.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,1.45,2.7,1.44,2.62,1.54,2.66,1.53,2.38,1.54,2.75,1.5,2.54
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Karatantcheva S.,Babos T.,125.0,67.0,544.0,952.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,3.0,1.36,,,,,,,,,3.05,1.6,2.73,1.43
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Li N.,Cirstea S.,7.0,43.0,4965.0,1366.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.11,6.5,1.13,7.72,1.13,5.5,1.14,8.0,1.11,6.33
WTA,2012,28,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Pennetta F.,Hsieh S.W.,20.0,64.0,2315.0,976.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.3,3.4,1.36,3.44,1.29,3.25,1.36,4.0,1.3,3.46
