Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2022,5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mannarino A.,Hurkacz H.,69,11.0,879,3336.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,5.5,1.14,7.22,1.13,7.37,1.14,6.55,1.11
ATP,2022,5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Khachanov K.,Bonzi B.,30,63.0,1748,979.0,6.0,4.0,6.0,0.0,7.0,5.0,,,,,3.0,0.0,Completed,1.28,3.75,1.24,4.58,1.31,4.6,1.25,4.04
ATP,2022,5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Karatsev A.,Mcdonald M.,15,55.0,2553,1084.0,3.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.51,2.77,1.51,3.0,1.46,2.72
ATP,2022,5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Zverev A.,Millman J.,3,89.0,7970,788.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,16.99,1.05,18.5,1.03,13.45
ATP,2022,5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Monfils G.,Bublik A.,20,37.0,2373,1411.0,6.0,1.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.63,1.26,4.63,1.22,4.35
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Cilic M.,Gombos N.,27,117.0,1840,624.0,6.0,2.0,6.0,3.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,1.11,7.87,1.13,7.87,1.1,7.01
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,O Connell C.,Schwartzman D.,175,13.0,383,2730.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,5.0,1.16,5.39,1.19,5.7,1.19,5.1,1.17
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Cressy M.,Machac T.,70,132.0,875,555.0,6.0,1.0,3.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,1.78,2.16,1.78,2.55,1.64,2.27
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Rublev A.,Berankis R.,6,93.0,4785,761.0,6.0,4.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,12.65,1.08,13.0,1.05,10.21
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Evans D.,Rinderknech A.,24,48.0,1957,1178.0,,,,,,,,,,,,,Retired,1.36,3.2,1.39,3.27,1.39,3.66,1.35,3.23
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Andujar P.,Molcan A.,83,74.0,800,839.0,6.0,4.0,7.0,6.0,0.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.5,1.53,2.67,1.54,2.67,1.58,2.53,1.52
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fritz T.,Tiafoe F.,22,34.0,2175,1467.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.33,3.69,1.4,3.69,1.34,3.24
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Bautista Agut R.,Kohlschreiber P.,18,134.0,2385,533.0,6.0,1.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.5,1.12,7.49,1.16,7.75,1.11,6.5
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Auger-Aliassime F.,Davidovich Fokina A.,9,50.0,3608,1160.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.33,1.24,4.56,1.25,4.8,1.22,4.26
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,De Minaur A.,Majchrzak K.,42,107.0,1316,708.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.27,4.25,1.28,4.41,1.24,4.08
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Tsitsipas S.,Baez S.,4,88.0,6540,791.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,1.06,11.9,1.08,13.0,1.05,10.43
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Paire B.,Dimitrov G.,56,28.0,1075,1821.0,6.0,4.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,5.0,1.16,6.79,1.14,6.79,1.18,5.85,1.13
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Daniel T.,Murray A.,120,113.0,606,671.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,3.75,1.28,3.7,1.33,4.33,1.33,3.75,1.27
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Van De Zandschulp B.,Gasquet R.,57,81.0,1069,807.0,4.0,6.0,6.0,0.0,4.0,0.0,,,,,1.0,1.0,Retired,1.25,4.0,1.27,4.17,1.29,4.55,1.24,4.07
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Medvedev D.,Kyrgios N.,2,115.0,8935,648.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.17,5.83,1.18,6.25,1.15,5.58
ATP,2022,5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Sinner J.,Johnson S.,10,104.0,3390,724.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.05,13.32,1.08,14.0,1.05,10.41
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Kecmanovic M.,Sonego L.,77,26.0,836,1860.0,6.0,4.0,6.0,7.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,2.62,1.5,2.61,1.56,2.71,1.58,2.53,1.53
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Monfils G.,Garin C.,20,19.0,2373,2375.0,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,9.18,1.1,11.0,1.07,8.6
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Berrettini M.,Alcaraz C.,7,31.0,4568,1609.0,6.0,2.0,7.0,6.0,4.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,Completed,2.2,1.66,2.23,1.74,2.4,1.8,2.22,1.67
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Shapovalov D.,Opelka R.,14,29.0,2593,1776.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.8,2.0,1.73,2.24,1.92,2.24,1.79,2.04
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Carreno Busta P.,Korda S.,21,43.0,2305,1286.0,6.0,4.0,7.0,5.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.2,1.67,2.35,1.73,2.35,1.66,2.22
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Zverev A.,Albot R.,3,124.0,7970,587.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,17.0,1.01,28.39,1.02,30.0,1.01,19.8
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Nadal R.,Khachanov K.,5,30.0,4875,1748.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.2,4.5,1.2,5.15,1.24,5.5,1.18,4.81
ATP,2022,5,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,5.0,Mannarino A.,Karatsev A.,69,15.0,879,2553.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,4.0,1.25,4.12,1.28,4.25,1.29,4.01,1.24
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Fritz T.,Bautista Agut R.,22,18.0,2175,2385.0,6.0,0.0,3.0,6.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,2.1,1.72,2.17,1.78,2.26,1.82,2.12,1.73
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Tsitsipas S.,Paire B.,4,56.0,6540,1075.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.11,8.3,1.13,8.5,1.1,6.97
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Cressy M.,O Connell C.,70,175.0,875,383.0,6.0,2.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1.65,2.39,1.65,2.68,1.56,2.45
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Medvedev D.,Van De Zandschulp B.,2,57.0,8935,1069.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.03,18.33,1.05,24.0,1.03,14.02
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Auger-Aliassime F.,Evans D.,9,24.0,3608,1957.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.8,2.0,1.98,1.93,1.98,2.15,1.84,1.98
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Sinner J.,Daniel T.,10,120.0,3390,606.0,6.0,4.0,1.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.08,8.0,1.1,8.9,1.12,11.0,1.09,7.9
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,De Minaur A.,Andujar P.,42,83.0,1316,800.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,12.12,1.08,13.0,1.05,10.08
ATP,2022,5,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,5.0,Cilic M.,Rublev A.,27,6.0,1840,4785.0,7.0,5.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,3.5,1.3,3.61,1.34,3.85,1.34,3.55,1.3
ATP,2022,5,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,5.0,Nadal R.,Mannarino A.,5,69.0,4875,879.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,15.27,1.04,16.0,1.03,12.79
ATP,2022,5,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,5.0,Shapovalov D.,Zverev A.,14,3.0,2593,7970.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,4.33,1.22,4.3,1.26,4.73,1.29,4.18,1.23
ATP,2022,5,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,5.0,Monfils G.,Kecmanovic M.,20,77.0,2373,836.0,7.0,5.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,4.14,1.29,4.33,1.25,3.96
ATP,2022,5,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,5.0,Berrettini M.,Carreno Busta P.,7,21.0,4568,2305.0,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.48,2.85,1.57,3.01,1.45,2.78
ATP,2022,5,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,5.0,Auger-Aliassime F.,Cilic M.,9,27.0,3608,1840.0,2.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,1.76,2.19,1.76,2.44,1.65,2.25
ATP,2022,5,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,5.0,Medvedev D.,Cressy M.,2,70.0,8935,875.0,6.0,2.0,7.0,6.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.03,15.0,1.04,15.39,1.05,16.0,1.03,13.2
ATP,2022,5,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,5.0,Sinner J.,De Minaur A.,10,42.0,3390,1316.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.42,3.14,1.46,3.2,1.39,3.0
ATP,2022,5,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,5.0,Tsitsipas S.,Fritz T.,4,22.0,6540,2175.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.57,2.37,1.61,2.49,1.66,2.7,1.55,2.47
ATP,2022,5,Melbourne,Australian Open,2022-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Nadal R.,Shapovalov D.,5,14.0,4875,2593.0,6.0,3.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.33,2.62,1.37,3.39,1.4,3.68,1.34,3.25
ATP,2022,5,Melbourne,Australian Open,2022-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Berrettini M.,Monfils G.,7,20.0,4568,2373.0,6.0,4.0,6.0,4.0,3.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.57,2.37,1.61,2.47,1.67,2.56,1.57,2.41
ATP,2022,5,Melbourne,Australian Open,2022-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Tsitsipas S.,Sinner J.,4,10.0,6540,3390.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.2,1.66,2.31,1.69,2.34,1.78,2.21,1.68
ATP,2022,5,Melbourne,Australian Open,2022-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Medvedev D.,Auger-Aliassime F.,2,9.0,8935,3608.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.12,6.0,1.13,6.44,1.14,7.25,1.12,6.47
ATP,2022,5,Melbourne,Australian Open,2022-01-28,Grand Slam,Outdoor,Hard,Semifinals,5.0,Nadal R.,Berrettini M.,5,7.0,4875,4568.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.38,3.34,1.44,3.34,1.4,2.98
ATP,2022,5,Melbourne,Australian Open,2022-01-28,Grand Slam,Outdoor,Hard,Semifinals,5.0,Medvedev D.,Tsitsipas S.,2,4.0,8935,6540.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.36,3.2,1.36,3.44,1.41,3.55,1.35,3.29
ATP,2022,5,Melbourne,Australian Open,2022-01-30,Grand Slam,Outdoor,Hard,The Final,5.0,Nadal R.,Medvedev D.,5,2.0,4875,8935.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,2.62,1.53,2.49,1.61,2.71,1.63,2.56,1.53
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Dellien H.,Thiem D.,90,190.0,703,295.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.8,2.0,1.95,1.95,2.05,2.0,1.96,1.86
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Munar J.,Altmaier D.,87,53.0,710,970.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.4,3.21,1.45,3.21,1.4,2.94
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Coric B.,Taberner C.,279,85.0,183,720.0,3.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.9,1.9,1.83,2.1,2.03,2.1,1.85,1.97
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Dimitrov G.,Giron M.,21,49.0,1740,1011.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,6.39,1.17,6.39,1.14,5.7
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Bedene A.,O Connell C.,195,117.0,291,524.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,3.75,1.28,4.13,1.28,4.13,1.32,3.63,1.29
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Schwartzman D.,Kuznetsov An.,16,228.0,2505,237.0,6.0,3.0,1.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.07,9.0,1.1,8.96,1.13,11.0,1.08,8.08
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Barrere G.,Daniel T.,210,115.0,269,527.0,3.0,6.0,6.0,2.0,0.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.5,1.3,3.92,1.3,4.55,1.33,3.62,1.29
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Van De Zandschulp B.,Kotov P.,29,141.0,1344,443.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.28,3.75,1.27,3.79,1.32,4.33,1.26,3.88
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Isner J.,Halys Q.,26,84.0,1616,722.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.62,1.55,2.64,1.64,2.64,1.56,2.44
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Auger-Aliassime F.,Varillas J. P.,9,122.0,3820,504.0,2.0,6.0,2.0,6.0,6.0,1.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.15,6.39,1.2,7.4,1.15,5.52
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Cuevas P.,Brooksby J.,149,34.0,418,1207.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,3.0,1.4,3.19,1.41,3.38,1.41,3.05,1.38
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Griekspoor T.,Davidovich Fokina A.,58,28.0,949,1400.0,2.0,6.0,6.0,0.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,4.0,1.25,4.03,1.29,4.35,1.29,3.85,1.27
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Fognini F.,Popyrin A.,51,102.0,976,616.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.62,1.65,2.4,1.66,2.64,1.58,2.41
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Khachanov K.,Borges N.,25,135.0,1620,467.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.75,1.25,4.49,1.31,4.51,1.26,3.94
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Ramos-Vinolas A.,Kokkinakis T.,44,86.0,1058,718.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.07,1.85,2.14,1.95,1.98,1.83
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Ugo Carabelli C.,Karatsev A.,155,41.0,410,1128.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.2,1.66,2.43,1.63,2.43,1.72,2.28,1.63
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Zverev A.,Ofner S.,3,219.0,7075,255.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,15.9,1.05,16.0,1.04,12.73
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Kubler J.,Kudla D.,160,81.0,367,762.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.62,1.54,2.66,1.56,2.75,1.52,2.54
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Zapata Miralles B.,Mmoh M.,131,176.0,475,330.0,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.25,4.0,1.29,4.01,1.31,4.25,1.26,3.9
ATP,2022,32,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,5.0,Alcaraz C.,Londero J.I.,6,142.0,4648,442.0,6.0,4.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,19.0,1.005,34.86,1.02,34.86,1.01,20.85
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Gojo B.,Giannessi A.,223,173.0,249,334.0,6.0,4.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.72,2.1,1.79,2.15,1.83,2.34,1.75,2.09
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Krajinovic F.,Opelka R.,55,17.0,965,2180.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.2,1.66,2.17,1.78,2.3,1.78,2.21,1.68
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Fritz T.,Rodriguez Taverna S.,14,201.0,2920,287.0,7.0,6.0,3.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.12,6.0,1.17,5.82,1.17,7.0,1.15,5.57
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Baez S.,Lajovic D.,36,64.0,1178,896.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.4,1.33,3.64,1.41,3.74,1.33,3.36
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Nakashima B.,Majchrzak K.,75,79.0,827,775.0,6.0,4.0,2.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,2.0,1.8,2.0,1.91,2.19,1.91,1.98,1.83
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Basilashvili N.,Cressy M.,24,62.0,1628,914.0,3.0,6.0,2.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.3,3.5,1.34,3.57,1.38,3.92,1.32,3.43
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Norrie C.,Guinard M.,11,146.0,3455,429.0,7.0,5.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.08,8.0,1.12,7.63,1.12,11.42,1.08,8.3
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Moutet C.,Wawrinka S.,139,264.0,451,204.0,2.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.3,1.61,2.26,1.71,2.57,1.74,2.3,1.64
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Evans D.,Cerundolo F.,32,45.0,1232,1051.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.12,1.81,2.12,2.0,2.02,1.81
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Nadal R.,Thompson J.,5,82.0,5525,748.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,23.0,1.02,21.59,1.02,34.0,1.01,19.07
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Mcdonald M.,Agamenone F.,60,156.0,941,407.0,1.0,6.0,6.0,2.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,1.64,2.41,1.68,2.5,1.6,2.34
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Kecmanovic M.,Etcheverry T.,31,88.0,1316,710.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.1,8.39,1.14,8.49,1.1,7.04
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Cachin P.,Gombos N.,153,112.0,412,551.0,6.0,1.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.53,2.68,1.62,2.79,1.5,2.59
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Fucsovics M.,Blancaneaux G.,57,191.0,955,295.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.4,1.37,3.39,1.38,3.52,1.34,3.32
ATP,2022,32,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,5.0,Ymer M.,Duckworth J.,95,72.0,672,848.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.4,1.34,3.6,1.36,3.66,1.32,3.42
