Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Volynets K.,Kudermetova V.,113.0,9.0,556.0,2800.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,9.0,1.07,9.01,1.09,10.09,1.11,8.11,1.08
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Alexandrova E.,Townsend T.,18.0,135.0,1910.0,471.0,1.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.4,3.0,1.44,3.0,1.46,3.15,1.39,3.0
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Sabalenka A.,Rogers S.,5.0,51.0,4340.0,1002.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.17,5.0,1.21,4.95,1.25,5.05,1.2,4.65
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Mertens E.,Davis L.,32.0,57.0,1449.0,954.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.73,2.1,1.74,2.21,1.84,2.25,1.71,2.15
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Linette M.,Kontaveit A.,45.0,19.0,1060.0,1909.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.5,1.53,2.35,1.66,2.65,1.66,2.45,1.56
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Siegemund L.,Begu I.,158.0,30.0,397.0,1472.0,5.0,7.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,3.2,1.36,3.23,1.39,3.35,1.4,3.12,1.37
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Giorgi C.,Schmiedlova A.,70.0,105.0,836.0,603.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.43,3.05,1.46,3.05,1.42,2.89
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Vekic D.,Samsonova L.,64.0,20.0,906.0,1905.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,,,2.98,1.44,3.06,1.44,2.92,1.41
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Putintseva Y.,31.0,47.0,1450.0,1054.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.4,3.0,1.45,2.94,1.48,3.0,1.43,2.83
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Fruhvirtova L.,Birrell K.,82.0,167.0,746.0,374.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.14,1.47,3.25,1.4,2.97
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Parrizas Diaz N.,Potapova A.,75.0,44.0,790.0,1079.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.53,2.57,1.56,2.7,1.56,2.54,1.52
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Martic P.,22.0,37.0,1600.0,1237.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.73,2.18,1.75,2.18,1.86,2.1,1.75
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Garcia C.,Fernandez L.A.,4.0,40.0,4415.0,1198.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.75,1.49,2.8,1.53,2.92,1.47,2.68
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Gracheva V.,Stefanini L.,97.0,141.0,630.0,447.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.63,1.56,2.56,1.67,2.7,1.52,2.54
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Bencic B.,Liu C.,10.0,62.0,2735.0,912.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.09,9.0,1.11,9.0,1.08,8.06
WTA,2023,5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,3,Vondrousova M.,Jabeur O.,86.0,2.0,732.0,5140.0,6.0,1.0,5.0,7.0,6.0,1.0,2.0,1.0,Completed,2.1,1.73,2.12,1.79,2.16,1.83,2.08,1.76
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Krejcikova B.,Kalinina A.,23.0,39.0,1600.0,1227.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.67,2.2,1.72,2.25,1.72,2.3,1.67,2.22
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Rybakina E.,Collins D.,25.0,11.0,1585.0,2388.0,6.0,2.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.67,2.2,1.65,2.38,1.73,2.46,1.64,2.27
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Kostyuk M.,3.0,61.0,5000.0,915.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.29,3.75,1.27,4.27,1.34,4.27,1.29,3.65
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Pera B.,7.0,41.0,3762.0,1145.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.18,5.76,1.22,5.76,1.17,5.25
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Ostapenko J.,Baindl K.,17.0,95.0,2040.0,638.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.4,3.0,1.45,3.0,1.45,3.15,1.39,3.0
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Bucsa C.,1.0,100.0,11025.0,611.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.04,18.49,1.05,18.49,1.03,13.7
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Keys M.,24.0,13.0,1598.0,2318.0,1.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.73,2.1,1.83,2.08,1.86,2.15,1.77,2.06
WTA,2023,5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,3,Zhu L.,Sakkari M.,87.0,6.0,724.0,3921.0,7.0,6.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,5.0,1.17,5.38,1.2,6.0,1.2,5.14,1.17
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Gracheva V.,31.0,97.0,1450.0,630.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.29,3.75,1.29,4.03,1.3,4.25,1.27,3.79
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Vekic D.,Parrizas Diaz N.,64.0,75.0,906.0,790.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.37,3.36,1.42,3.4,1.39,3.04
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Bencic B.,Giorgi C.,10.0,70.0,2735.0,836.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.33,1.27,4.2,1.27,4.45,1.23,4.17
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Zhang S.,Volynets K.,22.0,113.0,1600.0,556.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.43,3.09,1.43,3.2,1.4,2.97
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Fruhvirtova L.,Vondrousova M.,82.0,86.0,746.0,732.0,7.0,5.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,3.2,1.36,3.75,1.32,3.75,1.38,3.39,1.33
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Mertens E.,5.0,32.0,4340.0,1449.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.29,1.23,5.29,1.2,4.57
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Garcia C.,Siegemund L.,4.0,158.0,4415.0,397.0,1.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.1,7.0,1.08,10.42,1.13,10.42,1.1,7.22
WTA,2023,5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Linette M.,Alexandrova E.,45.0,18.0,1060.0,1910.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.3,1.62,2.33,1.68,2.4,1.73,2.23,1.66
WTA,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Rybakina E.,Swiatek I.,25.0,1.0,1585.0,11025.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.33,1.22,4.56,1.24,4.56,1.27,4.1,1.24
WTA,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Ostapenko J.,Gauff C.,17.0,7.0,2040.0,3762.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,4.5,1.2,4.34,1.26,4.6,1.26,4.32,1.22
WTA,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Pegula J.,Krejcikova B.,3.0,23.0,5000.0,1600.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.44,3.02,1.54,3.02,1.43,2.85
WTA,2023,5,Melbourne,Australian Open,2023-01-22,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Zhu L.,24.0,87.0,1598.0,724.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.14,5.5,1.16,6.31,1.2,6.31,1.14,5.67
WTA,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Bencic B.,5.0,10.0,4340.0,2735.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.67,2.2,1.78,2.2,1.78,2.32,1.7,2.18
WTA,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Vekic D.,Fruhvirtova L.,64.0,82.0,906.0,746.0,6.0,2.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.4,3.0,1.39,3.27,1.46,3.27,1.39,3.02
WTA,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Linette M.,Garcia C.,45.0,4.0,1060.0,4415.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,3.15,1.41,3.4,1.43,3.05,1.38
WTA,2023,5,Melbourne,Australian Open,2023-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Pliskova Ka.,Zhang S.,31.0,22.0,1450.0,1600.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.46,2.96,1.5,2.96,1.45,2.8
WTA,2023,5,Melbourne,Australian Open,2023-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Ostapenko J.,25.0,17.0,1585.0,2040.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.39,3.27,1.44,3.3,1.37,3.13
WTA,2023,5,Melbourne,Australian Open,2023-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Pegula J.,24.0,3.0,1598.0,5000.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.4,1.33,3.72,1.32,3.77,1.41,3.4,1.33
WTA,2023,5,Melbourne,Australian Open,2023-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Linette M.,Pliskova Ka.,45.0,31.0,1060.0,1450.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.38,1.57,2.5,1.6,2.58,1.64,2.4,1.58
WTA,2023,5,Melbourne,Australian Open,2023-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Vekic D.,5.0,64.0,4340.0,906.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.29,3.75,1.28,4.12,1.31,4.12,1.29,3.7
WTA,2023,5,Melbourne,Australian Open,2023-01-26,Grand Slam,Outdoor,Hard,Semifinals,3,Rybakina E.,Azarenka V.,25.0,24.0,1585.0,1598.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.8,1.54,2.91,1.48,2.73
WTA,2023,5,Melbourne,Australian Open,2023-01-26,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Linette M.,5.0,45.0,4340.0,1060.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.0,1.18,5.59,1.23,5.59,1.19,4.88
WTA,2023,5,Melbourne,Australian Open,2023-01-28,Grand Slam,Outdoor,Hard,The Final,3,Sabalenka A.,Rybakina E.,5.0,25.0,4340.0,1585.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.8,2.1,1.77,2.18,1.86,2.22,1.78,2.09
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Frech M.,Zhang S.,88.0,31.0,720.0,1355.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.31,3.86,1.31,4.25,1.27,3.76
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Hunter S.,Parrizas Diaz N.,204.0,94.0,346.0,679.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.91,1.91,1.96,1.94,2.0,1.95,1.92,1.88
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Shymanovich I.,Udvardy P.,214.0,97.0,335.0,675.0,6.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.44,2.75,1.46,2.94,1.46,3.0,1.43,2.83
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Kostyuk M.,2.0,39.0,7541.0,1225.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.5,1.15,6.51,1.16,6.51,1.13,5.87
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Podoroska N.,Ponchet J.,103.0,123.0,639.0,566.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.67,2.2,1.77,2.17,1.77,2.35,1.7,2.15
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Rakhimova K.,Bejlek S.,82.0,182.0,750.0,385.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.8,2.0,1.83,2.09,1.91,2.09,1.81,2.0
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Hruncakova V.,28.0,136.0,1439.0,520.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.5,1.12,7.89,1.12,8.25,1.1,6.98
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Sakkari M.,43.0,8.0,1125.0,3391.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.91,1.91,1.93,1.95,2.05,1.95,1.93,1.87
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Fernandez L.A.,Linette M.,49.0,21.0,1052.0,1825.0,6.0,3.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.91,1.91,1.93,1.95,2.0,1.95,1.9,1.9
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Jeanjean L.,Birrell K.,124.0,110.0,561.0,607.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.1,1.87,1.97,1.83
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Giorgi C.,Cornet A.,37.0,62.0,1278.0,920.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.44,2.99,1.45,3.0,1.43,2.8
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Zheng Q.,Zidansek T.,19.0,112.0,1998.0,604.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.26,4.28,1.26,4.6,1.23,4.18
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Tauson C.,Sasnovich A.,127.0,51.0,541.0,1034.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.62,2.3,1.6,2.49,1.66,2.49,1.59,2.35
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Townsend T.,25.0,109.0,1665.0,609.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.53,2.65,1.55,2.75,1.5,2.57
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Teichmann J.,73.0,77.0,802.0,785.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,3.2,1.36,3.22,1.39,3.4,1.44,3.13,1.36
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Brengle M.,54.0,95.0,990.0,677.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.29,3.75,1.26,4.3,1.29,4.33,1.24,4.02
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Bondar A.,27.0,104.0,1452.0,635.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.33,3.64,1.36,3.64,1.32,3.39
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Samsonova L.,Volynets K.,15.0,92.0,2236.0,690.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.29,3.75,1.29,3.93,1.3,4.0,1.27,3.73
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Pegula J.,Collins D.,3.0,46.0,5205.0,1073.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.26,4.23,1.26,4.5,1.23,4.13
WTA,2023,24,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Niemeier J.,9.0,76.0,3275.0,789.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.3,3.83,1.39,4.0,1.28,3.67
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Day K.,Mladenovic K.,138.0,166.0,509.0,420.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.17,5.0,1.24,4.44,1.24,5.05,1.21,4.39
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Yastremska D.,22.0,144.0,1813.0,480.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.5,1.58,2.53,1.6,2.63,1.54,2.48
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Bogdan A.,86.0,63.0,739.0,918.0,3.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.57,2.38,1.61,2.46,1.61,2.55,1.58,2.39
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Kanepi K.,20.0,74.0,1861.0,797.0,6.0,1.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.2,4.5,1.27,4.12,1.29,4.54,1.26,3.88
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Pera B.,Kontaveit A.,36.0,78.0,1284.0,779.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.8,2.0,1.8,2.11,1.85,2.11,1.78,2.03
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Fruhvirtova L.,333.0,59.0,179.0,963.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.31,3.73,1.36,4.05,1.29,3.62
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Pliskova Ka.,30.0,16.0,1360.0,2160.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.73,1.97,1.92,2.12,1.92,1.98,1.82
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Vondrousova M.,Parks A.,60.0,45.0,936.0,1097.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.07,9.0,1.08,9.77,1.09,9.77,1.07,8.37
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Shnaider D.,Marino R.,108.0,81.0,616.0,758.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.75,1.45,2.93,1.5,2.93,1.44,2.79
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Avanesyan E.,Bencic B.,134.0,12.0,522.0,2750.0,6.0,3.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,6.5,1.11,6.6,1.14,7.0,1.14,6.16,1.12
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Gracheva V.,Galfi D.,41.0,98.0,1147.0,674.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.29,3.75,1.33,3.62,1.35,3.75,1.31,3.41
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Zanevska M.,58.0,89.0,975.0,717.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.5,1.63,2.41,1.67,2.59,1.58,2.37
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Trevisan M.,192.0,24.0,367.0,1667.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.73,2.1,1.76,2.17,1.76,2.25,1.72,2.12
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Bolsova A.,Kucova K.,131.0,451.0,531.0,112.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.2,1.35,3.47,1.41,3.47,1.33,3.28
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Siniakova K.,69.0,48.0,851.0,1057.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.42,3.08,1.42,3.1,1.4,2.94
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Wang Xiy.,5.0,64.0,5025.0,909.0,7.0,6.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.2,1.38,3.3,1.41,3.3,1.36,3.13
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Friedsam A.L.,Hibino N.,91.0,113.0,698.0,589.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.57,2.38,1.53,2.66,1.59,2.66,1.53,2.48
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Blinkova A.,Bonaventure Y.,56.0,84.0,983.0,746.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.75,1.48,2.83,1.48,2.85,1.45,2.76
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Haddad Maia B.,Maria T.,14.0,67.0,2420.0,855.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.33,1.23,4.56,1.27,4.56,1.22,4.28
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Schmiedlova A.,Kudermetova V.,100.0,11.0,666.0,2950.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,7.0,1.1,7.87,1.11,7.87,1.12,6.88,1.1
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Tomova V.,23.0,72.0,1725.0,809.0,6.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.29,3.75,1.31,3.76,1.34,3.84,1.29,3.6
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Cocciaretto E.,Kvitova P.,44.0,10.0,1115.0,3162.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.15,1.88,2.0,1.8
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Waltert S.,Mandlik E.,128.0,119.0,540.0,574.0,6.0,1.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.91,1.91,2.01,1.88,2.05,1.91,1.96,1.83
WTA,2023,24,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Martincova T.,86.0,93.0,739.0,683.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.14,5.5,1.14,6.59,1.17,6.85,1.13,5.91
WTA,2023,24,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Riske-Amritraj A.,143.0,85.0,481.0,741.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.06,10.0,1.08,9.35,1.1,10.25,1.07,8.61
WTA,2023,24,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,3,Peterson R.,Ferro F.,87.0,465.0,730.0,103.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.73,2.1,1.7,2.27,1.73,2.4,1.66,2.22
WTA,2023,24,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xin.,Bouzkova M.,80.0,33.0,763.0,1318.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,3.75,1.29,4.01,1.28,4.2,1.33,3.79,1.27
