Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2022,6,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Rybakina E.,74.0,12.0,946.0,2765.0,6.0,4.0,1.0,0.0,,,1.0,0.0,Retired,5.5,1.14,4.65,1.23,5.5,1.23,4.84,1.18
WTA,2022,6,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Kanepi K.,Bouzkova M.,115.0,86.0,673.0,863.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.66,2.2,1.72,2.22,1.8,2.28,1.71,2.15
WTA,2022,6,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Kovinic D.,Raducanu E.,98.0,18.0,799.0,2595.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,5.0,1.16,5.16,1.2,6.1,1.2,5.22,1.16
WTA,2022,6,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Halep S.,Haddad Maia B.,15.0,83.0,2657.0,868.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.08,8.0,1.07,10.19,1.1,10.37,1.07,8.69
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Parrizas Diaz N.,21.0,63.0,2474.0,1043.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.23,4.56,1.26,5.0,1.21,4.43
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Svitolina E.,25.0,17.0,2166.0,2641.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,1.3,3.71,1.35,3.82,1.31,3.46
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Krejcikova B.,Ostapenko J.,4.0,27.0,5213.0,2035.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.22,4.33,1.25,4.4,1.25,4.7,1.22,4.21
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Badosa P.,Kostyuk M.,6.0,66.0,4264.0,1030.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.22,4.33,1.27,4.13,1.27,4.6,1.23,4.16
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Sakkari M.,Kudermetova V.,8.0,32.0,4071.0,1695.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.46,2.89,1.5,3.06,1.43,2.81
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Wang Q.,51.0,110.0,1153.0,714.0,4.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.2,4.5,1.22,4.82,1.25,4.85,1.21,4.4
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Anisimova A.,Osaka N.,60.0,14.0,1060.0,2696.0,4.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,3.2,1.36,3.1,1.41,3.62,1.44,3.11,1.37
WTA,2022,6,Melbourne,Australian Open,2022-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Barty A.,Giorgi C.,1.0,33.0,7111.0,1692.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.06,11.32,1.1,12.5,1.07,9.1
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Cornet A.,Zidansek T.,61.0,29.0,1050.0,1931.0,4.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.61,2.3,1.6,2.47,1.73,2.47,1.63,2.29
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Collins D.,Tauson C.,30.0,39.0,1911.0,1459.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.0,1.8,2.04,1.85,2.05,1.9,1.98,1.83
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Halep S.,Kovinic D.,15.0,98.0,2657.0,799.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.06,10.0,1.03,17.54,1.08,17.54,1.05,11.16
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Mertens E.,Zhang S.,26.0,74.0,2091.0,946.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.27,4.13,1.34,4.2,1.28,3.67
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Kanepi K.,Inglis M.,115.0,133.0,673.0,573.0,2.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.28,3.75,1.32,3.67,1.32,3.8,1.29,3.61
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Vondrousova M.,2.0,41.0,5698.0,1447.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,2.2,1.66,2.29,1.68,2.4,1.76,2.2,1.67
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Kasatkina D.,9.0,23.0,3916.0,2360.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.3,1.4,3.85,1.35,3.23
WTA,2022,6,Melbourne,Australian Open,2022-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Cirstea S.,Pavlyuchenkova A.,38.0,11.0,1502.0,2968.0,6.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,2.5,1.53,2.5,1.59,2.78,1.59,2.5,1.53
WTA,2022,6,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Keys M.,Badosa P.,51.0,6.0,1153.0,4264.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.53,2.39,1.65,2.71,1.65,2.47,1.55
WTA,2022,6,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Krejcikova B.,Azarenka V.,4.0,25.0,5213.0,2166.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.44,2.91,1.47,2.91,1.55,2.75,1.46
WTA,2022,6,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Pegula J.,Sakkari M.,21.0,8.0,2474.0,4071.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,2.95,1.46,3.1,1.46,2.88,1.42
WTA,2022,6,Melbourne,Australian Open,2022-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Barty A.,Anisimova A.,1.0,60.0,7111.0,1060.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.82,1.25,5.0,1.21,4.49
WTA,2022,6,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Collins D.,Mertens E.,30.0,26.0,1911.0,2091.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.66,2.2,1.71,2.27,1.73,2.35,1.68,2.21
WTA,2022,6,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Cornet A.,Halep S.,61.0,15.0,1050.0,2657.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,6.0,1.12,6.75,1.14,7.59,1.14,6.41,1.12
WTA,2022,6,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Swiatek I.,Cirstea S.,9.0,38.0,3916.0,1502.0,5.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.16,5.0,1.18,5.74,1.21,5.75,1.16,5.22
WTA,2022,6,Melbourne,Australian Open,2022-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Kanepi K.,Sabalenka A.,115.0,2.0,673.0,5698.0,5.0,7.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,3.2,1.36,3.1,1.43,3.43,1.43,3.13,1.37
WTA,2022,6,Melbourne,Australian Open,2022-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Keys M.,Krejcikova B.,51.0,4.0,1153.0,5213.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.11,1.81,2.19,1.84,2.04,1.78
WTA,2022,6,Melbourne,Australian Open,2022-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Barty A.,Pegula J.,1.0,21.0,7111.0,2474.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6.5,1.13,7.05,1.16,7.05,1.12,6.34
WTA,2022,6,Melbourne,Australian Open,2022-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Collins D.,Cornet A.,30.0,61.0,1911.0,1050.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.2,1.4,3.25,1.4,3.32,1.37,3.14
WTA,2022,6,Melbourne,Australian Open,2022-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Kanepi K.,9.0,115.0,3916.0,673.0,4.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.25,4.0,1.25,4.5,1.27,4.7,1.23,4.22
WTA,2022,6,Melbourne,Australian Open,2022-01-27,Grand Slam,Outdoor,Hard,Semifinals,3,Barty A.,Keys M.,1.0,51.0,7111.0,1153.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.24,4.55,1.28,4.73,1.22,4.3
WTA,2022,6,Melbourne,Australian Open,2022-01-27,Grand Slam,Outdoor,Hard,Semifinals,3,Collins D.,Swiatek I.,30.0,9.0,1911.0,3916.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.66,2.4,1.65,2.47,1.7,2.3,1.63
WTA,2022,6,Melbourne,Australian Open,2022-01-29,Grand Slam,Outdoor,Hard,The Final,3,Barty A.,Collins D.,1.0,30.0,7111.0,1911.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.8,1.22,4.83,1.26,5.0,1.21,4.51
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Maria T.,26.0,105.0,1670.0,612.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.3,3.87,1.33,4.0,1.29,3.58
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Tan H.,66.0,106.0,989.0,608.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.47,2.89,1.47,3.26,1.39,3.02
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Niemeier J.,64.0,102.0,1000.0,650.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,3.0,1.4,2.74,1.51,3.0,1.55,2.7,1.47
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Haddad Maia B.,Bucsa C.,48.0,134.0,1158.0,471.0,6.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.36,3.2,1.34,3.51,1.38,3.87,1.33,3.37
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Linette M.,Jabeur O.,52.0,6.0,1111.0,4380.0,3.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,6.0,1.12,7.14,1.12,7.4,1.17,6.49,1.12
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Monnet C.,81.0,253.0,808.0,276.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.12,7.41,1.13,8.5,1.1,7.03
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Kanepi K.,Muguruza G.,46.0,10.0,1177.0,3060.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.06,1.83,2.21,1.91,2.03,1.79
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Sasnovich A.,Wang Xin.,47.0,77.0,1171.0,864.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.48,2.84,1.51,3.0,1.44,2.79
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Siniakova K.,Martic P.,56.0,76.0,1062.0,869.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.75,1.44,3.2,1.4,3.38,1.5,2.97,1.4
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Pera B.,24.0,116.0,1783.0,552.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.1,1.46,3.2,1.4,2.97
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Danilovic O.,Galfi D.,172.0,96.0,377.0,695.0,3.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.72,2.2,1.74,2.3,1.75,2.14,1.72
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Gracheva V.,Sharma A.,71.0,124.0,914.0,510.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.44,2.75,1.41,3.11,1.49,3.13,1.42,2.88
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Van Uytvanck A.,Li A.,60.0,67.0,1035.0,981.0,3.0,6.0,2.0,3.0,,,0.0,1.0,Retired,1.72,2.1,1.78,2.15,1.86,2.19,1.76,2.08
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Sakkari M.,Burel C.,3.0,94.0,4726.0,714.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.09,9.03,1.11,10.25,1.07,8.45
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Ruse E.G.,32.0,51.0,1505.0,1116.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.58,1.58,2.62,1.54,2.49
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Gauff C.,Marino R.,23.0,115.0,1886.0,557.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.25,4.0,1.23,4.6,1.26,4.95,1.22,4.31
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Bjorklund M.,100.0,148.0,652.0,433.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.49,2.8,1.65,2.8,1.54,2.49
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Bencic B.,Jani R.L.,14.0,145.0,2525.0,439.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.05,12.52,1.06,13.0,1.05,11.16
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Fernandez L.A.,Mladenovic K.,18.0,107.0,2245.0,606.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.14,5.5,1.15,6.18,1.17,6.75,1.14,5.8
WTA,2022,23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Bouzkova M.,Gasanova A.,69.0,154.0,945.0,418.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.19,5.2,1.29,6.05,1.19,4.87
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Petkovic A.,Dodin O.,65.0,84.0,997.0,788.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.9,1.74,2.21,1.9,2.21,1.79,2.03
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Osaka N.,28.0,38.0,1610.0,1295.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.54,2.64,1.61,2.85,1.5,2.59
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Trevisan M.,Dart H.,59.0,111.0,1038.0,594.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.18,5.41,1.23,5.52,1.19,4.75
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Andreescu B.,Bonaventure Y.,72.0,168.0,913.0,380.0,3.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,1.08,8.0,1.1,8.43,1.12,8.5,1.09,7.52
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Zheng Q.,Zanevska M.,74.0,62.0,879.0,1015.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.2,1.66,2.34,1.74,2.34,1.67,2.22
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Saville D.,Grammatikopoulou V.,127.0,187.0,496.0,355.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.17,5.62,1.22,5.62,1.17,5.1
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Bogdan A.,15.0,93.0,2440.0,716.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.3,3.5,1.3,3.86,1.36,4.15,1.31,3.47
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kvitova P.,Bondar A.,34.0,61.0,1435.0,1033.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.1,1.75,2.18,1.8,2.28,1.7,2.15
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Tsurenko L.,1.0,119.0,7061.0,537.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.02,17.0,1.02,22.11,1.02,25.0,1.01,18.06
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Riske A.,Yastremska D.,43.0,82.0,1201.0,804.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.53,2.54,1.57,2.6,1.67,2.43,1.56
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Parry D.,Krejcikova B.,97.0,2.0,682.0,4911.0,1.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,4.5,1.2,4.32,1.25,4.75,1.25,4.31,1.22
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kovinic D.,Samsonova L.,95.0,27.0,713.0,1670.0,2.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,2.75,1.44,2.94,1.45,3.1,1.45,2.83,1.42
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Jacquemot E.,Watson H.,215.0,103.0,323.0,633.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.9,2.02,1.87,2.05,1.95,1.94,1.87
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Jeanjean L.,Parrizas Diaz N.,227.0,45.0,307.0,1190.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,4.5,1.2,4.34,1.25,4.59,1.27,4.24,1.22
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Raducanu E.,Noskova L.,12.0,184.0,2910.0,359.0,6.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.4,3.0,1.42,3.08,1.42,3.32,1.38,3.07
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Schmiedlova A.,Kucova K.,92.0,88.0,724.0,771.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.5,2.62,1.47,2.88,1.53,3.0,1.46,2.73
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Tomljanovic A.,Kontaveit A.,42.0,5.0,1216.0,4446.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,3.5,1.3,3.51,1.34,4.0,1.4,3.35,1.33
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kudermetova V.,Zhu L.,29.0,99.0,1585.0,675.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.22,4.33,1.26,4.2,1.25,4.77,1.22,4.35
WTA,2022,23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kerber A.,Frech M.,17.0,89.0,2354.0,760.0,2.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.36,3.2,1.41,3.15,1.41,3.52,1.37,3.1
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pliskova Ka.,Andrianjafitrimo T.,8.0,141.0,3678.0,456.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.11,6.5,1.12,7.29,1.12,7.5,1.11,6.86
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Collins D.,Tomova V.,9.0,140.0,3315.0,459.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.12,6.0,1.12,7.42,1.14,7.42,1.12,6.3
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Krunic A.,Rakhimova K.,114.0,109.0,562.0,599.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.58,1.6,2.65,1.53,2.51
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Bronzetti L.,13.0,73.0,2536.0,890.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.13,1.44,3.2,1.39,3.0
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Doi M.,40.0,98.0,1266.0,680.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.17,1.23,5.3,1.19,4.75
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Volynets K.,Golubic V.,135.0,53.0,468.0,1086.0,6.0,2.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.15,1.86,2.03,1.8
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Rus A.,16.0,78.0,2420.0,857.0,6.0,1.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.2,4.5,1.26,4.25,1.31,4.5,1.25,4.02
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Minnen G.,31.0,83.0,1531.0,792.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.33,1.11,8.5,1.09,7.54
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Townsend T.,79.0,342.0,855.0,180.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.53,2.34,1.66,2.5,1.7,2.31,1.61
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Paolini J.,63.0,55.0,1004.0,1074.0,4.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.44,2.75,1.49,2.79,1.5,2.85,1.47,2.73
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Kalinskaya A.,22.0,86.0,1899.0,784.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.2,1.37,3.35,1.42,3.4,1.36,3.17
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Rogers S.,Martincova T.,50.0,54.0,1134.0,1083.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.1,1.81,2.1,1.86,2.15,1.77,2.06
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Kostyuk M.,49.0,58.0,1135.0,1050.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.1,1.98,1.94,1.86
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Bara I.,37.0,112.0,1365.0,574.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.14,6.48,1.2,7.1,1.16,5.26
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Kalinina A.,Baptiste H.,36.0,123.0,1387.0,512.0,5.0,2.0,,,,,0.0,0.0,Retired,1.2,4.5,1.23,4.64,1.24,4.73,1.21,4.4
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Giorgi C.,Zhang S.,30.0,41.0,1583.0,1240.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.66,2.2,1.7,2.26,1.75,2.35,1.7,2.17
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pegula J.,Wang Q.,11.0,129.0,2955.0,487.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.19,1.22,5.25,1.19,4.69
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Juvan K.,Selekhmeteva O.,68.0,196.0,980.0,343.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.5,1.26,4.22,1.38,4.25,1.29,3.61
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Zidansek T.,Liu C.,25.0,75.0,1683.0,873.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,1.98,1.91,2.07,2.05,1.96,1.85
WTA,2022,23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Brengle M.,Buzarnescu M.,57.0,120.0,1062.0,522.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.42,3.08,1.42,3.33,1.37,3.08
