Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Karlovic I.,10.0,124.0,2565.0,436.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.28,3.75,1.29,4.04,1.3,4.25,1.26,3.84
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Sugita Y.,16.0,91.0,2004.0,608.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.12,6.0,1.14,6.9,1.14,7.0,1.12,6.24
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Basilashvili N.,51.0,29.0,1050.0,1485.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.3,1.56,2.6,1.68,2.6,1.58,2.39
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Tabilo A.,19.0,208.0,1860.0,233.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,7.1,1.14,7.95,1.11,6.52
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Herbert P.H.,11.0,64.0,2555.0,865.0,6.0,1.0,6.0,4.0,4.0,6.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.14,5.5,1.15,6.61,1.16,7.0,1.13,5.92
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Ymer M.,17.0,78.0,1995.0,709.0,6.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,1.36,3.2,1.42,3.14,1.44,3.3,1.38,3.03
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Gojowczyk P.,30.0,120.0,1422.0,463.0,6.0,4.0,6.0,1.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.24,4.55,1.29,4.55,1.23,4.19
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Simon G.,26.0,61.0,1520.0,890.0,6.0,2.0,6.0,4.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.2,4.5,1.21,5.02,1.22,5.5,1.19,4.71
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Seppi A.,15.0,85.0,2045.0,646.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.22,4.33,1.21,5.09,1.24,5.09,1.21,4.48
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Anderson K.,34.0,122.0,1335.0,445.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.8,2.0,1.86,2.05,1.86,2.15,1.8,2.02
ATP,2020,4,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Delbonis F.,1.0,76.0,10235.0,711.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,29.0,0.967,1.01,29.89,1.02,35.0,1.01,21.52
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Lajovic D.,14.0,27.0,2130.0,1516.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.2,1.37,3.39,1.44,3.54,1.36,3.16
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Paul T.,67.0,80.0,827.0,696.0,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.72,2.1,1.78,2.17,1.78,2.2,1.73,2.12
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Bautista Agut R.,39.0,9.0,1205.0,2630.0,6.0,7.0,6.0,4.0,6.0,0.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,3.2,1.36,3.56,1.34,3.56,1.4,3.28,1.34
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Nishioka Y.,2.0,71.0,9720.0,797.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,23.0,1.01,27.33,1.02,35.0,1.01,19.65
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Sandgren T.,Querrey S.,100.0,45.0,573.0,1100.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.37,1.57,2.77,1.51,2.77,1.62,2.47,1.55
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Tsitsipas S.,35.0,6.0,1305.0,5375.0,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.2,1.36,3.22,1.4,3.36,1.4,3.16,1.36
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Pella G.,12.0,25.0,2310.0,1585.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.72,2.13,1.8,2.28,1.8,2.13,1.72
ATP,2020,4,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Millman J.,3.0,47.0,6590.0,1096.0,4.0,6.0,7.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.04,13.0,1.07,11.39,1.07,13.0,1.05,10.53
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Gulbis E.,10.0,256.0,2565.0,179.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.5,1.44,3.01,1.56,3.03,1.48,2.67
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Fritz T.,5.0,34.0,5890.0,1335.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.39,3.27,1.43,3.27,1.39,2.98
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Goffin D.,16.0,11.0,2004.0,2555.0,2.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.62,1.47,2.91,1.55,2.91,1.46,2.73
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Carreno Busta P.,1.0,30.0,10235.0,1422.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,14.64,1.05,20.0,1.02,14.33
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Isner J.,15.0,19.0,2045.0,1860.0,6.0,4.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.66,2.2,1.61,2.49,1.75,2.49,1.64,2.26
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,Khachanov K.,26.0,17.0,1520.0,1995.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,1.36,3.2,1.4,3.23,1.41,3.36,1.37,3.11
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Verdasco F.,7.0,51.0,3345.0,1050.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.43,3.07,1.46,3.07,1.42,2.86
ATP,2020,4,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Popyrin A.,4.0,96.0,5960.0,585.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,8.13,1.12,8.55,1.1,7.21
ATP,2020,4,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Cilic M.,35.0,39.0,1305.0,1205.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.53,2.5,1.56,2.64,1.58,2.66,1.52,2.53
ATP,2020,4,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Schwartzman D.,2.0,14.0,9720.0,2130.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,14.57,1.06,14.57,1.04,11.88
ATP,2020,4,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Sandgren T.,Fognini F.,100.0,12.0,573.0,2310.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,2.37,1.57,2.49,1.62,2.5,1.63,2.38,1.59
ATP,2020,4,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Fucsovics M.,3.0,67.0,6590.0,827.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.5,1.16,6.35,1.2,6.35,1.15,5.53
ATP,2020,4,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Monfils G.,5.0,10.0,5890.0,2565.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,1.34,3.64,1.36,3.7,1.32,3.38
ATP,2020,4,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Medvedev D.,15.0,4.0,2045.0,5960.0,6.0,2.0,2.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,3.75,1.28,4.03,1.3,4.03,1.32,3.79,1.27
ATP,2020,4,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Kyrgios N.,1.0,26.0,10235.0,1520.0,6.0,3.0,3.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.16,5.0,1.18,5.84,1.2,6.15,1.15,5.38
ATP,2020,4,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Rublev A.,7.0,16.0,3345.0,2004.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.16,1.79,2.16,1.91,2.02,1.81
ATP,2020,4,Melbourne,Australian Open,2020-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Sandgren T.,3.0,100.0,6590.0,573.0,6.0,3.0,2.0,6.0,2.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.08,8.0,1.11,8.71,1.12,9.3,1.08,7.94
ATP,2020,4,Melbourne,Australian Open,2020-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Raonic M.,2.0,35.0,9720.0,1305.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.35,1.16,7.35,1.12,6.28
ATP,2020,4,Melbourne,Australian Open,2020-01-29,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Wawrinka S.,7.0,15.0,3345.0,2045.0,1.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1.7,2.31,1.72,2.33,1.68,2.21
ATP,2020,4,Melbourne,Australian Open,2020-01-29,Grand Slam,Outdoor,Hard,Quarterfinals,5,Thiem D.,Nadal R.,5.0,1.0,5890.0,10235.0,7.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,3.2,1.36,3.73,1.33,3.73,1.37,3.42,1.32
ATP,2020,4,Melbourne,Australian Open,2020-01-30,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,2.0,3.0,9720.0,6590.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.14,6.84,1.15,7.1,1.13,6.25
ATP,2020,4,Melbourne,Australian Open,2020-01-31,Grand Slam,Outdoor,Hard,Semifinals,5,Thiem D.,Zverev A.,5.0,7.0,5890.0,3345.0,3.0,6.0,6.0,4.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.62,1.53,2.73,1.54,2.92,1.48,2.69
ATP,2020,4,Melbourne,Australian Open,2020-02-02,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Thiem D.,2.0,5.0,9720.0,5890.0,6.0,4.0,4.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.25,4.0,1.27,4.27,1.33,4.27,1.27,3.89
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Travaglia S.,63.0,87.0,829.0,684.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1.71,2.28,1.71,2.53,1.6,2.33
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Andujar P.,32.0,56.0,1355.0,942.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,7.25,1.14,7.9,1.11,6.57
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Novak D.,99.0,85.0,627.0,695.0,3.0,6.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,0.0,3.0,2.0,Completed,2.62,1.5,2.41,1.64,2.64,1.64,2.46,1.55
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Coria F.,Jung J.,103.0,122.0,569.0,462.0,2.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,0.0,2.0,2.0,Retired,3.75,1.28,3.71,1.32,4.25,1.33,3.61,1.29
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Gerasimov E.,Lajovic D.,72.0,24.0,744.0,1695.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.66,2.18,1.77,2.26,1.77,2.17,1.69
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Londero J.I.,Donskoy E.,62.0,114.0,832.0,505.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.57,2.37,1.63,2.43,1.63,2.49,1.59,2.36
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Schwartzman D.,76.0,13.0,727.0,2265.0,3.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,3.5,1.3,3.53,1.35,3.74,1.35,3.43,1.31
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Korda S.,17.0,205.0,2075.0,252.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.11,6.5,1.13,7.17,1.16,7.45,1.12,6.5
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Sonego L.,39.0,46.0,1191.0,1030.0,6.0,1.0,6.0,4.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.2,1.62,2.45,1.69,2.45,1.6,2.34
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Anderson K.,7.0,117.0,3630.0,490.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.33,3.4,1.31,3.83,1.34,3.9,1.29,3.61
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Uchiyama Y.,27.0,86.0,1500.0,685.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.12,7.48,1.18,7.95,1.11,6.72
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Cuevas P.,389.0,61.0,95.0,857.0,3.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.57,2.37,1.64,2.41,1.65,2.45,1.61,2.32
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Gojowczyk P.,33.0,127.0,1353.0,444.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,5.05,1.23,5.05,1.2,4.57
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Safwat M.,52.0,135.0,970.0,407.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.21,5.06,1.22,5.5,1.18,4.82
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Krueger M.,Sousa P.,198.0,110.0,264.0,522.0,3.0,6.0,6.0,2.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.18,5.57,1.2,6.35,1.17,5.17
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Nakashima B.,Lorenzi P.,223.0,125.0,229.0,447.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.18,5.59,1.23,5.59,1.2,4.65
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Ramos-Vinolas A.,6.0,41.0,5095.0,1130.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,25.2,1.03,25.2,1.02,17.2
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Cressy M.,Kovalik J.,168.0,123.0,320.0,452.0,6.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.59,2.54,1.6,2.63,1.55,2.45
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Koepfer D.,25.0,91.0,1545.0,652.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.21,5.04,1.25,5.05,1.2,4.61
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Giron M.,Polmans M.,96.0,121.0,639.0,462.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.28,3.75,1.33,3.7,1.35,3.85,1.3,3.5
ATP,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Kukushkin M.,Balazs A.,90.0,78.0,661.0,715.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.38,3.35,1.41,3.58,1.34,3.25
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kwon S.W.,Kwiatkowski T.S.,73.0,187.0,742.0,281.0,3.0,6.0,7.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.36,3.44,1.37,3.6,1.32,3.38
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Gaio F.,65.0,132.0,809.0,423.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.18,5.69,1.22,5.9,1.17,5.05
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Bublik A.,44.0,54.0,1050.0,965.0,2.0,6.0,7.0,5.0,7.0,5.0,6.0,0.0,,,3.0,1.0,Completed,1.3,3.5,1.32,3.75,1.39,3.75,1.32,3.37
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Isner J.,64.0,22.0,825.0,1805.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,3.4,1.33,3.19,1.41,3.41,1.42,3.1,1.37
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,10.0,35.0,2555.0,1312.0,7.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.6,2.52,1.63,2.6,1.56,2.43
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Ymer M.,26.0,71.0,1503.0,759.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.09,1.18,6.6,1.14,5.66
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Cecchinato M.,95.0,108.0,641.0,526.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.48,1.28,4.8,1.22,4.26
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Dzumhur D.,1.0,109.0,10860.0,524.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,28.01,1.02,35.0,1.01,21.84
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,Martinez P.,29.0,106.0,1405.0,546.0,6.0,0.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.08,1.16,6.6,1.14,5.64
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,Blanch U.,19.0,244.0,1900.0,207.0,4.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.36,3.2,1.38,3.34,1.41,3.35,1.36,3.16
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Sousa J.,186.0,68.0,281.0,776.0,6.0,2.0,7.0,5.0,2.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.72,2.1,1.8,2.13,1.84,2.15,1.77,2.05
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov An.,Querrey S.,34.0,45.0,1527.0,1045.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,6.0,1.12,7.7,1.12,7.75,1.17,6.45,1.12
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Nishioka Y.,115.0,49.0,502.0,1007.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.4,3.2,1.43,3.35,1.38,3.07
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Mcdonald M.,37.0,243.0,1279.0,207.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.57,2.37,1.64,2.41,1.67,2.62,1.58,2.39
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Nagal S.,Klahn B.,124.0,129.0,448.0,436.0,6.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.5,2.53,1.59,2.9,1.63,2.61,1.5
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ruusuvuori E.,Bedene A.,92.0,53.0,648.0,965.0,6.0,3.0,3.0,6.0,6.0,1.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,2.0,1.8,2.16,1.78,2.25,1.86,2.1,1.74
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Sinner J.,16.0,74.0,2120.0,733.0,3.0,6.0,6.0,7.0,6.0,2.0,6.0,0.0,7.0,6.0,3.0,2.0,Completed,1.57,2.37,1.55,2.64,1.61,2.67,1.54,2.48
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Munar J.,3.0,105.0,7135.0,548.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Retired,1.05,11.0,1.05,13.44,1.07,13.44,1.05,10.48
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Monteiro T.,21.0,83.0,1806.0,700.0,6.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.08,8.0,1.12,7.57,1.14,8.6,1.1,7.05
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Kudla D.,38.0,111.0,1225.0,521.0,6.0,7.0,3.0,6.0,7.0,5.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.3,3.5,1.33,3.69,1.34,4.0,1.3,3.54
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Chardy J.,14.0,60.0,2234.0,860.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.16,1.17,7.5,1.12,6.31
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Barrere G.,Daniel T.,93.0,112.0,647.0,511.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.75,1.47,2.9,1.49,3.1,1.44,2.8
ATP,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Gombos N.,Albot R.,104.0,70.0,550.0,772.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.51,2.76,1.51,3.02,1.46,2.72
