Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Alcaraz C.,Sonego L.,2,46.0,8855,1005.0,6.0,4.0,6.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.04,13.0,1.05,15.2,1.05,28.0,1.03,14.22
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Borges N.,Davidovich Fokina A.,69,24.0,814,1530.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,4.5,1.2,4.48,1.25,4.75,1.25,4.36,1.21
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Shang J.,Nagal S.,140,137.0,435,450.0,2.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.48,2.86,1.5,3.19,1.44,2.8
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Griekspoor T.,Fils A.,31,34.0,1410,1233.0,3.0,6.0,6.0,1.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,2.38,1.57,2.4,1.65,2.45,1.7,2.34,1.6
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Humbert U.,Zhang Zh.,20,54.0,1765,911.0,6.0,2.0,5.0,7.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.4,3.0,1.41,3.15,1.44,3.16,1.39,3.03
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Kokkinakis T.,13,80.0,2775,711.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.13,6.0,1.15,6.58,1.16,6.58,1.13,5.89
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Cazaux A.,Rune H.,122,8.0,529,3815.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,5.5,1.14,5.66,1.18,5.92,1.18,5.44,1.15
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,Grenier H.,30,178.0,1425,340.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.13,6.0,1.11,8.12,1.15,8.12,1.1,6.83
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Hurkacz H.,Mensik J.,9,142.0,3320,433.0,6.0,7.0,6.0,1.0,5.0,7.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.25,4.0,1.26,4.38,1.26,4.5,1.23,4.16
ATP,2024,5,Melbourne,Australian Open,2024-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Ruusuvuori E.,3,53.0,7555,921.0,3.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,1.1,7.0,1.13,7.3,1.18,8.0,1.11,6.68
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Khachanov K.,Machac T.,15,75.0,2430,748.0,6.0,4.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.62,2.3,1.68,2.34,1.68,2.43,1.61,2.32
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Sinner J.,Baez S.,4,29.0,6490,1435.0,6.0,0.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,17.0,1.02,27.15,1.03,30.0,1.02,17.61
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Fritz T.,Marozsan F.,12,67.0,2840,823.0,3.0,6.0,6.0,4.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,1.32,3.68,1.35,3.68,1.31,3.51
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Van Assche L.,7,79.0,4025,715.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.21,5.03,1.25,5.03,1.2,4.6
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Mannarino A.,Shelton B.,19,16.0,1765,2225.0,7.0,6.0,1.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.2,1.36,3.23,1.4,4.12,1.4,3.19,1.36
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Etcheverry T.,1,32.0,11055,1375.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,13.85,1.09,13.85,1.05,10.36
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Cobolli F.,10,100.0,2950,617.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.07,9.0,1.06,13.01,1.08,13.01,1.06,9.15
ATP,2024,5,Melbourne,Australian Open,2024-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Korda S.,5,26.0,5010,1480.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.39,3.26,1.42,3.4,1.36,3.15
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Kecmanovic M.,Paul T.,60,14.0,890,2670.0,6.0,4.0,3.0,6.0,2.0,6.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,3.2,1.36,3.38,1.37,3.38,1.4,3.17,1.36
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Hurkacz H.,Humbert U.,9,20.0,3320,1765.0,3.0,6.0,6.0,1.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.57,2.38,1.68,2.34,1.68,2.45,1.62,2.31
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Cazaux A.,Griekspoor T.,122,31.0,529,1410.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,2.3,1.62,2.22,1.74,2.39,1.75,2.22,1.67
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Alcaraz C.,Shang J.,2,140.0,8855,435.0,6.0,1.0,6.0,1.0,1.0,0.0,,,,,2.0,0.0,Retired,1.03,15.0,1.03,20.85,1.03,20.85,1.02,15.24
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Norrie C.,Ruud C.,22,11.0,1710,2910.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,3.2,1.36,3.05,1.43,3.2,1.43,3.03,1.39
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Borges N.,Dimitrov G.,69,13.0,814,2775.0,6.0,7.0,6.0,4.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,10.0,1.06,9.79,1.09,10.0,1.09,8.69,1.07
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Auger-Aliassime F.,3,30.0,7555,1425.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.17,5.0,1.22,4.86,1.24,5.05,1.2,4.65
ATP,2024,5,Melbourne,Australian Open,2024-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Michelsen A.,6,91.0,4275,656.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.17,5.0,1.18,5.96,1.21,5.96,1.17,5.07
ATP,2024,5,Melbourne,Australian Open,2024-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Mannarino A.,1,19.0,11055,1765.0,6.0,0.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,19.0,1.05,15.74,1.05,19.0,1.02,14.16
ATP,2024,5,Melbourne,Australian Open,2024-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Fritz T.,Tsitsipas S.,12,7.0,2840,4025.0,7.0,6.0,5.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.2,1.67,2.22,1.74,2.4,1.74,2.22,1.67
ATP,2024,5,Melbourne,Australian Open,2024-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Sinner J.,Khachanov K.,4,15.0,6490,2430.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.13,7.23,1.13,8.2,1.1,7.22
ATP,2024,5,Melbourne,Australian Open,2024-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,De Minaur A.,5,10.0,5010,2950.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,1.73,2.1,1.85,2.06,1.85,2.23,1.77,2.07
ATP,2024,5,Melbourne,Australian Open,2024-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Borges N.,3,69.0,7555,814.0,6.0,3.0,7.0,6.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.04,13.0,1.07,10.92,1.07,13.0,1.05,10.51
ATP,2024,5,Melbourne,Australian Open,2024-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Hurkacz H.,Cazaux A.,9,122.0,3320,529.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.4,1.41,3.17,1.44,3.4,1.38,3.07
ATP,2024,5,Melbourne,Australian Open,2024-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Norrie C.,6,22.0,4275,1710.0,7.0,5.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.25,4.0,1.25,4.46,1.31,4.46,1.24,4.03
ATP,2024,5,Melbourne,Australian Open,2024-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,Kecmanovic M.,2,60.0,8855,890.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,13.28,1.08,13.28,1.05,10.79
ATP,2024,5,Melbourne,Australian Open,2024-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Fritz T.,1,12.0,11055,2840.0,7.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.11,8.55,1.11,8.55,1.1,7.3
ATP,2024,5,Melbourne,Australian Open,2024-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sinner J.,Rublev A.,4,5.0,6490,5010.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,1.22,4.85,1.24,4.85,1.21,4.42
ATP,2024,5,Melbourne,Australian Open,2024-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Hurkacz H.,3,9.0,7555,3320.0,7.0,6.0,2.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.42,3.14,1.44,3.14,1.39,3.0
ATP,2024,5,Melbourne,Australian Open,2024-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Alcaraz C.,6,2.0,4275,8855.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,4.5,1.2,4.35,1.26,4.85,1.26,4.26,1.23
ATP,2024,5,Melbourne,Australian Open,2024-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Sinner J.,Djokovic N.,4,1.0,6490,11055.0,6.0,1.0,6.0,2.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,2.63,1.5,2.66,1.54,2.75,1.54,2.6,1.5
ATP,2024,5,Melbourne,Australian Open,2024-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Zverev A.,3,6.0,7555,4275.0,5.0,7.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.73,2.1,1.75,2.21,1.79,2.25,1.71,2.16
ATP,2024,5,Melbourne,Australian Open,2024-01-28,Grand Slam,Outdoor,Hard,The Final,5,Sinner J.,Medvedev D.,4,3.0,6490,7555.0,3.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.36,3.25,1.33,3.67,1.4,3.75,1.35,3.29
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Nakashima B.,Moreno De Alboran N.,84,130.0,700,497.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.57,2.38,1.54,2.66,1.59,2.66,1.54,2.49
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Rublev A.,Daniel T.,6,80.0,4700,715.0,6.0,2.0,6.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.04,13.0,1.06,14.08,1.08,14.08,1.05,11.4
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Martinez P.,Tirante T.A.,48,109.0,995,580.0,5.0,7.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.29,3.75,1.31,3.91,1.35,3.91,1.3,3.58
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Sonego L.,Humbert U.,49,16.0,991,2285.0,6.0,4.0,2.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.5,1.53,2.75,1.52,2.75,1.57,2.59,1.51
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Zhang Zh.,Vukic A.,44,89.0,1056,672.0,6.0,4.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.36,3.2,1.39,3.3,1.39,3.43,1.35,3.22
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,De Jong J.,Draper J.,176,39.0,344,1131.0,7.0,5.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,4.5,1.2,4.22,1.27,4.54,1.29,4.12,1.24
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Hurkacz H.,Mochizuki S.,8,162.0,3885,366.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,0.0,6.0,3.0,3.0,2.0,Completed,1.03,15.0,1.05,15.11,1.09,15.11,1.04,12.27
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Kovacevic A.,10,87.0,3555,681.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.1,8.78,1.12,8.85,1.09,7.5
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Marterer M.,Thompson J.,101,36.0,622,1156.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,2.3,1.62,2.51,1.6,2.71,1.63,2.42,1.57
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Alcaraz C.,Wolf J.J.,3,107.0,7300,585.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,41.77,1.03,41.77,1.01,23.24
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Coric B.,124,73.0,515,744.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,3.2,1.36,3.23,1.4,3.25,1.41,3.1,1.37
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Muller A.,Nardi L.,90,72.0,670,748.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.5,1.6,2.52,1.62,2.54,1.56,2.44
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bergs Z.,Tabilo A.,104,24.0,611,1645.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.2,1.36,3.3,1.39,3.3,1.4,3.12,1.37
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Diallo G.,350,166.0,143,360.0,7.0,5.0,7.0,6.0,3.0,6.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,2.75,1.44,2.54,1.58,2.8,1.58,2.56,1.52
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Marozsan F.,Kukushkin M.,43,136.0,1083,492.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.27,4.26,1.33,4.26,1.26,3.93
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Korda S.,Mayot H.,28,122.0,1565,522.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.21,4.99,1.22,5.05,1.19,4.71
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Altmaier D.,Djere L.,83,52.0,702,960.0,7.0,5.0,6.0,4.0,6.0,7.0,5.0,7.0,7.0,6.0,3.0,2.0,Completed,1.53,2.5,1.61,2.49,1.61,2.55,1.56,2.44
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Jarry N.,79,19.0,720,2075.0,6.0,2.0,6.0,1.0,3.0,6.0,6.0,0.0,,,3.0,1.0,Completed,2.75,1.44,2.88,1.48,2.95,1.5,2.81,1.44
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ofner S.,Atmane T.,45,121.0,1038,525.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.57,2.38,1.56,2.62,1.59,2.62,1.54,2.5
ATP,2024,32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Murray A.,98,75.0,628,728.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.5,1.58,2.54,1.62,2.54,1.55,2.46
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kwon S.W.,Ruusuvuori E.,494,67.0,85,783.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,6.0,1.13,6.2,1.16,6.85,1.17,5.86,1.14
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Karatsev A.,59,82.0,855,705.0,6.0,4.0,4.0,6.0,1.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.57,2.38,1.62,2.47,1.63,2.5,1.58,2.41
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Sinner J.,Eubanks C.,2,46.0,8770,1028.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,27.95,1.04,27.95,1.02,17.1
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Squire H.,Purcell M.,221,94.0,280,647.0,6.0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.44,2.75,1.51,2.75,1.56,2.78,1.48,2.68
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Shelton B.,Gaston H.,15,88.0,2500,673.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.41,3.19,1.44,3.19,1.4,2.96
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Auger-Aliassime F.,Nishioka Y.,21,70.0,1885,766.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,5.32,1.22,5.36,1.19,4.87
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Baez S.,Heide G.,20,174.0,1990,346.0,4.0,6.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.17,5.0,1.17,5.84,1.22,5.84,1.17,5.18
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Arnaldi M.,Fils A.,35,38.0,1165,1145.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.2,1.67,2.04,1.87,2.27,1.87,2.07,1.77
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Fucsovics M.,9,54.0,3700,922.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,7.0,1.12,7.63,1.14,7.63,1.11,6.77
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kovalik J.,Giron M.,145,50.0,427,990.0,7.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.12,1.81,2.2,1.82,2.09,1.77
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Khachanov K.,Nagal S.,18,95.0,2090,635.0,6.0,2.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,1.15,6.53,1.15,6.69,1.13,6.11
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Zverev A.,Nadal R.,4,275.0,6305,205.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.81,1.34,3.81,1.31,3.49
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kotov P.,Norrie C.,56,33.0,892,1230.0,4.0,6.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,2.75,1.44,2.99,1.45,3.06,1.49,2.85,1.43
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cerundolo F.,Hanfmann Y.,27,85.0,1590,697.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,1.34,3.56,1.34,4.11,1.32,3.47
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Misolic F.,Virtanen O.,243,156.0,255,387.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.5,2.63,1.59,2.54,1.59,2.63,1.54,2.5
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tiafoe F.,Bellucci M.,26,173.0,1630,349.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.29,3.75,1.31,3.8,1.35,3.8,1.31,3.55
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Musetti L.,Galan D.E.,30,106.0,1370,609.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.13,6.0,1.16,6.07,1.22,6.25,1.15,5.65
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Paul T.,Cachin P.,14,108.0,2655,584.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,7.0,1.12,7.82,1.13,8.3,1.1,7.14
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Shapovalov D.,Van Assche L.,118,103.0,540,613.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.67,2.2,1.63,2.45,1.68,2.56,1.61,2.34
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kecmanovic M.,Monteiro T.,57,86.0,880,685.0,6.0,2.0,6.0,1.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.8,2.0,1.88,2.03,1.89,2.03,1.84,1.97
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Lajovic D.,Safiullin R.,61,42.0,831,1087.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.62,2.3,1.67,2.35,1.68,2.35,1.64,2.29
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Seyboth Wild T.,37,58.0,1155,855.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,2.3,1.62,2.34,1.68,2.36,1.68,2.27,1.65
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Van De Zandschulp B.,93,102.0,648,618.0,6.0,1.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,2.75,1.44,2.72,1.52,2.75,1.54,2.65,1.49
ATP,2024,32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Medvedev D.,Koepfer D.,5,65.0,6295,807.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,1.22,4.9,1.22,5.19,1.2,4.66
ATP,2024,32,Paris,French Open,2024-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Etcheverry T.,Cazaux A.,29,77.0,1550,725.0,3.0,6.0,6.0,2.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.22,4.85,1.23,4.85,1.2,4.54
ATP,2024,32,Paris,French Open,2024-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Meligeni Alves F.,7,137.0,4425,490.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,13.63,1.07,13.63,1.05,10.54
ATP,2024,32,Paris,French Open,2024-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Machac T.,Borges N.,34,47.0,1185,1006.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.62,2.3,1.63,2.43,1.63,2.46,1.6,2.38
