Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Mboko V.,Tauson C.,16,14.0,2447,2530.0,7.0,6.0,5,7,6,3,2.0,1.0,Completed,1.5,2.63,,,1.52,2.75,1.49,2.58,1.49,2.98
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Potapova A.,1,55.0,10990,1106.0,7.0,6.0,7,6,,,2.0,0.0,Completed,1.04,13.0,,,1.04,14.0,1.04,11.38,1.03,26.0
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Putintseva Y.,Sonmez Z.,94,112.0,799,694.0,6.0,3.0,6,7,6,3,2.0,1.0,Completed,1.73,2.1,,,1.83,2.15,1.74,2.07,1.82,2.2
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Baptiste H.,3,70.0,6423,979.0,3.0,6.0,6,0,6,3,2.0,1.0,Completed,1.06,10.0,,,1.08,10.0,1.07,8.27,1.09,11.5
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Muchova K.,Linette M.,19,50.0,2083,1157.0,6.0,1.0,6,1,,,2.0,0.0,Completed,1.2,4.5,,,1.23,4.6,1.21,4.36,1.22,5.3
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Jovic I.,Paolini J.,27,8.0,1671,4267.0,6.0,2.0,7,6,,,2.0,0.0,Completed,2.2,1.67,,,2.28,1.73,2.16,1.68,2.22,1.8
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Svitolina E.,Shnaider D.,12,22.0,2856,1953.0,7.0,6.0,6,3,,,2.0,0.0,Completed,1.5,2.63,,,1.53,2.75,1.49,2.58,1.51,2.92
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Andreeva M.,Ruse E.G.,7,79.0,4731,872.0,6.0,3.0,6,4,,,2.0,0.0,Completed,1.1,7.0,,,1.13,7.5,1.11,6.23,1.13,8.0
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Selekhmeteva O.,6,101.0,5453,769.0,6.0,3.0,6,2,,,2.0,0.0,Completed,1.05,11.0,,,1.06,11.0,1.05,9.35,1.08,12.0
WTA,2026,5,Melbourne,Australian Open,2026-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Pliskova Ka.,9,1057.0,4111,16.0,6.0,3.0,6,3,,,2.0,0.0,Completed,1.14,5.5,,,1.15,6.5,1.14,5.49,1.17,6.2
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Anisimova A.,Stearns P.,4,68.0,6320,987.0,6.0,1.0,6,4,,,2.0,0.0,Completed,1.14,5.5,,,1.17,6.0,1.15,5.3,1.19,6.2
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Wang Xin.,Noskova L.,46,13.0,1197,2641.0,7.0,5.0,6,4,,,2.0,0.0,Completed,2.75,1.44,,,2.9,1.5,2.71,1.45,2.98,1.49
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Mertens E.,Bartunkova N.,21,126.0,1956,582.0,6.0,0.0,6,4,,,2.0,0.0,Completed,1.29,3.75,,,1.29,4.33,1.27,3.74,1.33,4.0
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Kalinskaya A.,2,33.0,8328,1511.0,6.0,1.0,1,6,6,1,2.0,1.0,Completed,1.22,4.33,,,1.25,4.5,1.22,4.15,1.26,4.8
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Inglis M.,Osaka N.,168,17.0,418,2366.0,,,,,,,,,Walkover,7,1.1,,,7.0,1.12,6.54,1.1,8.4,1.13
WTA,2026,5,Melbourne,Australian Open,2026-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Rybakina E.,Valentova T.,5,54.0,5850,1121.0,6.0,2.0,6,3,,,2.0,0.0,Completed,1.17,5.0,,,1.2,5.0,1.18,4.78,1.19,6.0
WTA,2026,5,Melbourne,Australian Open,2026-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Mboko V.,1,16.0,10990,2447.0,6.0,1.0,7,6,,,2.0,0.0,Completed,1.14,5.5,,,1.17,5.75,1.16,5.22,1.18,6.2
WTA,2026,5,Melbourne,Australian Open,2026-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Jovic I.,Putintseva Y.,27,94.0,1671,799.0,6.0,0.0,6,1,,,2.0,0.0,Completed,1.29,3.75,,,1.44,4.0,1.29,3.59,1.29,4.3
WTA,2026,5,Melbourne,Australian Open,2026-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Gauff C.,Muchova K.,3,19.0,6423,2083.0,6.0,1.0,3,6,6,3,2.0,1.0,Completed,1.44,2.75,,,1.49,2.8,1.45,2.71,1.48,3.0
WTA,2026,5,Melbourne,Australian Open,2026-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Svitolina E.,Andreeva M.,12,7.0,2856,4731.0,6.0,2.0,6,4,,,2.0,0.0,Completed,2.5,1.53,,,2.7,1.57,2.53,1.51,2.72,1.57
WTA,2026,5,Melbourne,Australian Open,2026-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Pegula J.,Keys M.,6,9.0,5453,4111.0,6.0,3.0,6,4,,,2.0,0.0,Completed,1.62,2.3,,,1.65,2.5,1.59,2.33,1.63,2.58
WTA,2026,5,Melbourne,Australian Open,2026-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Anisimova A.,Wang Xin.,4,46.0,6320,1197.0,7.0,6.0,6,4,,,2.0,0.0,Completed,1.14,5.5,,,1.17,6.5,1.14,5.5,1.16,7.0
WTA,2026,5,Melbourne,Australian Open,2026-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Rybakina E.,Mertens E.,5,21.0,5850,1956.0,6.0,1.0,6,3,,,2.0,0.0,Completed,1.14,5.5,,,1.18,5.5,1.15,5.22,1.17,6.4
WTA,2026,5,Melbourne,Australian Open,2026-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Swiatek I.,Inglis M.,2,168.0,8328,418.0,6.0,0.0,6,3,,,2.0,0.0,Completed,1.01,23.0,,,1.02,23.0,1.01,16.77,1.02,34.0
WTA,2026,5,Melbourne,Australian Open,2026-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Jovic I.,1,27.0,10990,1671.0,6.0,3.0,6,0,,,2.0,0.0,Completed,1.14,5.5,,,1.16,6.0,1.14,5.41,1.17,6.8
WTA,2026,5,Melbourne,Australian Open,2026-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Gauff C.,12,3.0,2856,6423.0,6.0,1.0,6,2,,,2.0,0.0,Completed,2.63,1.5,,,2.8,1.55,2.58,1.5,2.68,1.59
WTA,2026,5,Melbourne,Australian Open,2026-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Swiatek I.,5,2.0,5850,8328.0,7.0,5.0,6,1,,,2.0,0.0,Completed,1.67,2.2,,,1.75,2.2,1.71,2.13,1.78,2.26
WTA,2026,5,Melbourne,Australian Open,2026-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Pegula J.,Anisimova A.,6,4.0,5453,6320.0,6.0,2.0,7,6,,,2.0,0.0,Completed,2.1,1.73,,,2.1,1.83,2.05,1.76,2.24,1.8
WTA,2026,5,Melbourne,Australian Open,2026-01-29,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Svitolina E.,1,12.0,10990,2856.0,6.0,2.0,6,3,,,2.0,0.0,Completed,1.2,4.5,,,1.29,4.6,1.22,4.19,1.24,5.0
WTA,2026,5,Melbourne,Australian Open,2026-01-29,Grand Slam,Outdoor,Hard,Semifinals,3,Rybakina E.,Pegula J.,5,6.0,5850,5453.0,6.0,3.0,7,6,,,2.0,0.0,Completed,1.44,2.75,,,1.48,2.95,1.43,2.77,1.47,3.1
WTA,2026,5,Melbourne,Australian Open,2026-01-31,Grand Slam,Outdoor,Hard,The Final,3,Rybakina E.,Sabalenka A.,5,1.0,5850,10990.0,6.0,4.0,4,6,6,4,2.0,1.0,Completed,2.38,1.62,,,2.48,1.63,2.36,1.6,2.48,1.67
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,McNally C.,Tomljanovic A.,63,100.0,1018,784.0,3.0,6.0,7,6,6,3,2.0,1.0,Completed,1.3,3.5,,,1.4,3.5,1.35,3.13,1.39,3.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Kostyuk M.,Selekhmeteva O.,15,88.0,2387,865.0,6.0,2.0,6,3,	,,2.0,0.0,Completed,1.06,10.0,,,1.07,10.0,1.06,8.77,1.08,12.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bouzkova M.,Bronzetti L.,28,172.0,1631,448.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.22,4.33,,,1.25,4.4,1.22,4.17,1.24,4.8
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xin.,Tagger L.,34,90.0,1371,857.0,6.0,3.0,3,6,6,4,2.0,1.0,Completed,2.3,1.62,,,2.5,1.62,2.33,1.58,2.5,1.65
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bencic B.,Kraus S.,11,98.0,3145,795.0,6.0,2.0,6,3,,	,2.0,0.0,Completed,1.22,4.33,,,1.29,4.33,1.25,3.9,1.28,4.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Volynets K.,Burel C.,108,1486.0,705,3.0,6.0,3.0,6,1,	,,2.0,0.0,Completed,1.2,4.5,,,1.2,4.8,1.19,4.51,1.23,5.1
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Blinkova A.,55,103.0,1093,733.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.29,3.75,,,1.36,3.75,1.32,3.33,1.38,3.55
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xiy.,Kovinic D.,148,,516,,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.04,13.0,,,1.04,15.0,1.03,11.75,1.04,17.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Linette M.,Valentova T.,73,42.0,931,1265.0,5.0,7.0,6,4,7,6,2.0,1.0,Completed,3.75,1.29,,,4.1,1.3,3.75,1.26,4.1,1.32
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Baptiste H.,Krejcikova B.,26,41.0,1683,1271.0,6.0,7.0,7,6,6,2,2.0,1.0,Completed,1.73,2.1,,,1.8,2.12,1.73,2.07,1.83,2.16
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Korpatsch T.,Sorribes Tormo S.,95,304.0,829,226.0,6.0,4.0,6,2,,	,2.0,0.0,Completed,1.73,2.1,,,1.73,2.2,1.71,2.1,1.81,2.22
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Jones F.,Haddad Maia B.,102,105.0,736,724.0,1.0,6.0,7,6,6,2,2.0,1.0,Completed,1.62,2.3,,,1.68,2.38,1.61,2.28,1.64,2.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Frech M.,Ruse E.G.,46,77.0,1238,918.0,7.0,6.0,2,1,	,,1.0,0.0,Retired,2.3,1.62,,,2.34,1.63,2.25,1.61,2.4,1.7
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Ferro F.,8,181.0,4181,418.0,6.0,3.0,6,3,	,,2.0,0.0,Completed,1.04,13.0,,,1.05,14.0,1.04,11.25,1.05,18.5
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Sierra S.,Raducanu E.,68,39.0,974,1301.0,6.0,0.0,7,6,,	,2.0,0.0,Completed,1.57,2.38,,,1.58,2.63,1.53,2.46,1.6,2.6
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Snigur D.,Tauson C.,93,20.0,839,1920.0,3.0,6.0,7,5,6,2,2.0,1.0,Completed,2.38,1.57,,,2.5,1.57,2.41,1.55,2.62,1.61
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bejlek S.,Stephens S.,35,363.0,1369,173.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.57,2.38,,,1.62,2.42,1.58,2.33,1.69,2.42
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Kenin S.,78,87.0,915,867.0,6.0,3.0,6,3,,	,2.0,0.0,Completed,1.44,2.75,,,1.5,2.75,1.47,2.64,,
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bassols M.,Arango E.,175,94.0,438,833.0,6.0,3.0,6,4,	,,2.0,0.0,Completed,2,1.8,,,2.0,1.95,1.86,1.9,1.94,2.02
WTA,2026,24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Efremova K.,18,623.0,1985,75.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.03,15.0,,,1.04,17.0,1.03,12.75,1.07,14.5
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Samsonova L.,170,27.0,449,1635.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,3.75,1.29,,,4.0,1.3,3.58,1.28,4.1,1.31
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Chwalinska M.,Zheng Q.,114,56.0,693,1080.0,6.0,4.0,6,0,	,,2.0,0.0,Completed,3.5,1.3,,,3.75,1.33,3.48,1.3,4.0,1.31
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Sonmez Z.,53,66.0,1119,1003.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.4,3.0,,,1.42,3.0,1.4,2.91,1.42,3.35
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Paolini J.,Yastremska D.,13,45.0,2787,1246.0,7.0,5.0,6,3,	,,2.0,0.0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.47,1.61,2.58
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Bandecchi S.,Bucsa C.,215,33.0,337,1406.0,6.0,4.0,2,6,6,4,2.0,1.0,Completed,3.2,1.36,,,3.3,1.4,3.13,1.35,3.35,1.41
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Jones E.,3,136.0,7273,557.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,-,34.0,,,1.01,51.0,1.01,25.25,1.01,50.0
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Grabher J.,Sramkova R.,121,125.0,661,640.0,6.0,2.0,6,2,	,,2.0,0.0,Completed,2.63,1.5,,,2.63,1.53,2.55,1.5,2.74,1.56
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Maria T.,21,54.0,1858,1111.0,7.0,5.0,6,0,,	,2.0,0.0,Completed,1.05,11.0,,,1.07,11.0,1.06,9.45,1.07,13.0
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Erjavec V.,2,84.0,8313,873.0,6.0,2.0,6,2,,	,2.0,0.0,Completed,1.01,21.0,,,1.03,34.0,1.02,18.25,1.02,34.0
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Lys E.,Marcinko P.,81,51.0,901,1140.0,6.0,3.0,6,0,,	,2.0,0.0,Completed,2.1,1.73,,,2.15,1.8,2.06,1.73,2.28,1.76
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Bondar A.,7,57.0,4315,1047.0,3.0,6.0,6,1,7,6,2.0,1.0,Completed,1.14,5.5,,,1.17,6.0,1.14,5.44,1.16,6.8
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Joint M.,30,52.0,1470,1130.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.11,6.5,,,1.14,7.0,1.12,6.1,,
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Gibson T.,76,58.0,918,1040.0,4.0,6.0,6,4,6,1,2.0,1.0,Completed,1.36,3.2,,,1.4,3.3,1.35,3.13,1.4,3.45
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Quevedo K.,Jeanjean L.,126,122.0,622,653.0,7.0,6.0,7,6,	,,2.0,0.0,Completed,2,1.8,,,2.07,1.88,1.98,1.8,,
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Golubic V.,Udvardy P.,82,59.0,901,1029.0,6.0,0.0,6,2,,	,2.0,0.0,Completed,2.1,1.73,,,2.18,1.75,2.09,1.71,2.28,1.77
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Rakotomanga Rajaonah T.,6,153.0,5958,494.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.06,10.0,,,1.08,11.0,1.06,9.07,1.08,12.0
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Rakhimova K.,Cristian J.,89,32.0,860,1414.0,6.0,3.0,4,6,6,4,2.0,1.0,Completed,3.5,1.3,,,3.75,1.32,3.54,1.28,,
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Seidel E.,31,96.0,1464,818.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.17,5.0,,,1.22,5.0,1.2,4.35,1.21,5.4
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Boulter K.,Urhobo A.,71,185.0,941,403.0,6.0,4.0,4,6,6,4,2.0,1.0,Completed,1.4,3.0,,,1.4,3.15,1.37,3.03,1.41,3.35
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Alexandrova E.,86,14.0,868,2679.0,6.0,2.0,6,4,	,,2.0,0.0,Completed,1.73,2.1,,,1.73,2.2,1.67,2.16,1.75,2.3
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kessler M.,Guo H.,48,166.0,1229,454.0,4.0,6.0,7,6,7,5,2.0,1.0,Completed,1.36,3.2,,,1.5,3.2,1.37,2.99,,
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Shnaider D.,Zarazua R.,23,74.0,1796,925.0,6.0,4.0,6,1,	,,2.0,0.0,Completed,1.13,6.0,,,1.14,6.0,1.13,5.69,1.15,6.8
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Parks A.,Fernandez L.A.,79,22.0,905,1844.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,3.75,1.29,,,4.0,1.29,3.72,1.26,4.1,1.3
WTA,2026,24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Zakharova A.,10,80.0,3318,903.0,7.0,5.0,6,2,,	,2.0,0.0,Completed,1.11,6.5,,,1.12,7.5,1.11,6.2,1.14,7.6
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Liu C.,Uchijima M.,182,107.0,417,707.0,3.0,6.0,6,0,4,1,1.0,1.0,Retired,1.67,2.2,,,1.73,2.2,1.7,2.11,1.78,2.26
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Jovic I.,Eala A.,17,37.0,2306,1340.0,6.0,4.0,6,2,	,,2.0,0.0,Completed,1.36,3.2,,,1.37,3.25,1.36,3.08,1.39,3.5
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Navarro E.,Tjen J.,25,40.0,1719,1292.0,6.0,4.0,6,3,	,,2.0,0.0,Completed,1.3,3.5,,,1.3,4.1,1.25,3.81,1.26,4.7
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Tubello A.,72,226.0,933,317.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.46,1.34,3.9
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Bouzas Maneiro J.,1,50.0,9960,1200.0,6.0,4.0,6,2,	,,2.0,0.0,Completed,1.03,15.0,,,1.05,19.0,1.03,12.63,1.04,25.0
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Sakkari M.,Noskova L.,49,12.0,1208,3054.0,7.0,5.0,7,6,,	,2.0,0.0,Completed,3,1.4,,,3.1,1.4,2.95,1.38,3.35,1.41
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Li A.,Zhang S.,29,61.0,1601,1025.0,6.0,4.0,6,2,	,,2.0,0.0,Completed,1.36,3.2,,,1.37,3.75,1.34,3.17,1.39,3.5
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Galfi D.,129,115.0,593,691.0,7.0,5.0,6,4,,	,2.0,0.0,Completed,2.1,1.73,,,2.2,1.75,2.09,1.71,2.18,1.82
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Osaka N.,Siegemund L.,16,47.0,2341,1230.0,6.0,3.0,7,6,,	,2.0,0.0,Completed,1.29,3.75,,,1.3,3.8,1.28,3.58,1.29,4.3
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Gauff C.,Townsend T.,4,75.0,6749,919.0,6.0,4.0,6,0,	,,2.0,0.0,Completed,1.1,7.0,,,1.12,7.5,1.1,6.59,1.12,8.6
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Ruzic A.,Krueger A.,64,120.0,1011,663.0,3.0,6.0,6,2,6,2,2.0,1.0,Completed,2.5,1.53,,,2.55,1.57,2.47,1.52,2.72,1.57
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Jacquemot E.,Fruhvirtova L.,67,149.0,984,506.0,6.0,4.0,6,3,,	,2.0,0.0,Completed,1.8,2.0,,,1.8,2.1,1.76,2.01,1.86,2.14
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Korneeva A.,Cocciaretto E.,117,38.0,685,1320.0,6.0,3.0,6,3,	,,2.0,0.0,Completed,2.75,1.44,,,2.8,1.47,2.69,1.45,2.96,1.5
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Parry D.,Kalinina A.,92,60.0,853,1026.0,0.0,6.0,6,2,6,4,2.0,1.0,Completed,3,1.4,,,3.0,1.41,2.89,1.4,3.05,1.47
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Kalinskaya A.,Boisson L.,24,43.0,1792,1264.0,6.0,2.0,6,2,	,,2.0,0.0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.45,,
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Siniakova K.,Waltert S.,36,91.0,1362,856.0,6.0,4.0,7,6,,	,2.0,0.0,Completed,1.44,2.75,,,1.45,2.9,1.42,2.77,1.5,2.96
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Oliynykova O.,Pridankina E.,65,218.0,1005,330.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.44,2.75,,,1.48,2.88,1.44,2.71,1.48,3.0
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Vandewinkel H.,19,99.0,1962,790.0,6.0,3.0,6,0,,	,2.0,0.0,Completed,1.14,5.5,,,1.17,7.0,1.13,5.93,1.17,6.6
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Mboko V.,Bartunkova N.,9,69.0,3710,970.0,6.0,1.0,6,2,	,,2.0,0.0,Completed,1.25,4.0,,,1.3,4.0,1.28,3.6,1.31,4.1
WTA,2026,24,Paris,French Open,2026-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Birrell K.,Pegula J.,83,5.0,880,6286.0,1.0,6.0,6,3,6,3,2.0,1.0,Completed,19,1.02,,,23.0,1.05,12.9,1.03,18.0,1.08
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Bencic B.,McNally C.,11,63.0,3145,1018.0,6.0,4.0,6,0,,	,2.0,0.0,Completed,1.29,3.75,,,1.3,3.75,1.29,3.54,1.31,4.1
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Korpatsch T.,Wang Xin.,95,34.0,829,1371.0,6.0,2.0,2,6,6,3,2.0,1.0,Completed,1.91,1.91,,,1.95,1.95,1.89,1.88,1.98,2.0
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Swiatek I.,Bejlek S.,3,35.0,7273,1369.0,6.0,2.0,6,3,,	,2.0,0.0,Completed,1.02,17.0,,,1.04,17.0,1.03,13.44,1.04,21.0
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Stearns P.,Snigur D.,78,93.0,915,839.0,6.0,4.0,6,0,,	,2.0,0.0,Completed,1.44,2.75,,,1.57,2.88,1.44,2.74,1.49,3.0
