Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
ATP,2003,6,Melbourne,Australian Open,2003-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Vicente F.,Chela J.I.,58.0,26,6.0,3.0,6.0,3.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.75,1.4,,,2.5,1.35,2.875,1.364,2.8,1.31
ATP,2003,6,Melbourne,Australian Open,2003-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Vinciguerra A.,Knowle J.,145.0,131,6.0,2.0,0.0,1.0,,,,,,,1.0,0.0,Retired,1.286,3.5,,,1.25,3.0,,,1.25,3.1
ATP,2003,6,Melbourne,Australian Open,2003-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Sirianni J.,31.0,252,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.083,7.0,,,1.1,4.5,1.1,6.0,1.07,5.4
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Escude N.,2.0,37,6.0,2.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.167,4.5,,,1.1,4.5,,,1.07,5.4
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Ancic M.,Luczak P.,88.0,178,2.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.5,,,1.4,2.3,,,1.43,2.28
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Coria G.,Nieminen J.,45.0,41,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.667,2.1,,,1.6,1.9,,,1.56,2.0
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Ferreira W.,Fish M.,39.0,77,2.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,6.0,0.0,3.0,2.0,Completed,1.667,2.1,,,1.6,1.9,,,1.67,1.85
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Santoro F.,4.0,34,4.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.286,3.5,,,1.25,3.0,,,1.2,3.45
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Grosjean S.,Lapentti N.,16.0,30,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,2.75,,,1.45,2.2,,,1.31,2.8
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Mantilla F.,Costa A.,73.0,8,3.0,6.0,6.0,3.0,4.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,2.0,1.727,,,1.85,1.65,,,2.15,1.5
ATP,2003,6,Melbourne,Australian Open,2003-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Sargsian S.,Philippoussis M.,94.0,104,5.0,7.0,7.0,5.0,6.0,0.0,6.0,4.0,,,3.0,1.0,Completed,3.5,1.286,,,3.0,1.25,,,3.1,1.25
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Martin A.,28.0,66,6.0,3.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,El Aynaoui Y.,Lopez F.,22.0,62,5.0,7.0,6.0,2.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Vinciguerra A.,6.0,145,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Stepanek R.,1.0,69,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Malisse X.,12.0,23,4.0,6.0,6.0,2.0,6.0,0.0,3.0,0.0,,,2.0,1.0,Retired,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Vicente F.,10.0,58,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Schuettler R.,Safin M.,36.0,3,,,,,,,,,,,0.0,0.0,Walkover,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Youzhny M.,Novak J.,31.0,7,6.0,1.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,
ATP,2003,6,Melbourne,Australian Open,2003-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Coria G.,2.0,45,6.0,1.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.125,5.5,,,1.15,3.8,1.1,6.0,1.04,6.25
ATP,2003,6,Melbourne,Australian Open,2003-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Ferreira W.,Sargsian S.,39.0,94,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.571,2.25,,,1.45,2.2,1.615,2.2,1.58,1.97
ATP,2003,6,Melbourne,Australian Open,2003-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Ferrero J.C.,Ancic M.,4.0,88,6.0,0.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.167,4.5,,,1.15,3.8,1.2,4.0,1.14,4.05
ATP,2003,6,Melbourne,Australian Open,2003-01-19,Grand Slam,Outdoor,Hard,4th Round,5,Grosjean S.,Mantilla F.,16.0,73,3.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.222,4.0,,,1.25,3.0,1.2,4.0,1.14,4.05
ATP,2003,6,Melbourne,Australian Open,2003-01-20,Grand Slam,Outdoor,Hard,4th Round,5,El Aynaoui Y.,Hewitt L.,22.0,1,6.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,6.0,1.111,,,4.5,1.1,6.0,1.1,6.25,1.04
ATP,2003,6,Melbourne,Australian Open,2003-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nalbandian D.,Federer R.,12.0,6,6.0,4.0,3.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,2.75,1.4,,,2.7,1.3,2.75,1.4,2.85,1.3
ATP,2003,6,Melbourne,Australian Open,2003-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Youzhny M.,10.0,31,6.0,7.0,3.0,6.0,7.0,5.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.571,2.25,,,1.45,2.2,1.533,2.375,1.36,2.5
ATP,2003,6,Melbourne,Australian Open,2003-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Schuettler R.,Blake J.,36.0,28,6.0,3.0,6.0,4.0,1.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.667,,,2.1,1.5,2.2,1.615,2.15,1.5
ATP,2003,6,Melbourne,Australian Open,2003-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Grosjean S.,2.0,16,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.222,4.0,,,1.2,3.3,1.167,4.5,1.14,4.05
ATP,2003,6,Melbourne,Australian Open,2003-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferreira W.,Ferrero J.C.,39.0,4,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,3.25,1.333,,,2.5,1.35,3.5,1.25,2.7,1.33
ATP,2003,6,Melbourne,Australian Open,2003-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Roddick A.,El Aynaoui Y.,10.0,22,4.0,6.0,7.0,6.0,4.0,6.0,6.0,4.0,21.0,19.0,3.0,2.0,Completed,1.667,2.1,,,1.55,2.0,1.667,2.1,1.5,2.0
ATP,2003,6,Melbourne,Australian Open,2003-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Schuettler R.,Nalbandian D.,36.0,12,6.0,3.0,5.0,7.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,2.0,1.727,,,1.9,1.6,2.0,1.727,1.88,1.66
ATP,2003,6,Melbourne,Australian Open,2003-01-23,Grand Slam,Outdoor,Hard,Semifinals,5,Agassi A.,Ferreira W.,2.0,39,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.111,6.0,,,1.15,3.8,1.1,6.0,1.06,5.6
ATP,2003,6,Melbourne,Australian Open,2003-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Schuettler R.,Roddick A.,36.0,10,7.0,5.0,2.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.2,1.615,,,1.85,1.65,,,2.0,1.56
ATP,2003,6,Melbourne,Australian Open,2003-01-26,Grand Slam,Outdoor,Hard,The Final,5,Agassi A.,Schuettler R.,2.0,36,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.118,6.25,,,1.15,3.8,1.125,5.5,1.09,4.7
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Zabaleta M.,Lopez F.,39.0,53,6.0,2.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.5,2.5,1.52,2.45,1.45,2.2,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Hrbaty D.,Srichaphan P.,62.0,10,6.0,4.0,3.0,6.0,6.0,0.0,7.0,5.0,,,3.0,1.0,Completed,1.286,3.5,1.28,3.5,1.2,3.3,1.286,3.25,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,El Aynaoui Y.,Dupuis A.,26.0,80,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.444,2.625,1.4,2.8,1.35,2.5,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Schuettler R.,Mamiit C.,11.0,131,6.0,1.0,2.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.111,6.0,1.09,6.5,1.1,4.5,1.1,6.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Spadea V.,Labadze I.,32.0,105,6.0,1.0,3.0,6.0,5.0,7.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.333,3.25,1.3,3.35,1.2,3.3,1.333,3.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Malisse X.,Calatrava A.,29.0,206,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.65,1.45,2.2,1.4,2.75,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Koubek S.,Popp A.,72.0,170,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.16,4.85,1.15,3.8,1.2,4.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,van Lottum J.,Norman D.,96.0,119,6.0,3.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,2.2,1.615,2.4,1.55,2.2,1.45,2.25,1.571,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Verkerk M.,Krajan Z.,46.0,103,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.364,3.0,1.35,3.05,1.3,2.7,1.364,2.875,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Puerta M.,Gimelstob J.,97.0,90,6.0,2.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.333,3.25,1.25,3.75,1.25,3.0,1.2,4.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Lisnard J.R.,Delfino M.,98.0,185,6.0,1.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Rochus C.,Gamonal H.,101.0,195,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.5,1.6,2.25,1.6,1.9,1.5,2.5,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Horna L.,Federer R.,88.0,5,7.0,6.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,7.0,1.083,7.75,1.06,5.0,1.05,7.5,1.063,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Moya C.,Volandri F.,4.0,79,7.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.125,5.5,1.15,5.0,1.1,4.5,1.1,6.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Blanco G.,Corretja A.,139.0,17,5.0,7.0,6.0,3.0,6.0,0.0,7.0,5.0,,,3.0,1.0,Completed,3.25,1.333,3.35,1.3,2.7,1.3,3.0,1.333,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ferreira W.,Behrend T.,24.0,102,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.333,3.25,1.3,3.35,1.2,3.3,1.286,3.25,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Melzer J.,65.0,92,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.533,2.375,1.57,2.3,1.5,2.1,1.5,2.5,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Lopez M.,Mahut N.,213.0,190,7.0,5.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.5,1.48,2.55,1.4,2.3,1.5,2.5,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Blake J.,Dent T.,27.0,40,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.222,4.0,1.22,4.05,1.2,3.3,1.2,4.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Saulnier C.,35.0,124,3.0,6.0,7.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.1,6.5,1.08,7.0,1.1,4.5,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Saretta F.,Martin A.,78.0,60,7.0,6.0,6.0,0.0,6.0,0.0,,,,,3.0,0.0,Completed,1.667,2.1,1.6,2.25,1.65,1.85,1.667,2.1,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Kucera K.,43.0,49,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.333,3.25,1.23,3.9,1.2,3.3,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Philippoussis M.,Kim A.,52.0,172,2.0,6.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.167,4.5,1.18,4.45,1.15,3.8,1.143,5.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kafelnikov Y.,Boutter J.,18.0,95,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.38,2.9,1.35,2.5,1.4,2.75,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Agassi A.,Beck K.,2.0,73,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,10.0,1.04,9.5,1.02,6.0,1.03,10.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Novak J.,Benneteau J.,14.0,182,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.071,7.5,1.08,7.0,1.05,5.0,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kiefer N.,Larkham T.,77.0,202,6.0,3.0,6.0,3.0,4.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.667,2.1,1.65,2.15,1.6,1.9,1.667,2.1,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Galimberti G.,Heuberger I.,117.0,137,7.0,6.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.333,3.25,1.33,3.15,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Sanchez D.,30.0,48,6.0,3.0,6.0,0.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,1.6,1.9,1.727,2.0,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Savolt A.,Vinciguerra A.,141.0,114,7.0,5.0,7.0,6.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.533,2.375,1.42,2.7,1.5,2.1,1.444,2.444,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ancic M.,Rios M.,74.0,42,6.0,1.0,,,,,,,,,1.0,0.0,Retired,3.75,1.25,4.05,1.22,3.3,1.2,4.5,1.167,,
ATP,2003,31,Paris,French Open,2003-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Coria G.,Sa A.,7.0,87,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,10.0,1.02,11.0,1.02,6.0,1.04,9.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Costa A.,Roitman S.,9.0,134,6.0,7.0,2.0,6.0,7.0,5.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.071,7.5,1.05,8.5,1.05,5.0,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Henman T.,Voltchkov V.,28.0,66,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.2,4.333,1.22,4.05,1.2,3.3,1.182,4.333,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Vahaly B.,1.0,76,6.0,4.0,6.0,1.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.04,9.0,1.05,8.5,1.02,6.0,1.04,9.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Coutelot N.,Sanguinetti D.,208.0,86,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.615,2.2,1.52,2.45,1.5,2.1,1.615,2.2,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Montanes A.,8.0,104,6.0,4.0,6.0,3.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.143,5.0,1.15,5.0,1.15,3.8,1.125,5.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Massu N.,Norman M.,84.0,82,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,,,1.48,2.55,1.3,2.7,1.5,2.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Arthurs W.,47.0,57,6.0,1.0,4.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.364,3.0,1.31,3.25,1.35,2.5,1.333,3.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Lapentti G.,31.0,203,3.0,6.0,7.0,6.0,3.0,6.0,3.0,1.0,,,1.0,2.0,Retired,1.143,5.0,1.14,5.25,1.2,3.3,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Martin T.,Acasuso J.,94.0,50,4.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.2,1.615,2.15,1.65,1.85,1.65,2.25,1.571,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Bjorkman J.,Mirnyi M.,69.0,41,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.625,1.444,2.6,1.46,2.7,1.3,2.625,1.444,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Burgsmuller L.,Fish M.,93.0,51,7.0,6.0,6.0,2.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.2,1.615,2.15,1.65,2.1,1.5,2.1,1.667,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Kratochvil M.,3.0,85,7.0,5.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,,,1.01,12.5,1.02,6.0,1.03,10.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Mathieu P.H.,22.0,44,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.143,5.0,1.14,5.25,1.15,3.8,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Clement A.,Enqvist T.,36.0,100,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.4,2.8,1.35,2.5,1.4,2.75,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Mutis O.,Golmard J.,83.0,136,6.0,2.0,6.0,7.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,,,1.38,2.9,1.35,2.5,,,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Portas A.,Ascione T.,81.0,177,3.0,6.0,6.0,2.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.222,4.0,1.16,4.75,1.15,3.8,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Rusedski G.,33.0,70,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.083,7.0,1.06,8.0,1.05,5.0,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Arazi H.,Sluiter R.,91.0,64,6.0,1.0,7.0,6.0,2.0,6.0,6.0,0.0,,,3.0,1.0,Completed,,,1.48,2.55,1.3,2.7,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Gambill J.M.,20.0,38,6.0,0.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.083,7.0,1.08,7.0,1.1,4.5,1.071,7.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Escude N.,34.0,61,7.0,6.0,6.0,7.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,,,1.26,3.6,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Schalken S.,Draper S.,13.0,109,6.0,2.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.222,4.0,1.22,4.05,1.15,3.8,1.222,3.75,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kuerten G.,Rosset M.,16.0,108,6.0,2.0,6.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.063,8.0,1.06,8.0,1.02,6.0,1.05,8.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Grosjean S.,Voinea A.,15.0,99,6.0,4.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,1.16,4.75,1.1,4.5,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Gasquet R.,58.0,130,6.0,3.0,7.0,6.0,3.0,0.0,,,,,2.0,0.0,Retired,1.727,2.0,1.75,2.0,1.75,1.75,1.833,1.833,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Sargsian S.,Roddick A.,67.0,6,6.0,7.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,5.5,1.125,5.65,1.12,4.5,1.1,6.0,1.1,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Chang M.,54.0,142,7.0,5.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.364,3.0,1.4,2.8,1.3,2.7,1.4,2.75,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Browne F.,Rochus O.,147.0,59,4.0,6.0,2.0,6.0,6.0,1.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,2.5,1.5,2.35,1.55,2.3,1.4,2.375,1.533,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Mantilla F.,Lee H.T.,21.0,55,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.125,5.5,1.12,5.65,1.1,4.5,1.143,5.0,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Varlet J.,Carlsen K.,163.0,68,6.0,1.0,4.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.4,2.75,1.33,3.2,1.3,2.7,1.333,3.0,,
