Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Pella G.,25,44.0,1855,1310.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.12,6.0,1.2,5.29,1.2,6.59,1.16,5.34
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Van De Zandschulp B.,141,151.0,484,461.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,1.75,2.21,1.8,2.25,1.7,2.15
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Ymer M.,Hurkacz H.,95,30.0,775,1735.0,3.0,6.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,4.33,1.22,5.61,1.18,6.4,1.24,4.85,1.18
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Hanfmann Y.,8,102.0,4429,736.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,1.01,28.1,1.02,28.1,1.01,19.82
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Goffin D.,113,15.0,643,2600.0,3.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,3.0,1.4,2.99,1.45,3.27,1.45,2.93,1.4
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Vukic A.,20,196.0,2290,341.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.1,7.0,1.13,7.15,1.13,8.67,1.1,6.93
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Albot R.,Bautista Agut R.,85,13.0,817,2710.0,6.0,7.0,6.0,0.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,11.0,1.05,11.37,1.07,21.0,1.07,11.43,1.04
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Seppi A.,72,108.0,927,699.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1.77,2.18,1.77,2.4,1.67,2.2
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Haase R.,33,197.0,1673,340.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.22,4.33,1.23,4.71,1.24,4.85,1.2,4.47
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,Halys Q.,59,207.0,1044,310.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,3.0,1.4,2.71,1.52,3.16,1.52,2.75,1.45
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Nagal S.,73,144.0,909,480.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.14,1.16,7.7,1.12,6.45
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Pospisil V.,4,63.0,8715,1013.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,12.78,1.06,14.75,1.04,11.62
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Tu L.,65,,998,,6.0,7.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.4,1.34,3.63,1.37,3.71,1.33,3.35
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Querrey S.,35,52.0,1588,1085.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.8,2.0,1.9,2.0,1.92,2.15,1.8,2.01
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Basilashvili N.,53,40.0,1080,1405.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.48,1.27,4.75,1.22,4.27
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Djere L.,2,56.0,9850,1068.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.02,22.45,1.04,34.0,1.01,19.14
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Caruso S.,Laaksonen H.,78,139.0,863,492.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.37,1.59,2.53,1.62,2.7,1.54,2.47
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Troicki V.,177,202.0,368,326.0,7.0,6.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.66,2.2,1.61,2.47,1.7,2.48,1.63,2.28
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Sandgren T.,23,51.0,2065,1091.0,7.0,5.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.16,1.15,8.3,1.12,6.3
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Carballes Baena R.,Balazs A.,99,94.0,751,779.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.1,8.48,1.13,12.25,1.09,7.43
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Evans D.,69,26.0,935,1794.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,3.0,1.4,3.05,1.43,3.44,1.43,3.0,1.39
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Vilella Martinez M.,199,181.0,333,359.0,6.0,7.0,7.0,5.0,6.0,0.0,3.0,0.0,,,2.0,1.0,Retired,1.44,2.75,1.46,2.94,1.53,2.94,1.45,2.74
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Herbert P.H.,17,84.0,2535,822.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.72,2.1,1.78,2.16,1.78,2.38,1.69,2.16
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Thompson J.,28,49.0,1739,1113.0,6.0,3.0,6.0,3.0,2.0,1.0,,,,,2.0,0.0,Retired,1.8,2.0,1.81,2.12,1.91,2.12,1.8,2.01
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis T.,Kwon S.W.,267,97.0,209,768.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.72,2.1,1.68,2.33,1.77,2.35,1.67,2.21
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Anderson K.,10,81.0,3345,845.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,1.42,3.13,1.42,3.56,1.35,3.22
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Safiullin R.,Ivashka I.,183,110.0,357,681.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.67,2.36,1.7,2.47,1.61,2.33
ATP,2021,5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Simon G.,6,66.0,5965,990.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,10.0,1.05,13.34,1.08,15.0,1.04,11.11
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Karatsev A.,Gerasimov E.,114,79.0,642,854.0,6.0,0.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.5,1.69,2.3,1.69,2.55,1.58,2.39
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Wawrinka S.,55,18.0,1072,2365.0,7.0,5.0,6.0,1.0,4.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,Completed,3.0,1.4,2.95,1.46,3.2,1.48,2.9,1.41
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Martinez P.,Ruusuvuori E.,87,86.0,810,816.0,1.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,3.0,1.4,3.26,1.39,3.26,1.47,2.96,1.4
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,Duckworth J.,19,105.0,2346,721.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.57,1.25,5.0,1.21,4.43
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Muller A.,9,210.0,3480,305.0,6.0,2.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,9.69,1.14,11.75,1.08,8.26
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Moutet C.,14,71.0,2630,928.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.14,6.76,1.17,7.0,1.13,6.14
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Tiafoe F.,1,64.0,12030,1005.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,29.0,0.967,1.02,24.5,1.02,29.0,1.01,19.55
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Koepfer D.,3,70.0,9125,931.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.04,14.88,1.08,15.0,1.04,11.65
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Lajovic D.,Bublik A.,27,45.0,1785,1220.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.75,1.44,3.18,1.41,3.26,1.48,2.94,1.41
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Opelka R.,31,38.0,1695,1422.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.77,2.18,1.77,2.25,1.7,2.15
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Tomic B.,12,233.0,2830,253.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,10.06,1.1,10.06,1.07,8.37
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Kecmanovic M.,36,41.0,1561,1353.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.72,2.39,1.65,2.39,1.77,2.17,1.7
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Vesely J.,16,68.0,2585,958.0,6.0,3.0,7.0,6.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.92,1.24,5.5,1.2,4.57
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Humbert U.,47,34.0,1190,1671.0,5.0,7.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.8,2.0,1.78,2.16,1.92,2.19,1.79,2.02
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Cressy M.,7,172.0,5615,389.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.06,12.02,1.08,12.02,1.06,9.84
ATP,2021,5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Bolt A.,21,166.0,2260,400.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.2,5.3,1.27,5.5,1.2,4.5
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Sonego L.,65,35.0,998,1588.0,5.0,7.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,4.0,1.25,4.1,1.28,4.33,1.32,3.92,1.25
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Monteiro T.,8,74.0,4429,894.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,13.05,1.07,16.0,1.03,12.39
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Harris L.,Popyrin A.,91,113.0,793,643.0,6.0,2.0,1.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.61,2.3,1.71,2.27,1.71,2.38,1.64,2.25
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Ymer M.,Alcaraz C.,95,141.0,775,484.0,2.0,6.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.5,2.58,1.57,2.67,1.57,2.53,1.52
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Ruud C.,Paul T.,28,53.0,1739,1080.0,3.0,6.0,6.0,2.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.72,2.1,1.78,2.16,1.8,2.25,1.72,2.11
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Berankis R.,20,73.0,2290,909.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,1.31,3.79,1.31,4.15,1.26,3.79
ATP,2021,5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Krajinovic F.,Andujar P.,33,59.0,1673,1044.0,6.0,2.0,5.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.14,6.69,1.15,7.3,1.12,6.12
