Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Giorgi C.,Smitkova T.,33,68.0,1395,811.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.72,2.05,1.73,2.0,1.69,2.31,1.74,2.31,1.68,2.15
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Gibbs N.,26,96.0,1780,607.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.14,5.0,1.19,5.42,1.19,6.0,1.15,5.24
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Lepchenko V.,Tomljanovic A.,30,67.0,1480,840.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.4,1.36,3.0,1.31,3.85,1.36,3.85,1.3,3.46
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Cibulkova D.,Pironkova T.,10,52.0,3007,991.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.57,2.25,1.72,2.05,1.73,2.1,1.65,2.37,1.74,2.37,1.66,2.2
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Cornet A.,Allertova D.,19,107.0,2255,529.0,6.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.36,3.0,1.38,2.9,1.4,2.75,1.4,3.22,1.43,3.22,1.38,2.96
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Dellacqua C.,35,29.0,1390,1542.0,2.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,1.36,3.0,1.4,2.9,1.44,2.75,1.43,3.05,1.5,3.05,1.41,2.85
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Kvitova P.,Barthel M.,4,43.0,6360,1193.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,7.5,1.07,8.0,1.07,8.5,1.1,8.55,1.1,8.6,1.08,7.64
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Brengle M.,Falconi I.,64,111.0,852,514.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.29,3.5,1.33,3.69,1.33,4.0,1.26,3.7
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Zahlavova Strycova B.,Chang K.C.,23,402.0,1870,76.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.14,5.5,1.12,5.5,1.14,5.0,1.17,5.9,1.17,6.01,1.14,5.42
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Wozniacki C.,44,8.0,1188,4625.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,2.1,1.73,2.18,1.77,2.25,1.8,2.09,1.72
WTA,2015,6,Melbourne,Australian Open,2015-01-22,Grand Slam,Outdoor,Hard,2nd Round,3,Vandeweghe C.,Stosur S.,37,21.0,1295,1895.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.38,1.57,2.46,1.62,2.6,1.62,2.42,1.55
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Peng S.,Shvedova Y.,22,66.0,1880,844.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.53,2.5,1.6,2.54,1.61,2.62,1.52,2.49
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Wickmayer Y.,Errani S.,80,14.0,679,2735.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.75,1.4,2.8,1.42,2.75,1.44,2.85,1.49,2.9,1.5,2.75,1.44
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Goerges J.,Hradecka L.,73,142.0,740,393.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.62,1.53,2.74,1.53,2.85,1.48,2.62
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Pliskova Ka.,11,20.0,2970,2075.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.65,2.2,1.73,2.1,1.72,2.28,1.74,2.3,1.67,2.18
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Bouchard E.,Garcia C.,7,36.0,4715,1341.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.22,4.0,1.28,3.5,1.29,3.75,1.31,3.92,1.32,4.0,1.29,3.55
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Begu I.,Witthoeft C.,42,104.0,1201,555.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.8,2.0,1.91,2.02,1.91,2.1,1.81,1.97
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Halep S.,Mattek-Sands B.,3,258.0,6571,169.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.07,9.0,1.07,7.75,1.07,8.5,1.07,12.0,1.08,12.0,1.06,9.09
WTA,2015,6,Melbourne,Australian Open,2015-01-23,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Diyas Z.,2,31.0,7335,1460.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.08,7.5,1.08,8.0,1.1,9.35,1.11,9.35,1.08,7.65
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Lepchenko V.,6,30.0,4810,1480.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.0,1.22,3.75,1.22,4.33,1.27,4.33,1.27,4.55,1.22,4.11
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Bacsinszky T.,24,41.0,1845,1214.0,6.0,3.0,4.0,6.0,6.0,0.0,2.0,1.0,Completed,1.5,2.5,1.5,2.45,1.53,2.5,1.65,2.42,1.67,2.65,1.55,2.42
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Williams V.,Giorgi C.,18,33.0,2370,1395.0,4.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.36,3.0,1.38,3.0,1.4,3.0,1.42,3.19,1.44,3.19,1.39,2.96
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Cibulkova D.,Cornet A.,10,19.0,3007,2255.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.52,2.45,1.53,2.5,1.78,2.18,1.8,2.5,1.65,2.22
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Svitolina E.,1,26.0,8016,1780.0,4.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.06,10.0,1.06,8.0,1.08,8.0,1.07,11.25,1.08,11.25,1.06,8.86
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Brengle M.,Vandeweghe C.,64,37.0,852,1295.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,2.45,1.5,2.5,1.53,2.6,1.57,2.7,1.58,2.51,1.52
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Zahlavova Strycova B.,44,23.0,1188,1870.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.18,4.5,1.18,4.3,1.2,4.5,1.23,4.8,1.25,4.8,1.21,4.31
WTA,2015,6,Melbourne,Australian Open,2015-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Kvitova P.,35,4.0,1390,6360.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,4.0,1.22,4.0,1.22,4.0,1.25,4.64,1.24,4.64,1.28,4.0,1.24
WTA,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Bouchard E.,Begu I.,7,42.0,4715,1201.0,6.0,1.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.12,6.0,1.13,5.5,1.14,5.5,1.16,6.43,1.17,6.44,1.14,5.6
WTA,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Makarova E.,Goerges J.,11,73.0,2970,740.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.28,3.5,1.3,3.5,1.29,4.14,1.33,4.14,1.28,3.67
WTA,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Sharapova M.,Peng S.,2,22.0,7335,1880.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.12,6.0,1.12,5.5,1.01,6.0,1.15,6.77,1.16,6.79,1.13,5.83
WTA,2015,6,Melbourne,Australian Open,2015-01-25,Grand Slam,Outdoor,Hard,4th Round,3,Halep S.,Wickmayer Y.,3,80.0,6571,679.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.08,7.5,1.08,8.0,1.11,8.71,1.13,9.94,1.08,7.85
WTA,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Cibulkova D.,Azarenka V.,10,44.0,3007,1188.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,3.0,1.4,2.8,1.4,3.0,1.4,3.1,1.43,3.15,1.44,2.9,1.4
WTA,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Muguruza G.,1,24.0,8016,1845.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.22,4.0,1.2,4.3,1.2,4.5,1.25,4.49,1.27,5.3,1.22,4.26
WTA,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Keys M.,Brengle M.,35,64.0,1390,852.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.4,2.8,1.44,2.75,1.45,3.04,1.46,3.1,1.4,2.9
WTA,2015,6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Williams V.,Radwanska A.,18,6.0,2370,4810.0,6.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.75,1.44,2.65,1.45,3.0,1.4,2.92,1.48,3.0,1.5,2.77,1.44
WTA,2015,6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Makarova E.,Halep S.,11,3.0,2970,6571.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,3.4,1.33,3.2,1.33,3.25,1.36,3.44,1.37,3.6,1.38,3.29,1.33
WTA,2015,6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Bouchard E.,2,7.0,7335,4715.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.3,3.2,1.33,3.4,1.41,3.21,1.42,3.5,1.36,3.15
WTA,2015,6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Keys M.,Williams V.,35,18.0,1390,2370.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.61,2.2,1.65,2.2,1.67,2.45,1.64,2.45,1.67,2.29,1.62
WTA,2015,6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams S.,Cibulkova D.,1,10.0,8016,3007.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.75,1.2,4.5,1.2,5.29,1.21,5.5,1.18,4.87
WTA,2015,6,Melbourne,Australian Open,2015-01-29,Grand Slam,Outdoor,Hard,Semifinals,3,Sharapova M.,Makarova E.,2,11.0,7335,2970.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,1.22,4.0,1.22,4.33,1.25,4.61,1.26,4.78,1.22,4.28
WTA,2015,6,Melbourne,Australian Open,2015-01-29,Grand Slam,Outdoor,Hard,Semifinals,3,Williams S.,Keys M.,1,35.0,8016,1390.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.16,4.8,1.14,5.5,1.16,6.51,1.18,6.51,1.15,5.65
WTA,2015,6,Melbourne,Australian Open,2015-01-31,Grand Slam,Outdoor,Hard,The Final,3,Williams S.,Sharapova M.,1,2.0,8016,7335.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.75,1.4,2.9,1.44,2.75,1.51,2.85,1.53,3.1,1.44,2.84
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Makarova E.,Chirico L.,9,115.0,3510,507.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.18,4.5,1.14,5.5,1.18,5.68,1.19,5.68,1.16,5.03
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pereira T.,Ferro F.,76,325.0,745,114.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.09,7.0,1.14,5.0,1.13,7.65,1.14,7.65,1.1,6.48
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Lucic M.,Davis L.,70,63.0,819,880.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.1,1.66,2.05,1.72,2.1,1.67,2.29,1.7,2.29,1.75,2.12,1.7
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Halep S.,Rodina E.,3,90.0,7360,659.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.02,15.0,1.01,12.0,1.04,11.0,1.03,20.0,1.04,21.0,1.02,14.19
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Giorgi C.,Maria T.,37,73.0,1300,754.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.53,2.38,1.68,2.33,1.7,2.4,1.6,2.31
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Jovanovski B.,Tsurenko L.,60,64.0,906,877.0,1.0,6.0,6.0,1.0,6.0,0.0,2.0,1.0,Completed,1.72,2.0,1.72,2.05,1.73,2.0,1.79,2.14,1.9,2.16,1.77,2.02
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Muguruza G.,Martic P.,20,158.0,2075,330.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.11,6.5,1.12,5.75,1.12,5.5,1.14,6.62,1.15,6.88,1.12,6.15
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Doi M.,Cetkovska P.,103,147.0,576,365.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.3,3.93,1.35,4.0,1.29,3.53
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Garcia C.,165,31.0,317,1475.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,6.5,1.11,5.75,1.12,5.5,1.14,7.71,1.13,7.71,1.15,5.96,1.12
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pennetta F.,Linette M.,28,101.0,1731,594.0,6.0,3.0,5.0,7.0,6.0,1.0,2.0,1.0,Completed,1.18,4.5,1.2,4.3,1.2,4.33,1.25,4.46,1.25,4.8,1.2,4.4
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Rybarikova M.,Rogowska O.,57,200.0,926,261.0,0.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.83,1.83,1.62,2.25,1.67,2.1,1.95,1.95,1.95,2.3,1.71,2.11
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Ivanovic A.,Shvedova Y.,7,69.0,3655,826.0,4.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.14,5.5,1.13,5.5,1.17,5.0,1.16,6.15,1.18,6.15,1.15,5.25
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Safarova L.,Pavlyuchenkova A.,13,39.0,2995,1261.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.4,2.75,1.43,3.05,1.5,3.05,1.42,2.79
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Nara K.,Dodin O.,55,142.0,960,391.0,3.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.22,4.0,1.25,3.75,1.29,3.5,1.3,3.92,1.3,4.15,1.26,3.78
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Hercog P.,Peng S.,75,26.0,745,1842.0,6.0,0.0,2.0,0.0,,,1.0,0.0,Retired,1.53,2.37,1.55,2.4,1.62,2.2,1.64,2.41,1.65,2.45,1.59,2.32
WTA,2015,27,Paris,French Open,2015-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Vesnina E.,Flipkens K.,82,71.0,688,815.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.38,3.31,1.4,3.31,1.35,3.1
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Vinci R.,29,38.0,1700,1291.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,2.0,1.72,1.82,1.9,1.91,1.91,2.02,1.88,2.06,1.91,1.92,1.85
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Hesse A.,Gajdosova J.,272,53.0,158,998.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.0,1.36,3.1,1.35,3.0,1.36,3.44,1.36,3.44,1.39,3.14,1.35
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kania P.,Barthel M.,160,41.0,326,1203.0,5.0,7.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,3.0,1.38,3.0,1.36,3.04,1.44,3.1,1.44,2.94,1.39
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Lisicki S.,Puig M.,19,86.0,2105,680.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.44,2.62,1.53,2.71,1.53,2.9,1.47,2.64
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Niculescu M.,8,67.0,3645,838.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.08,7.5,1.1,6.5,1.08,10.19,1.1,10.5,1.08,7.94
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Tomljanovic A.,Dellacqua C.,58,48.0,925,1077.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.42,2.8,1.44,2.62,1.46,2.95,1.47,3.0,1.42,2.78
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Dulgheru A.,Gibbs N.,51,98.0,1002,620.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.75,1.17,4.5,1.17,5.87,1.2,5.87,1.17,4.95
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Wickmayer Y.,21,78.0,2045,723.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.33,1.22,4.0,1.22,4.0,1.24,4.61,1.25,4.61,1.22,4.17
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kerber A.,Babos T.,11,81.0,3230,693.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.2,4.3,1.17,4.5,1.23,4.77,1.25,5.0,1.21,4.34
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Razzano V.,Cepede Royg V.,182,173.0,283,300.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.25,1.57,2.4,1.55,2.38,1.57,2.53,1.59,2.53,1.62,2.4,1.56
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Diatchenko V.,Voegele S.,91,96.0,657,638.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.4,1.3,3.2,1.33,3.5,1.29,3.1,1.43,3.75,1.48,3.19,1.34
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Beck A.,Radwanska A.,83,14.0,688,2885.0,6.0,2.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,10.0,1.05,8.5,1.06,7.5,1.07,11.25,1.07,11.25,1.09,9.04,1.06
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Brengle M.,22,36.0,2010,1304.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,1.2,4.3,1.22,4.0,1.24,4.59,1.24,4.65,1.21,4.26
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Gavrilova D.,Larsson J.,46,54.0,1106,991.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.25,3.75,1.2,4.3,1.22,4.0,1.31,3.86,1.31,4.3,1.25,3.89
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Krunic A.,99,87.0,612,678.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.53,2.37,1.58,2.35,1.57,2.25,1.81,2.12,1.81,2.4,1.62,2.27
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Mattek-Sands B.,30,164.0,1536,320.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.31,3.83,1.31,4.0,1.28,3.62
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Konjuh A.,Gasparyan M.,94,116.0,643,476.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.55,2.38,1.53,2.67,1.54,2.67,1.6,2.44,1.54
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Riske A.,17,47.0,2140,1105.0,7.0,6.0,2.0,6.0,6.0,0.0,2.0,1.0,Completed,1.16,5.0,1.17,4.75,1.17,4.5,1.19,5.39,1.2,5.4,1.17,4.83
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Torro Flor M.T.,27,131.0,1733,417.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.05,9.0,1.05,8.5,1.07,10.75,1.07,13.0,1.05,10.08
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Sharapova M.,Kanepi K.,2,50.0,7710,1003.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.07,8.0,1.06,8.0,1.08,8.0,1.08,9.65,1.08,10.5,1.07,8.51
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Watson H.,Johansson M.,45,228.0,1109,209.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.33,3.25,1.33,3.2,1.33,3.25,1.43,3.1,1.43,3.35,1.35,3.16
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Hradecka L.,Zheng S.,61,62.0,896,884.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.36,3.0,1.33,3.2,1.33,3.25,1.44,3.05,1.44,3.32,1.38,3.02
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Witthoeft C.,Siniakova K.,56,68.0,935,829.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.83,1.83,1.88,1.88,1.83,1.83,2.02,1.88,2.07,1.92,1.94,1.84
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Mitu A.,Lim A.,100,279.0,598,151.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.4,1.33,3.2,1.3,3.4,1.31,3.81,1.35,3.81,1.32,3.3
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Pironkova T.,Strycova B.,49,23.0,1007,1995.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,2.3,1.6,2.5,1.5,2.37,1.65,2.55,1.67,2.34,1.59
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Allertova D.,Konta J.,88,143.0,663,376.0,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.66,2.1,1.72,2.05,1.67,2.1,1.83,2.08,1.83,2.25,1.76,2.03
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Pliskova Ka.,Zhang S.,12,122.0,3010,457.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.33,1.22,4.0,1.22,4.0,1.25,4.42,1.25,5.0,1.22,4.17
WTA,2015,27,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Williams V.,40,15.0,1250,2646.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.37,1.53,2.25,1.62,2.38,1.57,2.62,1.56,2.62,1.64,2.43,1.55
WTA,2015,27,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Kuznetsova S.,Bertens K.,18,84.0,2118,685.0,6.0,1.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.18,4.5,1.22,4.0,1.17,4.5,1.28,4.07,1.28,4.5,1.22,4.19
