Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Roger-Vasselin E.,38.0,101.0,1015.0,539.0,4.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.18,4.5,1.2,4.4,1.22,4.0,1.21,5.0,1.22,4.0,1.25,5.5,1.21,4.33
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Lopez F.,34.0,42.0,1090.0,1005.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,2.12,1.7,2.0,1.73,2.07,1.85,2.0,1.8,2.12,1.97,2.01,1.77
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Lacko L.,9.0,44.0,3090.0,917.0,6.0,3.0,6.0,4.0,3.0,6.0,4.0,6.0,7.0,5.0,3.0,2.0,Completed,1.12,6.0,1.16,5.0,1.14,5.5,1.17,5.85,1.08,7.0,1.17,7.1,1.14,5.54
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Kuznetsov An.,31.0,79.0,1170.0,660.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,1.2,4.4,1.14,5.0,1.17,5.8,1.17,5.0,1.2,6.7,1.17,4.9
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Malisse X.,24.0,55.0,1445.0,791.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.25,1.6,2.3,1.62,2.25,1.59,2.52,1.62,2.2,1.85,2.56,1.62,2.26
ATP,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Harrison R.,1.0,62.0,12920.0,754.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,20.0,1.01,21.0,1.01,31.0,1.01,19.0,1.02,51.0,1.01,23.38
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Berankis R.,Mayer F.,110.0,28.0,501.0,1215.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.72,2.0,1.85,1.92,1.83,1.83,1.83,2.09,1.8,2.0,1.91,2.18,1.8,1.95
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Istomin D.,23.0,50.0,1595.0,840.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.55,2.4,1.57,2.25,1.95,1.95,1.57,2.38,1.95,2.55,1.61,2.29
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Soeda G.,8.0,73.0,3375.0,701.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,15.0,1.03,11.0,1.05,14.0,1.02,12.0,1.05,23.0,1.02,14.02
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Weintraub A.,19.0,196.0,1830.0,244.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.05,9.0,1.06,8.0,1.06,12.25,1.06,8.0,1.07,17.0,1.05,9.81
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Kavcic B.,Duckworth J.,93.0,223.0,569.0,210.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,10.0,8.0,3.0,2.0,Completed,1.38,2.87,1.45,2.7,1.44,2.62,1.4,3.22,1.44,2.63,1.47,3.25,1.42,2.82
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Rosol L.,15.0,75.0,2175.0,679.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.18,4.5,1.2,4.4,1.22,4.0,1.21,5.1,1.2,4.33,1.24,5.3,1.2,4.42
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Sousa J.,3.0,100.0,8000.0,552.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,41.0,1.01,11.5,1.0,21.0,1.01,61.0,1.01,26.0,1.01,88.5,1.01,29.99
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Brands D.,43.0,120.0,985.0,469.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.11,6.5,1.12,6.0,1.14,5.0,1.14,6.97,1.13,6.0,1.14,7.9,1.12,6.08
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Chardy J.,Granollers M.,36.0,32.0,1063.0,1125.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.66,2.05,1.75,2.0,1.73,2.17,1.78,2.1,1.67,2.21,1.83,2.09,1.72
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Ram R.,14.0,130.0,2210.0,433.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,8.0,1.08,7.0,1.07,11.0,1.08,7.0,1.08,14.0,1.07,8.96
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Levine J.,16.0,88.0,2145.0,580.0,2.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.43,3.07,1.4,2.88,1.48,3.35,1.41,2.83
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Lu Y.H.,86.0,61.0,600.0,759.0,7.0,6.0,4.0,6.0,0.0,6.0,6.0,1.0,8.0,6.0,3.0,2.0,Completed,1.3,3.4,1.3,3.44,1.3,3.5,1.33,3.66,1.29,3.5,1.38,3.7,1.31,3.39
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Dodig I.,Nieminen J.,74.0,70.0,692.0,710.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,2.87,1.38,2.9,1.4,2.75,1.4,2.86,1.48,2.75,1.44,3.25,1.49,2.8,1.42
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Davydenko N.,2.0,40.0,10265.0,1015.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,8.5,1.05,9.0,1.05,13.0,1.05,9.0,1.07,17.0,1.05,10.16
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Becker B.,7.0,66.0,4480.0,733.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.03,12.0,1.03,11.0,1.02,19.52,1.02,13.0,1.04,29.0,1.02,15.14
ATP,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Falla A.,10.0,54.0,2720.0,796.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,8.0,1.11,6.5,1.11,8.04,1.08,7.5,1.12,12.0,1.08,7.53
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tipsarevic J.,Benneteau J.,9.0,38.0,3090.0,1015.0,3.0,6.0,6.0,4.0,2.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.28,3.5,1.35,3.15,1.33,3.4,1.39,3.32,1.36,3.0,1.39,3.7,1.34,3.22
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Stepanek R.,1.0,34.0,12920.0,1090.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.0,41.0,1.01,20.0,1.02,17.0,1.01,41.0,1.01,13.0,1.02,63.25,1.01,24.94
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Verdasco F.,31.0,24.0,1170.0,1445.0,4.0,6.0,6.0,3.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.65,2.2,1.67,2.2,1.8,2.15,1.62,2.25,1.8,2.3,1.68,2.17
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Janowicz J.,11.0,26.0,2515.0,1299.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.4,2.9,1.4,3.0,1.39,3.31,1.36,3.0,1.47,3.5,1.4,2.95
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Donskoy E.,18.0,82.0,1870.0,637.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,6.5,1.11,6.5,1.15,6.73,1.1,7.0,1.15,7.9,1.12,6.24
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Querrey S.,17.0,22.0,1900.0,1650.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.61,2.25,1.65,2.2,1.67,2.1,1.61,2.5,1.67,2.2,1.69,2.5,1.64,2.24
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Melzer J.,6.0,29.0,4680.0,1177.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.1,6.5,1.1,7.0,1.06,12.0,1.1,7.0,1.11,12.0,1.09,7.58
ATP,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Baghdatis M.,5.0,35.0,6505.0,1070.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,5.75,1.17,5.0,1.14,6.84,1.13,6.0,1.17,6.9,1.13,5.78
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Dodig I.,10.0,74.0,2720.0,692.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.07,9.0,1.07,8.0,1.08,7.5,1.1,8.88,1.07,8.0,1.1,10.5,1.07,8.09
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Chardy J.,Del Potro J.M.,36.0,7.0,1063.0,4480.0,6.0,3.0,6.0,3.0,6.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,13.0,1.04,10,1.04,10.0,1.04,16.0,1.04,10.0,1.04,16.0,1.06,11.69,1.04
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Cilic M.,23.0,14.0,1595.0,2210.0,6.0,7.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,2.87,1.4,2.9,1.4,2.75,1.44,3.1,1.43,3.0,1.36,3.1,1.47,2.88,1.4
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Berankis R.,3.0,110.0,8000.0,501.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,20.0,1.02,13.0,1.02,24.68,1.01,19.0,1.03,38.5,1.02,18.1
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Kavcic B.,8.0,93.0,3375.0,569.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,15.0,1.02,13.0,1.02,25.5,1.03,11.0,1.03,26.0,1.02,15.99
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Kohlschreiber P.,15.0,19.0,2175.0,1830.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.61,2.25,1.65,2.2,1.73,2.1,1.66,2.39,1.67,2.2,1.75,2.4,1.65,2.21
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Tomic B.,2.0,43.0,10265.0,985.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.1,6.5,1.11,6.5,1.12,7.65,1.1,7.0,1.13,8.7,1.1,6.91
ATP,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Simon G.,Monfils G.,16.0,86.0,2145.0,600.0,6.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,8.0,6.0,3.0,2.0,Completed,1.53,2.5,1.55,2.4,1.62,2.25,1.57,2.6,1.5,2.63,1.62,2.7,1.53,2.47
ATP,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Nishikori K.,5.0,18.0,6505.0,1870.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,3.7,1.2,4.5,1.23,4.84,1.2,4.5,1.25,5.5,1.2,4.44
ATP,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Almagro N.,Tipsarevic J.,11.0,9.0,2515.0,3090.0,6.0,2.0,5.0,1.0,,,,,,,1.0,0.0,Retired,1.72,2.1,1.75,2.05,1.73,2.1,1.76,2.2,1.67,2.2,1.8,2.34,1.71,2.11
ATP,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Anderson K.,6.0,31.0,4680.0,1170.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,4.4,1.22,4.33,1.22,4.92,1.2,4.5,1.26,7.1,1.2,4.42
ATP,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Wawrinka S.,1.0,17.0,12920.0,1900.0,1.0,6.0,7.0,5.0,6.0,4.0,6.0,7.0,12.0,10.0,3.0,2.0,Completed,1.02,19.0,1.03,12.0,1.02,13.0,1.02,21.5,1.02,13.0,1.03,29.0,1.02,15.94
ATP,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Chardy J.,Seppi A.,36.0,23.0,1063.0,1595.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,2.5,1.53,2.4,1.55,2.38,1.57,2.58,1.58,2.38,1.57,2.6,1.8,2.4,1.56
ATP,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Gasquet R.,8.0,10.0,3375.0,2720.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1.5,2.55,1.57,2.38,1.5,2.83,1.53,2.5,1.57,3.1,1.51,2.57
ATP,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Simon G.,3.0,16.0,8000.0,2145.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,15.0,1.03,11.0,1.02,25.5,1.03,11.0,1.04,25.5,1.02,14.96
ATP,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Raonic M.,2.0,15.0,10265.0,2175.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,7.0,1.1,6.5,1.1,7.0,1.14,7.1,1.08,8.0,1.17,8.7,1.11,6.77
ATP,2013,6,Melbourne,Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Almagro N.,5.0,11.0,6505.0,2515.0,4.0,6.0,4.0,6.0,7.0,5.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.14,5.5,1.16,5.0,1.17,5.0,1.19,5.54,1.17,4.5,1.2,5.9,1.16,5.09
ATP,2013,6,Melbourne,Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Berdych T.,1.0,6.0,12920.0,4680.0,6.0,1.0,4.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.16,5.0,1.18,4.75,1.17,5.0,1.22,4.92,1.18,5.25,1.23,5.3,1.18,4.73
ATP,2013,6,Melbourne,Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Chardy J.,3.0,36.0,8000.0,1063.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,10.0,1.04,10.0,1.07,12.25,1.04,13.0,1.09,14.38,1.05,10.55
ATP,2013,6,Melbourne,Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Tsonga J.W.,2.0,8.0,10265.0,3375.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.16,5.0,1.17,5.0,1.2,5.38,1.17,5.5,1.2,5.7,1.17,5.03
ATP,2013,6,Melbourne,Australian Open,2013-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Ferrer D.,1.0,5.0,12920.0,6505.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.1,6.5,1.11,6.5,1.12,7.94,1.1,8.0,1.14,9.4,1.1,6.91
ATP,2013,6,Melbourne,Australian Open,2013-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Federer R.,3.0,2.0,8000.0,10265.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.61,2.3,1.65,2.2,1.67,2.2,1.71,2.31,1.67,2.3,1.94,2.38,1.66,2.22
ATP,2013,6,Melbourne,Australian Open,2013-01-27,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,1.0,3.0,12920.0,8000.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.62,1.5,2.55,1.53,2.5,1.54,2.74,1.53,2.63,1.57,2.9,1.5,2.61
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kavcic B.,Duckworth J.,104.0,185.0,529.0,273.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.25,1.65,2.2,1.57,2.25,1.65,2.39,1.62,2.25,1.7,2.4,1.62,2.26
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Marchenko I.,25.0,120.0,1420.0,447.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.05,9.0,1.06,8.0,1.06,12.5,1.08,7.5,1.08,12.5,1.05,9.71
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Sousa J.,Soeda G.,119.0,124.0,447.0,435.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.5,1.25,3.85,1.25,3.75,1.22,4.85,1.22,4.0,1.27,4.95,1.23,4.09
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Malisse X.,16.0,56.0,2225.0,805.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.07,9.0,1.08,7.5,1.08,7.5,1.06,12.5,1.08,7.5,1.1,12.5,1.08,8.14
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Hewitt L.,18.0,86.0,1895.0,610.0,3.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,1.12,6.0,1.12,6.0,1.07,7.5,1.15,6.45,1.17,5.0,1.18,7.5,1.14,5.46
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bautista R.,Muller G.,68.0,84.0,714.0,623.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.22,4.15,1.25,3.75,1.27,4.18,1.2,4.5,1.27,4.5,1.23,4.12
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Mayer L.,22.0,73.0,1530.0,682.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.2,4.33,1.2,4.4,1.2,4.33,1.26,4.3,1.2,4.5,1.26,5.0,1.21,4.4
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Carreno-Busta P.,3.0,164.0,8000.0,316.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,9.0,1.03,11.0,1.04,15.5,1.04,10.0,1.05,19.0,1.03,11.94
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Querrey S.,Lacko L.,20.0,77.0,1730.0,667.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.33,1.22,4.15,1.2,4.33,1.22,4.85,1.22,4.0,1.25,4.85,1.22,4.18
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Hajek J.,Kudla D.,87.0,116.0,605.0,466.0,6.0,2.0,5.0,7.0,6.0,0.0,6.0,4.0,,,3.0,1.0,Completed,1.4,2.75,1.45,2.7,1.5,2.5,1.43,3.05,1.44,2.75,1.53,3.05,1.45,2.7
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Devvarman S.,Munoz-De La Nava D.,188.0,145.0,269.0,367.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,2.1,1.66,2.2,1.65,2.0,1.73,2.14,1.79,2.2,1.67,2.26,1.79,2.13,1.69
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Becker B.,27.0,97.0,1371.0,568.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,8.5,1.06,8.5,1.04,15.0,1.04,10.0,1.09,16.0,1.05,10.44
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Matosevic M.,5.0,63.0,6740.0,761.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,26.0,1.02,15.0,1.02,15.0,1.01,27.22,1.02,12.0,1.03,27.22,1.02,16.52
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Darcis S.,55.0,112.0,814.0,492.0,6.0,4.0,4.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.8,1.9,1.75,2.05,1.8,2.0,1.74,2.23,1.8,2.0,1.91,2.23,1.76,2.03
ATP,2013,32,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Blake J.,57.0,96.0,800.0,571.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.33,1.25,3.85,1.25,3.75,1.23,4.77,1.22,4.0,1.35,4.77,1.23,4.06
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kamke T.,Lorenzi P.,72.0,70.0,686.0,701.0,6.0,3.0,6.0,3.0,3.0,6.0,0.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.62,1.5,2.55,1.53,2.38,1.52,2.74,1.67,2.2,1.67,3.1,1.51,2.53
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Levine J.,15.0,90.0,2315.0,588.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.0,1.07,10.75,1.1,6.5,1.1,10.75,1.07,8.21
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Mannarino A.,762.0,110.0,21.0,502.0,6.0,3.0,2.0,6.0,6.0,3.0,5.0,7.0,7.0,5.0,3.0,2.0,Completed,2.0,1.72,2.12,1.7,2.0,1.73,2.03,1.87,2.2,1.67,2.2,1.9,2.05,1.74
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kyrgios N.,Stepanek R.,262.0,52.0,175.0,840.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,6.5,1.11,5,1.16,4.5,1.17,7.07,1.13,7.0,1.1,7.1,1.17,5.91,1.13
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Donskoy E.,Struff J.L.,82.0,117.0,639.0,461.0,7.0,6.0,2.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.62,1.44,2.55,1.5,2.38,1.53,2.59,1.56,2.38,1.57,2.9,1.57,2.54,1.51
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Alund M.,65.0,100.0,736.0,556.0,6.0,2.0,4.0,6.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.45,1.3,3.4,1.29,4.0,1.33,3.25,1.37,4.0,1.29,3.52
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Sijsling I.,Melzer J.,62.0,37.0,762.0,1085.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.66,2.1,1.72,2.1,1.67,2.1,1.75,2.21,1.73,2.1,1.8,2.22,1.72,2.08
