Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Babos T.,Jabeur O.,66.0,58.0,886.0,988.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.62,1.5,2.46,1.61,2.64,1.61,2.47,1.56
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Ostapenko J.,43.0,22.0,1164.0,2362.0,6.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.61,2.3,1.57,2.56,1.62,2.56,1.57,2.43
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kontaveit A.,Sorribes Tormo S.,20.0,81.0,2525.0,740.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.16,6.06,1.18,6.07,1.15,5.6
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Hercog P.,2.0,92.0,5505.0,657.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.07,9.0,1.04,13.91,1.08,13.91,1.05,10.39
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Bertens K.,Riske A.,9.0,56.0,4490.0,1014.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.4,1.35,3.45,1.36,3.63,1.33,3.4
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Strycova B.,39.0,33.0,1233.0,1331.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.8,2.0,1.88,2.07,1.91,1.99,1.84
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Wang Yaf.,Perez E.,65.0,209.0,887.0,277.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.33,3.4,1.34,3.54,1.36,3.54,1.33,3.35
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Larsson J.,Lapko V.,77.0,62.0,768.0,906.0,7.0,6.0,3.0,0.0,,,1.0,0.0,Retired,3.5,1.3,3.61,1.33,4.02,1.33,3.51,1.31
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Bencic B.,Siniakova K.,49.0,34.0,1106.0,1330.0,6.0,4.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.72,2.0,1.93,1.96,1.95,2.1,1.87,1.95
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Begu I.,Petkovic A.,70.0,63.0,822.0,904.0,6.0,7.0,4.0,3.0,,,0.0,1.0,Retired,2.2,1.66,2.15,1.77,2.23,1.8,2.13,1.73
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Barty A.,Kumkhum L.,15.0,67.0,2985.0,884.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.13,6.9,1.16,7.0,1.12,6.56
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Van Uytvanck A.,3.0,52.0,5436.0,1055.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.16,5.0,1.18,5.57,1.19,5.57,1.16,5.24
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Sasnovich A.,Flipkens K.,31.0,50.0,1513.0,1070.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.2,1.3,3.82,1.36,3.82,1.3,3.59
WTA,2019,6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Rybarikova M.,6.0,51.0,5000.0,1056.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.13,6.82,1.15,6.82,1.13,6.22
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Krunic A.,Diyas Z.,61.0,95.0,915.0,635.0,3.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.75,1.44,2.83,1.48,2.85,1.49,2.76,1.46
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Konta J.,Tomljanovic A.,38.0,47.0,1255.0,1127.0,7.0,6.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.8,2.0,1.79,2.12,1.87,2.12,1.79,2.04
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Schmiedlova A.,14.0,59.0,2985.0,924.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.16,5.0,1.19,5.23,1.22,5.5,1.18,4.9
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Ka.,Muchova K.,8.0,138.0,4750.0,432.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.31,3.75,1.35,3.8,1.3,3.63
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Potapova A.,Parmentier P.,89.0,55.0,674.0,1015.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.62,1.54,2.64,1.56,2.7,1.52,2.58
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Wang Q.,Ferro F.,21.0,98.0,2485.0,621.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.08,8.0,1.09,9.1,1.1,9.1,1.09,7.91
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Aiava D.,17.0,191.0,2976.0,305.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.21,4.99,1.25,5.2,1.21,4.51
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Maria T.,16.0,73.0,2976.0,804.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.06,10.0,1.08,9.92,1.1,14.2,1.07,8.9
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Barthel M.,12.0,76.0,3160.0,773.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.18,5.46,1.21,6.0,1.18,5.03
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Bouchard E.,Peng S.,79.0,128.0,751.0,473.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.1,1.85,2.04,1.87,2.13,1.78,2.05
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Zheng S.,18.0,40.0,2865.0,1224.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.15,1.25,5.15,1.2,4.68
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Zidansek T.,Gavrilova D.,78.0,41.0,752.0,1205.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,3.18,1.4,3.18,1.5,2.94,1.41
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Brengle M.,Doi M.,88.0,133.0,676.0,458.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.9,1.9,2.07,1.83,2.1,2.2,1.99,1.84
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Andreescu B.,Osuigwe W.,106.0,198.0,571.0,296.0,7.0,6.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.14,5.5,1.17,5.84,1.2,5.85,1.16,5.41
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Bacsinszky T.,Kasatkina D.,145.0,10.0,406.0,3415.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.57,2.61,1.55,2.64,1.67,2.41,1.58
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Vikhlyantseva N.,Lepchenko V.,134.0,139.0,448.0,431.0,6.0,7.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.09,1.82,2.2,1.83,2.07,1.77
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Azarenka V.,110.0,53.0,536.0,1052.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,5.0,1.16,5.0,1.21,5.25,1.22,4.72,1.2
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Giorgi C.,Jakupovic D.,28.0,83.0,1645.0,736.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.5,1.21,4.87,1.22,5.0,1.2,4.62
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Burel C.,23.0,551.0,2153.0,33.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.1,8.33,1.11,8.33,1.09,7.5
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Hsieh S.W.,Voegele S.,27.0,85.0,1680.0,722.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.75,1.3,3.82,1.32,3.85,1.29,3.66
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Buzarnescu M.,36.0,26.0,1265.0,1700.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.75,1.53,2.67,1.55,2.79,1.49,2.65
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kuzmova V.,Kozlova K.,48.0,94.0,1119.0,636.0,4.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.36,3.2,1.36,3.42,1.36,3.5,1.34,3.28
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Arruabarrena L.,46.0,86.0,1140.0,714.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.2,5.05,1.25,5.05,1.21,4.48
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Kr.,Blinkova A.,101.0,90.0,613.0,669.0,7.0,6.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.72,2.11,1.8,2.15,1.84,2.08,1.76
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Golubic V.,7.0,103.0,4940.0,592.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.11,7.68,1.12,7.75,1.1,7.03
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Gasparyan M.,Zhu L.,91.0,118.0,662.0,501.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.57,2.37,1.71,2.25,1.75,2.37,1.69,2.19
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Bogdan A.,177.0,82.0,326.0,739.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,3.0,1.38,3.3,1.43,3.5,1.37,3.17
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Stosur S.,57.0,75.0,1009.0,800.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,1.37,3.34,1.37,3.5,1.35,3.27
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kenin S.,Kudermetova V.,37.0,111.0,1259.0,528.0,6.0,3.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.3,3.5,1.36,3.4,1.4,3.54,1.35,3.29
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Zhang S.,Cibulkova D.,42.0,25.0,1190.0,1735.0,6.0,2.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,2.75,1.44,2.67,1.53,2.79,1.55,2.63,1.49
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Halep S.,Kanepi K.,1.0,71.0,6642.0,816.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.3,3.5,1.31,3.74,1.35,3.77,1.31,3.51
WTA,2019,6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Linette M.,4.0,80.0,5270.0,751.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.95,1.2,5.95,1.17,5.16
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Martic P.,Vondrousova M.,32.0,72.0,1465.0,806.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.62,1.53,2.66,1.65,2.78,1.51,2.58
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Garcia C.,Hives Z.,19.0,225.0,2660.0,260.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.85,1.22,4.86,1.2,4.6
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sasnovich A.,Kontaveit A.,31.0,20.0,1513.0,2525.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.2,1.84,2.06,1.84,2.23,1.76,2.08
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Bertens K.,44.0,9.0,1160.0,4490.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,3.0,1.4,3.13,1.41,3.54,1.43,3.09,1.38
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Babos T.,5.0,66.0,5077.0,886.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.21,4.95,1.21,5.41,1.18,5.0
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Barty A.,Wang Yaf.,15.0,65.0,2985.0,887.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.12,7.47,1.17,7.47,1.12,6.45
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sakkari M.,Sharma A.,43.0,232.0,1164.0,249.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.32,3.7,1.38,3.7,1.32,3.42
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Anisimova A.,Tsurenko L.,87.0,24.0,695.0,1896.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,2.17,1.76,2.4,1.76,2.22,1.67
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Collins D.,Vickery S.,35.0,123.0,1322.0,483.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.25,4.0,1.25,4.33,1.31,4.33,1.27,3.82
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Birrell K.,Vekic D.,240.0,29.0,236.0,1580.0,6.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,4.5,1.2,5.77,1.17,5.85,1.22,5.2,1.17
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Larsson J.,3.0,77.0,5436.0,768.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.06,11.34,1.12,11.5,1.07,8.98
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sabalenka A.,Boulter K.,11.0,97.0,3365.0,628.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.5,1.08,9.82,1.12,9.85,1.07,8.58
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Bencic B.,Putintseva Y.,49.0,39.0,1106.0,1233.0,7.0,5.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.8,2.0,1.94,1.94,1.99,2.2,1.86,1.96
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Kvitova P.,Begu I.,6.0,70.0,5000.0,822.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.06,1.13,8.06,1.1,7.07
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Haddad Maia B.,2.0,195.0,5505.0,299.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.26,1.13,8.26,1.1,7.21
WTA,2019,6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Peterson R.,30.0,64.0,1552.0,900.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.23,4.63,1.23,5.09,1.2,4.66
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Sevastova A.,Andreescu B.,12.0,106.0,3160.0,571.0,6.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,3.0,1.41,3.12,1.44,3.42,1.39,3.02
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Giorgi C.,Swiatek I.,28.0,177.0,1645.0,326.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.3,3.5,1.34,3.51,1.37,3.8,1.33,3.37
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Brengle M.,8.0,88.0,4750.0,676.0,4.0,6.0,6.0,1.0,6.0,0.0,2.0,1.0,Completed,1.06,10.0,1.09,9.28,1.12,10.0,1.09,7.93
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Wang Q.,Krunic A.,21.0,61.0,2485.0,915.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,1.27,4.09,1.3,4.33,1.25,3.99
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Kuzmova V.,7.0,48.0,4940.0,1119.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.12,6.0,1.17,5.72,1.18,6.0,1.16,5.39
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Mertens E.,Gasparyan M.,14.0,91.0,2985.0,662.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.25,4.0,1.29,3.94,1.35,4.0,1.27,3.72
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Hsieh S.W.,Siegemund L.,27.0,110.0,1680.0,536.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.4,3.16,1.5,3.76,1.4,2.99
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Potapova A.,17.0,89.0,2976.0,674.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.23,4.64,1.29,4.75,1.24,4.18
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Bacsinszky T.,Vikhlyantseva N.,145.0,134.0,406.0,448.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.76,1.55,3.69,1.47,2.74
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Pliskova Kr.,42.0,101.0,1190.0,613.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.62,1.45,2.93,1.53,2.93,1.48,2.68
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Osaka N.,Zidansek T.,4.0,78.0,5270.0,752.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.1,7.0,1.09,9.06,1.12,9.06,1.09,7.84
WTA,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Cornet A.,36.0,46.0,1265.0,1140.0,6.0,3.0,4.0,6.0,6.0,0.0,2.0,1.0,Completed,1.57,2.37,1.64,2.38,1.73,2.54,1.62,2.32
